date,nav_mxn,cash_mxn,fees_mxn,traded_mxn,units_SPY,units_EFA,units_IEF,units_GLD
2006-01-27,198399.36469238845,20795.189615786134,0.0,0.0,47.5860349921157,105.15867695670894,135.47455415560663,48.7229352354392
2006-01-30,199105.69415065926,20795.189615786134,0.0,0.0,47.5860349921157,105.15867695670894,135.47455415560663,48.7229352354392
2006-01-31,199160.4049419138,20795.189615786134,0.0,0.0,47.5860349921157,105.15867695670894,135.47455415560663,48.7229352354392
2006-02-01,199049.27356241902,90385.1677174805,258.6778590557479,86225.95301858263,56.48538338479548,91.72189043184753,0.0,39.96546360415683
2006-02-02,198846.7379856605,90385.1677174805,0.0,0.0,56.48538338479548,91.72189043184753,0.0,39.96546360415683
2006-02-03,198206.74810042098,90385.1677174805,0.0,0.0,56.48538338479548,91.72189043184753,0.0,39.96546360415683
2006-02-06,198056.43213812297,90385.1677174805,0.0,0.0,56.48538338479548,91.72189043184753,0.0,39.96546360415683
2006-02-07,197412.6188220763,90385.1677174805,0.0,0.0,56.48538338479548,91.72189043184753,0.0,39.96546360415683
2006-02-08,197883.46801510773,90385.1677174805,0.0,0.0,56.48538338479548,91.72189043184753,0.0,39.96546360415683
2006-02-09,197875.2994669859,90385.1677174805,0.0,0.0,56.48538338479548,91.72189043184753,0.0,39.96546360415683
2006-02-10,197374.3283498084,90385.1677174805,0.0,0.0,56.48538338479548,91.72189043184753,0.0,39.96546360415683
2006-02-13,197280.0492767112,90385.1677174805,0.0,0.0,56.48538338479548,91.72189043184753,0.0,39.96546360415683
2006-02-14,198118.53149441542,90385.1677174805,0.0,0.0,56.48538338479548,91.72189043184753,0.0,39.96546360415683
2006-02-15,197949.9516948784,90385.1677174805,0.0,0.0,56.48538338479548,91.72189043184753,0.0,39.96546360415683
2006-02-16,198355.93397064036,90385.1677174805,0.0,0.0,56.48538338479548,91.72189043184753,0.0,39.96546360415683
2006-02-17,197870.57317259698,90385.1677174805,0.0,0.0,56.48538338479548,91.72189043184753,0.0,39.96546360415683
2006-02-21,198219.71825611033,90385.1677174805,0.0,0.0,56.48538338479548,91.72189043184753,0.0,39.96546360415683
2006-02-22,198730.7625560694,90385.1677174805,0.0,0.0,56.48538338479548,91.72189043184753,0.0,39.96546360415683
2006-02-23,198455.42214385167,90385.1677174805,0.0,0.0,56.48538338479548,91.72189043184753,0.0,39.96546360415683
2006-02-24,199320.34473338362,90385.1677174805,0.0,0.0,56.48538338479548,91.72189043184753,0.0,39.96546360415683
2006-02-27,199181.83725746546,90385.1677174805,0.0,0.0,56.48538338479548,91.72189043184753,0.0,39.96546360415683
2006-02-28,198839.69347117236,90385.1677174805,0.0,0.0,56.48538338479548,91.72189043184753,0.0,39.96546360415683
2006-03-01,199560.65281386307,90385.1677174805,0.0,0.0,56.48538338479548,91.72189043184753,0.0,39.96546360415683
2006-03-02,200338.97451278561,90385.1677174805,0.0,0.0,56.48538338479548,91.72189043184753,0.0,39.96546360415683
2006-03-03,200305.42015993234,90385.1677174805,0.0,0.0,56.48538338479548,91.72189043184753,0.0,39.96546360415683
2006-03-06,200703.78182437347,90385.1677174805,0.0,0.0,56.48538338479548,91.72189043184753,0.0,39.96546360415683
2006-03-07,199723.70499086013,90385.1677174805,0.0,0.0,56.48538338479548,91.72189043184753,0.0,39.96546360415683
2006-03-08,200052.36441220655,90385.1677174805,0.0,0.0,56.48538338479548,91.72189043184753,0.0,39.96546360415683
2006-03-09,199747.4898265633,90385.1677174805,0.0,0.0,56.48538338479548,91.72189043184753,0.0,39.96546360415683
2006-03-10,200178.68124450062,90385.1677174805,0.0,0.0,56.48538338479548,91.72189043184753,0.0,39.96546360415683
2006-03-13,201371.5931955217,90385.1677174805,0.0,0.0,56.48538338479548,91.72189043184753,0.0,39.96546360415683
2006-03-14,201891.5764410182,90385.1677174805,0.0,0.0,56.48538338479548,91.72189043184753,0.0,39.96546360415683
2006-03-15,202159.78933480958,90385.1677174805,0.0,0.0,56.48538338479548,91.72189043184753,0.0,39.96546360415683
2006-03-16,202300.33838308975,90385.1677174805,0.0,0.0,56.48538338479548,91.72189043184753,0.0,39.96546360415683
2006-03-17,202622.93102496606,90385.1677174805,0.0,0.0,56.48538338479548,91.72189043184753,0.0,39.96546360415683
2006-03-20,203922.84254881047,90385.1677174805,0.0,0.0,56.48538338479548,91.72189043184753,0.0,39.96546360415683
2006-03-21,203791.65442318737,90385.1677174805,0.0,0.0,56.48538338479548,91.72189043184753,0.0,39.96546360415683
2006-03-22,204795.80892847042,90385.1677174805,0.0,0.0,56.48538338479548,91.72189043184753,0.0,39.96546360415683
2006-03-23,204510.93958295172,90385.1677174805,0.0,0.0,56.48538338479548,91.72189043184753,0.0,39.96546360415683
2006-03-24,204688.16424851288,90385.1677174805,0.0,0.0,56.48538338479548,91.72189043184753,0.0,39.96546360415683
2006-03-27,206034.90166951925,90385.1677174805,0.0,0.0,56.48538338479548,91.72189043184753,0.0,39.96546360415683
2006-03-28,205671.50733032648,90385.1677174805,0.0,0.0,56.48538338479548,91.72189043184753,0.0,39.96546360415683
2006-03-29,206204.05568887028,90385.1677174805,0.0,0.0,56.48538338479548,91.72189043184753,0.0,39.96546360415683
2006-03-30,206840.29424493085,90385.1677174805,0.0,0.0,56.48538338479548,91.72189043184753,0.0,39.96546360415683
2006-03-31,205968.42225507007,90385.1677174805,0.0,0.0,56.48538338479548,91.72189043184753,0.0,39.96546360415683
2006-04-03,206123.71067901276,90385.1677174805,0.0,0.0,56.48538338479548,91.72189043184753,0.0,39.96546360415683
2006-04-04,207638.71989554496,90385.1677174805,0.0,0.0,56.48538338479548,91.72189043184753,0.0,39.96546360415683
2006-04-05,208924.68386916223,90385.1677174805,0.0,0.0,56.48538338479548,91.72189043184753,0.0,39.96546360415683
2006-04-06,210034.40825303673,90385.1677174805,0.0,0.0,56.48538338479548,91.72189043184753,0.0,39.96546360415683
2006-04-07,209170.5076765616,90385.1677174805,0.0,0.0,56.48538338479548,91.72189043184753,0.0,39.96546360415683
2006-04-10,209429.31100494287,90385.1677174805,0.0,0.0,56.48538338479548,91.72189043184753,0.0,39.96546360415683
2006-04-11,207702.61711957218,90385.1677174805,0.0,0.0,56.48538338479548,91.72189043184753,0.0,39.96546360415683
2006-04-12,207952.0962884429,90385.1677174805,0.0,0.0,56.48538338479548,91.72189043184753,0.0,39.96546360415683
2006-04-13,208515.92976623875,90385.1677174805,0.0,0.0,56.48538338479548,91.72189043184753,0.0,39.96546360415683
2006-04-17,208806.67442291114,90385.1677174805,0.0,0.0,56.48538338479548,91.72189043184753,0.0,39.96546360415683
2006-04-18,209634.79246870166,90385.1677174805,0.0,0.0,56.48538338479548,91.72189043184753,0.0,39.96546360415683
2006-04-19,211054.37347525236,90385.1677174805,0.0,0.0,56.48538338479548,91.72189043184753,0.0,39.96546360415683
2006-04-20,210749.35130269197,90385.1677174805,0.0,0.0,56.48538338479548,91.72189043184753,0.0,39.96546360415683
2006-04-21,211840.9977803411,90385.1677174805,0.0,0.0,56.48538338479548,91.72189043184753,0.0,39.96546360415683
2006-04-24,211433.43265552758,90385.1677174805,0.0,0.0,56.48538338479548,91.72189043184753,0.0,39.96546360415683
2006-04-25,212632.706862849,90385.1677174805,0.0,0.0,56.48538338479548,91.72189043184753,0.0,39.96546360415683
2006-04-26,213014.25354469,90385.1677174805,0.0,0.0,56.48538338479548,91.72189043184753,0.0,39.96546360415683
2006-04-27,212871.97654262802,90385.1677174805,0.0,0.0,56.48538338479548,91.72189043184753,0.0,39.96546360415683
2006-04-28,213265.44947523886,90385.1677174805,0.0,0.0,56.48538338479548,91.72189043184753,0.0,39.96546360415683
2006-05-01,213045.76524449128,97134.57495118391,40.51385014379565,13504.61671459855,56.17549048386626,99.87866411098865,0.0,26.31012518504466
2006-05-02,213589.00070275908,97134.57495118391,0.0,0.0,56.17549048386626,99.87866411098865,0.0,26.31012518504466
2006-05-03,213216.67506627575,97134.57495118391,0.0,0.0,56.17549048386626,99.87866411098865,0.0,26.31012518504466
2006-05-04,213907.1406770001,97134.57495118391,0.0,0.0,56.17549048386626,99.87866411098865,0.0,26.31012518504466
2006-05-05,214817.16731697315,97134.57495118391,0.0,0.0,56.17549048386626,99.87866411098865,0.0,26.31012518504466
2006-05-08,214267.59974772134,97134.57495118391,0.0,0.0,56.17549048386626,99.87866411098865,0.0,26.31012518504466
2006-05-09,214759.8020700293,97134.57495118391,0.0,0.0,56.17549048386626,99.87866411098865,0.0,26.31012518504466
2006-05-10,214556.03866331046,97134.57495118391,0.0,0.0,56.17549048386626,99.87866411098865,0.0,26.31012518504466
2006-05-11,214073.47739935204,97134.57495118391,0.0,0.0,56.17549048386626,99.87866411098865,0.0,26.31012518504466
2006-05-12,214172.75475195178,97134.57495118391,0.0,0.0,56.17549048386626,99.87866411098865,0.0,26.31012518504466
2006-05-15,214163.52145394403,97134.57495118391,0.0,0.0,56.17549048386626,99.87866411098865,0.0,26.31012518504466
2006-05-16,213060.68829195848,97134.57495118391,0.0,0.0,56.17549048386626,99.87866411098865,0.0,26.31012518504466
2006-05-17,212284.56708374235,97134.57495118391,0.0,0.0,56.17549048386626,99.87866411098865,0.0,26.31012518504466
2006-05-18,211472.54320198478,97134.57495118391,0.0,0.0,56.17549048386626,99.87866411098865,0.0,26.31012518504466
2006-05-19,211378.26937061053,97134.57495118391,0.0,0.0,56.17549048386626,99.87866411098865,0.0,26.31012518504466
2006-05-22,211068.95902035647,97134.57495118391,0.0,0.0,56.17549048386626,99.87866411098865,0.0,26.31012518504466
2006-05-23,212174.44628066145,97134.57495118391,0.0,0.0,56.17549048386626,99.87866411098865,0.0,26.31012518504466
2006-05-24,210257.7511838869,97134.57495118391,0.0,0.0,56.17549048386626,99.87866411098865,0.0,26.31012518504466
2006-05-25,210781.37796802275,97134.57495118391,0.0,0.0,56.17549048386626,99.87866411098865,0.0,26.31012518504466
2006-05-26,211304.6476463162,97134.57495118391,0.0,0.0,56.17549048386626,99.87866411098865,0.0,26.31012518504466
2006-05-30,211750.7862140523,97134.57495118391,0.0,0.0,56.17549048386626,99.87866411098865,0.0,26.31012518504466
2006-05-31,212269.78412171983,97134.57495118391,0.0,0.0,56.17549048386626,99.87866411098865,0.0,26.31012518504466
2006-06-01,211903.9477438007,107783.23316661465,38.119492282098044,12706.497427366014,49.59155900370315,87.16997193873897,0.0,27.74870117989631
2006-06-02,213390.46487224527,107783.23316661465,0.0,0.0,49.59155900370315,87.16997193873897,0.0,27.74870117989631
2006-06-05,212042.71245216794,107783.23316661465,0.0,0.0,49.59155900370315,87.16997193873897,0.0,27.74870117989631
2006-06-06,210806.3700866881,107783.23316661465,0.0,0.0,49.59155900370315,87.16997193873897,0.0,27.74870117989631
2006-06-07,210335.03773702675,107783.23316661465,0.0,0.0,49.59155900370315,87.16997193873897,0.0,27.74870117989631
2006-06-08,209740.62281250907,107783.23316661465,0.0,0.0,49.59155900370315,87.16997193873897,0.0,27.74870117989631
2006-06-09,208848.40365479025,107783.23316661465,0.0,0.0,49.59155900370315,87.16997193873897,0.0,27.74870117989631
2006-06-12,208591.7062500615,107783.23316661465,0.0,0.0,49.59155900370315,87.16997193873897,0.0,27.74870117989631
2006-06-13,206128.94031112886,107783.23316661465,0.0,0.0,49.59155900370315,87.16997193873897,0.0,27.74870117989631
2006-06-14,206513.25001330778,107783.23316661465,0.0,0.0,49.59155900370315,87.16997193873897,0.0,27.74870117989631
2006-06-15,208850.90515993498,107783.23316661465,0.0,0.0,49.59155900370315,87.16997193873897,0.0,27.74870117989631
2006-06-16,208338.10224386305,107783.23316661465,0.0,0.0,49.59155900370315,87.16997193873897,0.0,27.74870117989631
2006-06-19,207588.5585373763,107783.23316661465,0.0,0.0,49.59155900370315,87.16997193873897,0.0,27.74870117989631
2006-06-20,208516.21748754504,107783.23316661465,0.0,0.0,49.59155900370315,87.16997193873897,0.0,27.74870117989631
2006-06-21,208990.88255911705,107783.23316661465,0.0,0.0,49.59155900370315,87.16997193873897,0.0,27.74870117989631
2006-06-22,209098.74588613975,107783.23316661465,0.0,0.0,49.59155900370315,87.16997193873897,0.0,27.74870117989631
2006-06-23,208623.69634962938,107783.23316661465,0.0,0.0,49.59155900370315,87.16997193873897,0.0,27.74870117989631
2006-06-26,209953.57650881103,107783.23316661465,0.0,0.0,49.59155900370315,87.16997193873897,0.0,27.74870117989631
2006-06-27,208305.99808905204,107783.23316661465,0.0,0.0,49.59155900370315,87.16997193873897,0.0,27.74870117989631
2006-06-28,208247.22622837336,107783.23316661465,0.0,0.0,49.59155900370315,87.16997193873897,0.0,27.74870117989631
2006-06-29,210675.05711482136,107783.23316661465,0.0,0.0,49.59155900370315,87.16997193873897,0.0,27.74870117989631
2006-06-30,211059.30731589033,107783.23316661465,0.0,0.0,49.59155900370315,87.16997193873897,0.0,27.74870117989631
2006-07-03,210214.94917763709,119187.63345127812,34.31614930189612,11438.716433965372,45.539096992798285,72.04269771817353,0.0,25.661848309871655
2006-07-05,210352.04346986703,119187.63345127812,0.0,0.0,45.539096992798285,72.04269771817353,0.0,25.661848309871655
2006-07-06,209635.89278917134,119187.63345127812,0.0,0.0,45.539096992798285,72.04269771817353,0.0,25.661848309871655
2006-07-07,208772.2149572309,119187.63345127812,0.0,0.0,45.539096992798285,72.04269771817353,0.0,25.661848309871655
2006-07-10,208909.1163219171,119187.63345127812,0.0,0.0,45.539096992798285,72.04269771817353,0.0,25.661848309871655
2006-07-11,209380.4508245677,119187.63345127812,0.0,0.0,45.539096992798285,72.04269771817353,0.0,25.661848309871655
2006-07-12,209460.7615266282,119187.63345127812,0.0,0.0,45.539096992798285,72.04269771817353,0.0,25.661848309871655
2006-07-13,208332.76466260123,119187.63345127812,0.0,0.0,45.539096992798285,72.04269771817353,0.0,25.661848309871655
2006-07-14,207649.378647294,119187.63345127812,0.0,0.0,45.539096992798285,72.04269771817353,0.0,25.661848309871655
2006-07-17,206661.10750529874,119187.63345127812,0.0,0.0,45.539096992798285,72.04269771817353,0.0,25.661848309871655
2006-07-18,205960.86836446828,119187.63345127812,0.0,0.0,45.539096992798285,72.04269771817353,0.0,25.661848309871655
2006-07-19,207184.5890969854,119187.63345127812,0.0,0.0,45.539096992798285,72.04269771817353,0.0,25.661848309871655
2006-07-20,206254.2677085708,119187.63345127812,0.0,0.0,45.539096992798285,72.04269771817353,0.0,25.661848309871655
2006-07-21,205761.71896482023,119187.63345127812,0.0,0.0,45.539096992798285,72.04269771817353,0.0,25.661848309871655
2006-07-24,206978.06467623892,119187.63345127812,0.0,0.0,45.539096992798285,72.04269771817353,0.0,25.661848309871655
2006-07-25,207262.48925327527,119187.63345127812,0.0,0.0,45.539096992798285,72.04269771817353,0.0,25.661848309871655
2006-07-26,208134.67559463618,119187.63345127812,0.0,0.0,45.539096992798285,72.04269771817353,0.0,25.661848309871655
2006-07-27,208070.06114509155,119187.63345127812,0.0,0.0,45.539096992798285,72.04269771817353,0.0,25.661848309871655
2006-07-28,208824.9707394154,119187.63345127812,0.0,0.0,45.539096992798285,72.04269771817353,0.0,25.661848309871655
2006-07-31,209471.72694575504,119187.63345127812,0.0,0.0,45.539096992798285,72.04269771817353,0.0,25.661848309871655
2006-08-01,209821.74572830222,47611.27733505648,235.82672353570825,78608.90784523608,43.477155125353974,67.91092693451306,138.47440334168144,27.82984413758113
2006-08-02,208926.6662066524,47611.27733505648,0.0,0.0,43.477155125353974,67.91092693451306,138.47440334168144,27.82984413758113
2006-08-03,209418.7895863511,47611.27733505648,0.0,0.0,43.477155125353974,67.91092693451306,138.47440334168144,27.82984413758113
2006-08-04,208153.83864333804,47611.27733505648,0.0,0.0,43.477155125353974,67.91092693451306,138.47440334168144,27.82984413758113
2006-08-07,208383.7916489182,47611.27733505648,0.0,0.0,43.477155125353974,67.91092693451306,138.47440334168144,27.82984413758113
2006-08-08,207750.38749218188,47611.27733505648,0.0,0.0,43.477155125353974,67.91092693451306,138.47440334168144,27.82984413758113
2006-08-09,207430.45341780354,47611.27733505648,0.0,0.0,43.477155125353974,67.91092693451306,138.47440334168144,27.82984413758113
2006-08-10,207219.95707229667,47611.27733505648,0.0,0.0,43.477155125353974,67.91092693451306,138.47440334168144,27.82984413758113
2006-08-11,205569.3539938486,47611.27733505648,0.0,0.0,43.477155125353974,67.91092693451306,138.47440334168144,27.82984413758113
2006-08-14,206542.07224854158,47611.27733505648,0.0,0.0,43.477155125353974,67.91092693451306,138.47440334168144,27.82984413758113
2006-08-15,206599.74350915116,47611.27733505648,0.0,0.0,43.477155125353974,67.91092693451306,138.47440334168144,27.82984413758113
2006-08-16,207775.73104689195,47611.27733505648,0.0,0.0,43.477155125353974,67.91092693451306,138.47440334168144,27.82984413758113
2006-08-17,207630.19358741646,47611.27733505648,0.0,0.0,43.477155125353974,67.91092693451306,138.47440334168144,27.82984413758113
2006-08-18,208587.93410613496,47611.27733505648,0.0,0.0,43.477155125353974,67.91092693451306,138.47440334168144,27.82984413758113
2006-08-21,208273.9925928451,47611.27733505648,0.0,0.0,43.477155125353974,67.91092693451306,138.47440334168144,27.82984413758113
2006-08-22,208891.95350444075,47611.27733505648,0.0,0.0,43.477155125353974,67.91092693451306,138.47440334168144,27.82984413758113
2006-08-23,209770.73892948416,47611.27733505648,0.0,0.0,43.477155125353974,67.91092693451306,138.47440334168144,27.82984413758113
2006-08-24,209715.38363633738,47611.27733505648,0.0,0.0,43.477155125353974,67.91092693451306,138.47440334168144,27.82984413758113
2006-08-25,210313.27492035838,47611.27733505648,0.0,0.0,43.477155125353974,67.91092693451306,138.47440334168144,27.82984413758113
2006-08-28,209235.33260506386,47611.27733505648,0.0,0.0,43.477155125353974,67.91092693451306,138.47440334168144,27.82984413758113
2006-08-29,209256.38051103384,47611.27733505648,0.0,0.0,43.477155125353974,67.91092693451306,138.47440334168144,27.82984413758113
2006-08-30,209901.66935709535,47611.27733505648,0.0,0.0,43.477155125353974,67.91092693451306,138.47440334168144,27.82984413758113
2006-08-31,210730.85239845607,47611.27733505648,0.0,0.0,43.477155125353974,67.91092693451306,138.47440334168144,27.82984413758113
2006-09-01,209645.10597837198,39017.56176112025,25.704034617954854,8568.011539318284,48.898130231321446,70.10689703915443,138.5942206333377,31.246099802391143
2006-09-05,210705.88882721344,39017.56176112025,0.0,0.0,48.898130231321446,70.10689703915443,138.5942206333377,31.246099802391143
2006-09-06,211615.98646522014,39017.56176112025,0.0,0.0,48.898130231321446,70.10689703915443,138.5942206333377,31.246099802391143
2006-09-07,210906.40183981095,39017.56176112025,0.0,0.0,48.898130231321446,70.10689703915443,138.5942206333377,31.246099802391143
2006-09-08,210634.23107674983,39017.56176112025,0.0,0.0,48.898130231321446,70.10689703915443,138.5942206333377,31.246099802391143
2006-09-11,211020.17621409916,39017.56176112025,0.0,0.0,48.898130231321446,70.10689703915443,138.5942206333377,31.246099802391143
2006-09-12,210875.93711571695,39017.56176112025,0.0,0.0,48.898130231321446,70.10689703915443,138.5942206333377,31.246099802391143
2006-09-13,210865.17893836988,39017.56176112025,0.0,0.0,48.898130231321446,70.10689703915443,138.5942206333377,31.246099802391143
2006-09-14,210107.61287230905,39017.56176112025,0.0,0.0,48.898130231321446,70.10689703915443,138.5942206333377,31.246099802391143
2006-09-15,209175.61174451685,39017.56176112025,0.0,0.0,48.898130231321446,70.10689703915443,138.5942206333377,31.246099802391143
2006-09-18,209530.8951474982,39017.56176112025,0.0,0.0,48.898130231321446,70.10689703915443,138.5942206333377,31.246099802391143
2006-09-19,209896.75563952548,39017.56176112025,0.0,0.0,48.898130231321446,70.10689703915443,138.5942206333377,31.246099802391143
2006-09-20,210619.58770576745,39017.56176112025,0.0,0.0,48.898130231321446,70.10689703915443,138.5942206333377,31.246099802391143
2006-09-21,212908.75997953242,39017.56176112025,0.0,0.0,48.898130231321446,70.10689703915443,138.5942206333377,31.246099802391143
2006-09-22,212485.7627321251,39017.56176112025,0.0,0.0,48.898130231321446,70.10689703915443,138.5942206333377,31.246099802391143
2006-09-25,213708.63316582493,39017.56176112025,0.0,0.0,48.898130231321446,70.10689703915443,138.5942206333377,31.246099802391143
2006-09-26,213213.0033805715,39017.56176112025,0.0,0.0,48.898130231321446,70.10689703915443,138.5942206333377,31.246099802391143
2006-09-27,214153.47746519564,39017.56176112025,0.0,0.0,48.898130231321446,70.10689703915443,138.5942206333377,31.246099802391143
2006-09-28,213714.17856609006,39017.56176112025,0.0,0.0,48.898130231321446,70.10689703915443,138.5942206333377,31.246099802391143
2006-09-29,212474.09397160495,39017.56176112025,0.0,0.0,48.898130231321446,70.10689703915443,138.5942206333377,31.246099802391143
2006-10-02,212187.68445769834,25798.069410601274,44.659620866570556,14886.540288856851,52.628852986626654,88.79354372190747,137.01522768023062,35.37766004673653
2006-10-03,213421.90697990506,25798.069410601274,0.0,0.0,52.628852986626654,88.79354372190747,137.01522768023062,35.37766004673653
2006-10-04,213993.4762105648,25798.069410601274,0.0,0.0,52.628852986626654,88.79354372190747,137.01522768023062,35.37766004673653
2006-10-05,214042.33556155735,25798.069410601274,0.0,0.0,52.628852986626654,88.79354372190747,137.01522768023062,35.37766004673653
2006-10-06,213388.37795566776,25798.069410601274,0.0,0.0,52.628852986626654,88.79354372190747,137.01522768023062,35.37766004673653
2006-10-09,214591.79374738093,25798.069410601274,0.0,0.0,52.628852986626654,88.79354372190747,137.01522768023062,35.37766004673653
2006-10-10,213256.70837068846,25798.069410601274,0.0,0.0,52.628852986626654,88.79354372190747,137.01522768023062,35.37766004673653
2006-10-11,212560.955357459,25798.069410601274,0.0,0.0,52.628852986626654,88.79354372190747,137.01522768023062,35.37766004673653
2006-10-12,212086.86548679505,25798.069410601274,0.0,0.0,52.628852986626654,88.79354372190747,137.01522768023062,35.37766004673653
2006-10-13,211466.36013299035,25798.069410601274,0.0,0.0,52.628852986626654,88.79354372190747,137.01522768023062,35.37766004673653
2006-10-16,211971.52825995412,25798.069410601274,0.0,0.0,52.628852986626654,88.79354372190747,137.01522768023062,35.37766004673653
2006-10-17,211421.53088967182,25798.069410601274,0.0,0.0,52.628852986626654,88.79354372190747,137.01522768023062,35.37766004673653
2006-10-18,211713.1312742228,25798.069410601274,0.0,0.0,52.628852986626654,88.79354372190747,137.01522768023062,35.37766004673653
2006-10-19,210930.99762885293,25798.069410601274,0.0,0.0,52.628852986626654,88.79354372190747,137.01522768023062,35.37766004673653
2006-10-20,211196.44228344766,25798.069410601274,0.0,0.0,52.628852986626654,88.79354372190747,137.01522768023062,35.37766004673653
2006-10-23,212052.82257376492,25798.069410601274,0.0,0.0,52.628852986626654,88.79354372190747,137.01522768023062,35.37766004673653
2006-10-24,211959.1278353399,25798.069410601274,0.0,0.0,52.628852986626654,88.79354372190747,137.01522768023062,35.37766004673653
2006-10-25,211578.5434972832,25798.069410601274,0.0,0.0,52.628852986626654,88.79354372190747,137.01522768023062,35.37766004673653
2006-10-26,212155.01310874353,25798.069410601274,0.0,0.0,52.628852986626654,88.79354372190747,137.01522768023062,35.37766004673653
2006-10-27,210839.1492662194,25798.069410601274,0.0,0.0,52.628852986626654,88.79354372190747,137.01522768023062,35.37766004673653
2006-10-30,213112.1240739404,25798.069410601274,0.0,0.0,52.628852986626654,88.79354372190747,137.01522768023062,35.37766004673653
2006-10-31,212930.57266214155,25798.069410601274,0.0,0.0,52.628852986626654,88.79354372190747,137.01522768023062,35.37766004673653
2006-11-01,214089.40774938255,11069.563663899246,59.12727485783347,19709.091619277824,62.34285287693243,103.8196356479535,138.8102480262836,31.575428541991208
2006-11-02,215220.42468921692,11069.563663899246,0.0,0.0,62.34285287693243,103.8196356479535,138.8102480262836,31.575428541991208
2006-11-03,212623.46524212786,11069.563663899246,0.0,0.0,62.34285287693243,103.8196356479535,138.8102480262836,31.575428541991208
2006-11-06,214645.24306913384,11069.563663899246,0.0,0.0,62.34285287693243,103.8196356479535,138.8102480262836,31.575428541991208
2006-11-07,215548.06925842326,11069.563663899246,0.0,0.0,62.34285287693243,103.8196356479535,138.8102480262836,31.575428541991208
2006-11-08,215696.9805416906,11069.563663899246,0.0,0.0,62.34285287693243,103.8196356479535,138.8102480262836,31.575428541991208
2006-11-09,217625.89953913377,11069.563663899246,0.0,0.0,62.34285287693243,103.8196356479535,138.8102480262836,31.575428541991208
2006-11-10,216905.17434835585,11069.563663899246,0.0,0.0,62.34285287693243,103.8196356479535,138.8102480262836,31.575428541991208
2006-11-13,216559.25131319562,11069.563663899246,0.0,0.0,62.34285287693243,103.8196356479535,138.8102480262836,31.575428541991208
2006-11-14,217065.01111566712,11069.563663899246,0.0,0.0,62.34285287693243,103.8196356479535,138.8102480262836,31.575428541991208
2006-11-15,216810.22323059884,11069.563663899246,0.0,0.0,62.34285287693243,103.8196356479535,138.8102480262836,31.575428541991208
2006-11-16,217937.77845127456,11069.563663899246,0.0,0.0,62.34285287693243,103.8196356479535,138.8102480262836,31.575428541991208
2006-11-17,218618.262829759,11069.563663899246,0.0,0.0,62.34285287693243,103.8196356479535,138.8102480262836,31.575428541991208
2006-11-20,219369.2439663317,11069.563663899246,0.0,0.0,62.34285287693243,103.8196356479535,138.8102480262836,31.575428541991208
2006-11-21,219365.981140113,11069.563663899246,0.0,0.0,62.34285287693243,103.8196356479535,138.8102480262836,31.575428541991208
2006-11-22,220374.2476611565,11069.563663899246,0.0,0.0,62.34285287693243,103.8196356479535,138.8102480262836,31.575428541991208
2006-11-24,220657.88704852003,11069.563663899246,0.0,0.0,62.34285287693243,103.8196356479535,138.8102480262836,31.575428541991208
