date,nav_mxn,cash_mxn,fees_mxn,traded_mxn,units_SPY,units_EFA,units_IEF,units_GLD
2016-01-25,636320.9626459357,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2016-01-26,639267.257635335,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2016-01-27,632464.3191171463,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2016-01-28,631986.7854128783,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2016-01-29,638991.4202768395,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2016-02-01,643566.2877324575,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2016-02-02,640330.0687222949,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2016-02-03,634132.100410156,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2016-02-04,637607.281811356,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2016-02-05,631631.1068333362,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2016-02-08,630017.4167477038,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2016-02-09,634745.9659974807,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2016-02-10,638477.4302166263,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2016-02-11,637652.4340474829,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2016-02-12,642730.4085392838,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2016-02-16,652726.739486706,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2016-02-17,644237.2212558747,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2016-02-18,640283.2087795696,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2016-02-19,637105.9077533726,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2016-02-22,641645.3659825237,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2016-02-23,637905.0797171532,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2016-02-24,639839.565191551,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2016-02-25,645797.7831133235,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
