Date,strategy
2011-04-06,194227.15325294452
2011-04-07,193451.10728009345
2011-04-08,193847.8685354414
2011-04-11,194808.8963318616
2011-04-12,194366.88513091335
2011-04-13,194056.86904484406
2011-04-14,194039.1612056534
2011-04-15,192805.15222022793
2011-04-18,193578.1180158055
2011-04-19,193571.18352781763
2011-04-20,193662.2738835672
2011-04-25,193705.5355143034
2011-04-26,193665.94323977202
2011-04-27,193421.22439733712
2011-04-28,193626.9176296957
2011-04-29,193783.21680765622
2011-05-02,193919.42611600127
2011-05-03,193051.6324281635
2011-05-04,192877.75539983058
2011-05-05,192535.19414215494
2011-05-06,192585.0852063513
2011-05-09,192634.98919866866
2011-05-10,192684.906122457
2011-05-11,192734.83598106736
2011-05-12,192784.77877785132
2011-05-13,192834.73451616164
2011-05-16,192884.70319935173
2011-05-17,192934.684830776
2011-05-18,192870.14207593128
2011-05-19,192640.4782895313
2011-05-20,192777.93006987008
2011-05-23,193099.27722174564
2011-05-24,192874.65445425207
2011-05-25,192924.63348177535
2011-05-26,192871.58383880643
2011-05-27,192719.74364092885
2011-05-30,192453.92157229918
2011-05-31,192755.29635873862
2011-06-01,192805.24445735855
2011-06-02,192855.20549887867
2011-06-03,192905.1794866528
2011-06-06,192955.16642403568
2011-06-07,193005.16631438283
2011-06-08,192941.0975376314
2011-06-09,193040.15287176668
2011-06-10,193192.44595456368
2011-06-13,192964.06849546908
2011-06-14,192542.12013847224
2011-06-15,193287.33686013368
2011-06-16,193013.92761106818
2011-06-17,192468.2684804217
2011-06-20,192809.2763862207
2011-06-21,192859.2384725224
2011-06-22,192909.21350534883
2011-06-23,192959.20148805476
2011-06-24,193009.20242399594
2011-06-27,193059.21631652882
2011-06-28,192996.62418518547
2011-06-29,193115.10581084428
2011-06-30,193063.63835495894
2011-07-01,193741.39158641017
2011-07-04,193410.66583495407
2011-07-05,193803.00475587635
2011-07-06,192823.0717041627
2011-07-07,191586.06450837004
2011-07-08,192181.49740722228
2011-07-11,192720.3425553247
2011-07-12,193109.60384356108
2011-07-13,192509.8653478481
2011-07-14,192725.9532415711
2011-07-15,193165.63810693778
2011-07-18,192399.0744593669
2011-07-19,192044.6498345416
2011-07-20,192094.4137854709
2011-07-21,192144.1906315828
2011-07-22,192193.9803762187
2011-07-25,192243.78302272095
2011-07-26,192293.59857443278
2011-07-27,192343.4270346983
2011-07-28,192281.06006521452
2011-07-29,192582.37991111912
2011-08-01,192564.1835532664
2011-08-02,192666.75348564
2011-08-03,192158.45415207092
2011-08-04,191532.08589579188
2011-08-05,191087.6115472445
2011-08-08,189974.647556816
2011-08-09,190023.875114298
2011-08-10,190073.1154279685
2011-08-11,190122.368501133
2011-08-12,190171.63433709776
2011-08-15,190220.91293917003
2011-08-16,190270.20431065786
2011-08-17,190319.50845487008
2011-08-18,190264.22149900885
2011-08-19,190332.45809484975
2011-08-22,190507.6072898156
2011-08-23,193027.075543041
2011-08-24,191846.42386474073
2011-08-25,190156.65839249257
2011-08-26,190161.71796793886
2011-08-29,191291.68118115794
2011-08-30,191341.250017591
2011-08-31,191284.3090744038
2011-09-01,191575.06578492018
2011-09-02,191517.73976206616
2011-09-05,190681.30485329495
2011-09-06,191739.90010687706
2011-09-07,191789.58508892858
2011-09-08,191839.28294569964
2011-09-09,191888.99368052644
2011-09-12,191938.71729674606
2011-09-13,191988.45379769633
2011-09-14,192038.2031867162
2011-09-15,191877.40155069568
2011-09-19,193910.86886441117
2011-09-20,193818.900705507
2011-09-21,198284.09714319627
2011-09-22,198447.83038627886
2011-09-23,192334.55003883198
2011-09-26,193790.7016679275
2011-09-27,193802.27784962568
2011-09-28,194286.0042471011
2011-09-29,196068.39327914262
2011-09-30,196272.7799802192
2011-10-03,196875.47429847665
2011-10-04,196059.98458284733
2011-10-05,195221.48406622466
2011-10-06,195303.72017095608
2011-10-07,194698.19918040326
2011-10-10,194642.9733520089
2011-10-11,194693.41059867508
2011-10-12,194743.86091499293
2011-10-13,194794.32430434905
2011-10-14,194740.84899003606
2011-10-17,195225.28545564273
2011-10-18,194959.35194133423
2011-10-19,195121.86474501804
2011-10-20,195833.54076735093
2011-10-21,197956.1386306117
2011-10-24,196292.55433458125
2011-10-25,196884.86625897826
2011-10-26,196895.67001178712
2011-10-27,196020.6863262697
2011-10-28,195878.2637937397
2011-10-31,197742.06703025431
2011-11-01,197204.32310080703
2011-11-03,196992.19827276337
2011-11-04,198118.93877276024
2011-11-07,198283.85122548632
2011-11-08,198141.3380821881
2011-11-09,199138.61772198207
2011-11-10,198888.4836997966
2011-11-11,199416.33042456544
2011-11-14,199124.33725222806
2011-11-15,199617.41471920896
2011-11-16,198640.24555589308
2011-11-17,199179.75825743668
2011-11-18,199096.26162615378
2011-11-22,199147.85283997995
2011-11-23,199199.45742248176
2011-11-24,199251.07537712337
2011-11-25,199302.70670736994
2011-11-28,199354.35141668734
2011-11-29,199406.00950854254
2011-11-30,199457.68098640328
2011-12-01,199299.19205597526
2011-12-02,198951.2525527489
2011-12-05,201005.4282370319
2011-12-06,199715.2468763154
2011-12-07,201072.1449332678
2011-12-08,201059.57286214418
2011-12-09,204875.491989024
2011-12-13,203096.64888474616
2011-12-14,199268.70450175827
2011-12-15,200220.28600107576
2011-12-16,202359.09797080254
2011-12-19,200142.51893044586
2011-12-20,202831.823850484
2011-12-21,203611.0258006371
2011-12-22,206939.6809305526
2011-12-23,207699.89536327313
2011-12-26,207809.90811037068
2011-12-27,208051.8880403424
2011-12-28,205619.16825335435
2011-12-29,208203.87405162284
2011-12-30,206975.2296646165
2012-01-02,207631.7709585475
2012-01-03,204957.28897831438
2012-01-04,205880.39162214493
2012-01-05,205038.84500570124
2012-01-09,202696.30743412196
2012-01-10,201353.9709536018
2012-01-11,199907.9384748583
2012-01-12,199825.7578735055
2012-01-13,199333.4706896419
2012-01-16,199556.43674103302
2012-01-17,199464.11941125838
2012-01-18,200216.40670482148
2012-01-19,199463.739166548
2012-01-20,198653.51048522594
2012-01-23,198304.34384404673
2012-01-24,197072.40013272507
2012-01-25,198990.3692363312
2012-01-26,200035.23398124674
2012-01-27,198632.23969171222
2012-01-30,199942.99900266217
2012-01-31,202290.61997117015
2012-02-01,202144.40054590863
2012-02-02,205531.33859727715
2012-02-03,206550.58773652173
2012-02-07,206948.15514080695
2012-02-08,209086.87165054976
2012-02-09,209485.60762949902
2012-02-10,210515.29574244836
2012-02-13,210088.34850164363
2012-02-14,208777.15128258683
2012-02-15,209561.94550566678
2012-02-16,210505.3124544036
2012-02-17,209725.00899309842
2012-02-20,210727.9432854051
2012-02-21,208577.9128539184
2012-02-22,208111.46600612107
2012-02-23,208109.31859309133
2012-02-24,208614.67280312136
2012-02-27,208697.2161752862
2012-02-28,209054.8843782229
2012-02-29,208261.27442594705
2012-03-01,208903.69652338634
2012-03-02,208837.51403682565
2012-03-05,208841.5825243714
2012-03-06,208461.35476534386
2012-03-07,207437.915939467
2012-03-08,207104.31991919805
2012-03-09,207157.9862370184
2012-03-12,207211.6664612298
2012-03-13,207265.36059543584
2012-03-14,207319.0686432409
2012-03-15,207255.6752685762
2012-03-16,206895.19288975428
2012-03-20,205995.97514689562
2012-03-21,206488.30946964078
2012-03-22,206225.70030349243
2012-03-23,205146.8760779838
2012-03-26,205439.2269919489
2012-03-27,205988.28814930088
2012-03-28,205929.4277125809
2012-03-29,207324.10294133276
2012-03-30,209348.9734555846
2012-04-02,210667.7702421961
2012-04-03,211472.82432663947
2012-04-04,210599.25874117456
2012-04-09,212693.78961762926
2012-04-10,212930.98542114723
2012-04-11,212699.47906216752
2012-04-12,212364.90654898668
2012-04-13,213367.88156272282
2012-04-16,213408.446841417
2012-04-17,210844.51590868356
2012-04-18,210718.3161941414
2012-04-19,211082.05919074325
2012-04-20,210215.10256255564
2012-04-23,211881.95539496472
2012-04-24,211795.91851357982
2012-04-25,211566.62156439747
2012-04-26,211792.46418564365
2012-04-27,211132.22997995547
2012-04-30,212263.45325601756
2012-05-02,211556.72847957988
2012-05-03,211502.46636599762
2012-05-04,212244.5370487728
2012-05-07,214932.9288997464
2012-05-08,214474.0555308676
2012-05-09,212958.22244226554
2012-05-10,212918.62879339085
2012-05-11,212773.16234543527
2012-05-14,212992.95544334204
2012-05-15,214069.42815699303
2012-05-16,213189.33439413275
2012-05-17,213005.44054085668
2012-05-18,212562.45887820557
2012-05-21,212617.53954711327
2012-05-22,212672.6344889086
2012-05-23,212727.74370729006
2012-05-24,212782.8672059571
2012-05-25,212838.00498861005
2012-05-28,212893.15705895034
2012-05-29,212948.3234206803
2012-05-30,213003.5040775032
2012-05-31,213058.6990331233
2012-06-01,213113.90829124578
2012-06-04,213169.13185557676
2012-06-05,213224.3697298235
2012-06-06,213279.62191769396
2012-06-07,213334.88842289723
2012-06-08,213390.16924914334
2012-06-11,213445.46440014322
2012-06-12,213500.7738796088
2012-06-13,213556.09769125303
2012-06-14,213611.43583878968
2012-06-15,213666.78832593362
2012-06-18,213593.5143928479
2012-06-19,212475.2204201367
2012-06-20,213450.99205182522
2012-06-21,214872.1632892727
2012-06-22,215894.17702485804
2012-06-25,216252.9369575334
2012-06-26,215585.77260775777
2012-06-27,211908.25804957992
2012-06-28,212597.20554751245
2012-06-29,212551.57437868355
2012-07-03,214508.58950047675
2012-07-04,215063.43461812672
2012-07-05,213658.50738624326
2012-07-06,212520.79689852794
2012-07-09,213263.12067391578
2012-07-10,212524.9668151119
2012-07-11,210625.99886300176
2012-07-12,211441.6820514239
2012-07-13,210945.98124264798
2012-07-16,211604.04049729274
2012-07-17,212006.5816314358
2012-07-18,211371.7283851558
2012-07-19,211353.0839539091
2012-07-20,211996.77157977043
2012-07-23,213060.5011640931
2012-07-24,213598.16422735364
2012-07-25,212915.91637275857
2012-07-26,212324.6966598014
2012-07-27,211571.30678054696
2012-07-30,211626.1306152008
2012-07-31,211680.96865618957
2012-08-01,211735.82090719455
2012-08-02,211790.68737189786
2012-08-03,211845.56805398274
2012-08-06,211900.46295713322
2012-08-07,211955.37208503444
2012-08-08,212010.29544137235
2012-08-09,212065.2330298339
2012-08-10,212120.18485410712
2012-08-13,212031.87636102457
2012-08-14,212634.00468268542
2012-08-15,213265.72662920205
2012-08-16,214629.1432440186
2012-08-17,215128.18377515924
2012-08-20,214061.6368827736
2012-08-21,214954.39538800612
2012-08-22,217089.34792596957
2012-08-23,216215.66277367133
2012-08-24,217275.55588962688
2012-08-27,216342.8312416823
2012-08-28,216052.4514452339
2012-08-29,216115.1307544054
2012-08-30,215388.2383879993
2012-08-31,215444.05129262918
2012-09-03,215499.87865988875
2012-09-04,215426.19500358752
2012-09-05,215244.35402442183
2012-09-06,215305.74447753516
2012-09-07,215361.53600576686
2012-09-10,215417.341991089
2012-09-11,215351.325495844
2012-09-12,215705.44705344975
2012-09-14,215810.6945258758
2012-09-17,216294.52333098868
2012-09-18,216123.53114979775
2012-09-19,218245.46250825573
2012-09-20,217208.15531866625
2012-09-21,216707.8492313107
2012-09-24,218458.9122021589
2012-09-25,214429.97836156288
2012-09-26,212709.87505253512
2012-09-27,212764.99392095147
2012-09-28,212820.12707215402
2012-10-01,212875.27450984376
2012-10-02,212811.3376315887
2012-10-03,212537.06703625928
2012-10-04,212548.09639453542
2012-10-05,212455.6457410232
2012-10-08,211634.38078508156
2012-10-09,212783.60422037565
2012-10-10,212727.15425941767
2012-10-11,212763.10896344387
2012-10-12,212283.8992671314
2012-10-15,212506.3595705038
2012-10-16,215194.94471217052
2012-10-17,214607.47396314584
2012-10-18,215226.46334152043
2012-10-19,214690.13301465823
2012-10-22,214440.2167220444
2012-10-23,215622.81642752583
2012-10-24,216105.7556714245
2012-10-25,215885.571258174
2012-10-26,215038.65518222246
2012-10-29,215683.2282487394
2012-10-30,215409.53516130647
2012-10-31,215351.92924591445
2012-11-05,215407.7327418659
2012-11-06,215360.6298959469
2012-11-07,214923.4109217009
2012-11-08,214762.990511521
2012-11-09,214259.1151697288
2012-11-12,214314.63548806444
2012-11-13,214370.17019321275
2012-11-14,214299.36493087787
2012-11-15,214032.18591220136
2012-11-16,214035.20020461243
2012-11-20,213895.619182778
2012-11-21,214914.24167698948
2012-11-22,215278.50783864202
2012-11-23,214900.95747945172
2012-11-26,215556.40065128615
2012-11-27,215167.24578659638
2012-11-28,215261.29654096824
2012-11-29,215312.4155777081
2012-11-30,215040.33420667902
2012-12-03,217556.86186865083
2012-12-04,217731.59660349684
2012-12-05,218830.42054840908
2012-12-06,219302.1718643941
2012-12-07,219964.54060420382
2012-12-10,220536.26638347568
2012-12-11,217607.66915472492
2012-12-13,216169.40572973236
2012-12-14,217185.00245192647
2012-12-17,218002.9772829934
2012-12-18,218274.6837170674
2012-12-19,219389.49942803459
2012-12-20,219894.77941084886
2012-12-21,221021.11355676557
2012-12-24,221286.80403537728
2012-12-26,221537.66657348152
2012-12-27,221162.13248510315
2012-12-28,221642.72856367019
2012-12-31,220546.05171160807
2013-01-02,223009.9849037747
2013-01-03,223572.1912071363
2013-01-04,223998.4726427475
2013-01-07,224246.87083501444
2013-01-08,223547.1718137756
2013-01-09,224010.1703844802
2013-01-10,222508.83593984193
2013-01-11,222916.70342544126
2013-01-14,221849.3373599831
2013-01-15,221460.76995179572
2013-01-16,222166.70437451193
2013-01-17,221847.47459315156
2013-01-18,222336.25743146642
2013-01-21,222425.7879063584
2013-01-22,223185.35311753
2013-01-23,223662.28962037803
2013-01-24,223172.98964730924
2013-01-25,223680.51886381672
2013-01-28,223793.21877880543
2013-01-29,225838.04528458384
2013-01-30,223602.58350752055
2013-01-31,221823.7366995678
2013-02-01,221990.4225916889
2013-02-05,221240.4664411098
2013-02-06,222451.7057864156
2013-02-07,221585.82215361332
2013-02-08,221648.0855339947
2013-02-11,221906.40414686003
2013-02-12,221963.90608412508
2013-02-13,221918.1254950097
2013-02-14,221869.2554268588
2013-02-15,221929.75356472773
2013-02-18,221602.8166030579
2013-02-19,221987.82622827013
2013-02-20,221714.04379269842
2013-02-21,221294.4359174181
2013-02-22,221791.40561081356
2013-02-25,222875.96796074958
2013-02-26,222479.76559486627
2013-02-27,221888.63009621453
2013-02-28,221587.79697140394
2013-03-01,220453.38357136943
2013-03-04,220387.35718478236
2013-03-05,220201.56053152744
2013-03-06,222157.7236953
2013-03-07,222930.69036845287
2013-03-08,222747.1141201714
2013-03-11,221689.53550930263
2013-03-12,221974.99883312423
2013-03-13,221413.4061100562
2013-03-14,221442.8992637723
2013-03-15,223446.5087712242
2013-03-19,220290.21490505605
2013-03-20,220419.5799325389
2013-03-21,220510.54260336174
2013-03-22,220092.23709887042
2013-03-25,219780.0801757468
2013-03-26,220280.63679298467
2013-03-27,219891.36657945026
2013-04-01,220301.21052133938
2013-04-02,220229.51574756065
2013-04-03,220504.76394732084
2013-04-04,220130.6548487948
2013-04-05,219040.10388040327
2013-04-08,218915.9002669817
2013-04-09,220345.8306270526
2013-04-10,221283.62453069337
2013-04-11,220835.46746501408
2013-04-12,221136.30702510054
2013-04-15,219888.29139886954
2013-04-16,218463.66316037922
2013-04-17,218620.8982618837
2013-04-18,218778.22449869273
2013-04-19,218725.06616019487
2013-04-22,219134.49640799224
2013-04-23,219224.38363065917
2013-04-24,216273.15575559874
2013-04-25,215565.47594162668
2013-04-26,215621.3347732893
2013-04-29,215677.20807948255
2013-04-30,215733.0958639571
2013-05-02,215788.99813046475
2013-05-03,215844.91488275805
2013-05-06,215736.99318796993
2013-05-07,215279.46524423873
2013-05-08,214107.12280347108
2013-05-09,213240.20541821257
2013-05-10,215824.85621087666
2013-05-13,215940.14642920965
2013-05-14,217177.94278867356
2013-05-15,218959.24139838744
2013-05-16,219352.18253111045
2013-05-17,219940.5361245274
2013-05-20,217590.3031563797
2013-05-21,215242.0307063997
2013-05-22,214446.83443097363
2013-05-23,214145.68182656713
2013-05-24,215147.6844522222
2013-05-27,215203.4350228362
2013-05-28,215259.20003992747
2013-05-29,215314.9795072394
2013-05-30,215370.77342851646
2013-05-31,215426.58180750412
2013-06-03,215315.25481490613
2013-06-04,213526.4522113054
2013-06-05,213581.78267689826
2013-06-06,213637.1274801078
2013-06-07,213692.48662464926
2013-06-10,213747.86011423892
2013-06-11,213803.2479525939
2013-06-12,213858.65014343243
2013-06-13,213914.06669047353
2013-06-14,213969.4975974374
2013-06-17,214024.942868045
2013-06-18,214080.40250601835
2013-06-19,214135.87651508042
2013-06-20,214191.3648989552
2013-06-21,214246.8676613675
2013-06-24,214302.38480604324
2013-06-25,214357.91633670926
2013-06-26,214413.46225709334
2013-06-27,214338.9084253989
2013-06-28,215064.87500630537
2013-07-01,215372.08912431975
2013-07-02,215090.82392472692
2013-07-03,214664.17094018793
2013-07-04,214957.73129047203
2013-07-05,214614.14518928
2013-07-08,213581.4446527365
2013-07-09,213631.9026014974
2013-07-10,213285.76196316004
2013-07-11,213624.4169556427
2013-07-12,214083.2811270441
2013-07-15,213654.05009675986
2013-07-16,211830.00447827525
2013-07-17,211884.8953484833
2013-07-18,211939.800442397
2013-07-19,211994.71976370216
2013-07-22,212049.6533160854
2013-07-23,212104.60110323434
2013-07-24,212159.56312883768
2013-07-25,212214.53939658497
2013-07-26,212269.52991016672
2013-07-29,212324.53467327438
2013-07-30,212379.55368960046
2013-07-31,212434.58696283825
2013-08-01,212489.6344966822
2013-08-02,212316.55312804377
2013-08-05,211475.79257753573
2013-08-06,210929.7596460618
2013-08-07,211293.0315631785
2013-08-08,212137.21613339207
2013-08-09,210774.50143643998
2013-08-12,212040.09356398703
2013-08-13,214565.806413606
2013-08-14,215137.94682020124
2013-08-15,213854.60672448785
2013-08-16,213419.83969056173
2013-08-19,212022.47186366608
2013-08-20,213306.4304267111
2013-08-21,213488.1798322785
2013-08-22,211905.45288059174
2013-08-23,211802.68872838584
2013-08-26,211857.572520346
2013-08-27,211912.47053417767
2013-08-28,211967.3827735661
2013-08-29,212022.3092421975
2013-08-30,212077.24994375906
2013-09-02,212132.20488193893
2013-09-03,212187.1740604262
2013-09-04,212242.1574829109
2013-09-05,212297.15515308405
2013-09-06,212352.16707463763
2013-09-09,212407.19325126449
2013-09-10,212462.23368665858
2013-09-11,212517.2883845147
2013-09-12,212572.35734852863
2013-09-13,212627.4405823971
2013-09-17,212682.53808981786
2013-09-18,212621.2841579777
2013-09-19,213259.980012356
2013-09-20,212741.40774747136
2013-09-23,213332.32949224778
2013-09-24,213361.2737139851
2013-09-25,213816.10128643544
2013-09-26,212954.72270786177
2013-09-27,212232.59154677906
2013-09-30,210671.59864005903
2013-10-01,210726.1893360559
2013-10-02,210780.7941779751
2013-10-03,210835.41316948232
2013-10-04,210890.04631424407
2013-10-07,210944.69361592788
2013-10-08,210999.3550782022
2013-10-09,211054.03070473636
2013-10-10,211108.72049920075
2013-10-11,211163.42446526658
2013-10-14,210992.64601839072
2013-10-15,209762.1517650173
2013-10-16,210042.63142819676
2013-10-17,209027.9572260644
2013-10-18,209514.39162906422
2013-10-21,210038.76757518528
2013-10-22,209474.69496130568
2013-10-23,209720.34669390862
2013-10-24,209171.7157660884
2013-10-25,208822.41121069482
2013-10-28,209149.2640326141
2013-10-29,209203.46025063525
2013-10-30,209257.67051235895
2013-10-31,209311.89482142427
2013-11-01,209253.47934686745
2013-11-04,209275.1221019638
