Date,NAV,CASH_MXN,QQQ_BH,VTTL,CARA,TSMOM,CASH_USD
2007-05-17,201716.7509525677,0.16665576372062268,0.16694130490821132,0.16665576372062268,0.16661358937239618,0.16665576372062268,0.16647781455752453
2007-05-18,201883.09038328324,0.16665221553657325,0.16699865807436506,0.16665221553657325,0.16659971352415157,0.16665221553657325,0.1664449817917636
2007-05-21,202087.3719099331,0.16664676059269543,0.1670434126091,0.16664676059269543,0.1665896657656726,0.16664676059269543,0.16642663984714118
2007-05-22,202338.4054482644,0.16663793199726637,0.16704840589039197,0.16663793199726637,0.16659094182940892,0.16663793199726637,0.1664468562883999
2007-05-23,202170.03673002042,0.16664687634174774,0.16700983055087748,0.16664687634174774,0.16659823405927118,0.16664687634174774,0.16645130636460825
2007-05-24,201872.00570838086,0.16665964727507196,0.16689987661722,0.16665964727507196,0.16662291707401206,0.16665964727507196,0.16649826448355232
2007-05-25,201621.80961262053,0.1666748452001719,0.16693990425729596,0.1666748452001719,0.16660802904080604,0.1666748452001719,0.16642753110138236
2007-05-29,202380.15841625445,0.16664386317033433,0.1669996158602542,0.16664386317033433,0.1666017296169744,0.16664386317033433,0.16646706501176858
2007-05-30,202329.86780019596,0.1666505834766189,0.16705408678292236,0.1666505834766189,0.16658558339113735,0.1666505834766189,0.16640857939608367
2007-05-31,202590.04104233294,0.16664234611241066,0.16708651011908862,0.16664234611241066,0.1665795612160602,0.16664234611241066,0.16640689032761916
2007-06-01,202250.3070450624,0.16666078512048674,0.16708459359319786,0.16666078512048674,0.16657456092106282,0.16666078512048674,0.16635849012427908
2007-06-04,202901.4947385379,0.16663307527311952,0.16710836812680882,0.16663307527311952,0.16657663778385143,0.16663307527311952,0.16641576826998122
2007-06-05,203164.2542697194,0.16662342956510082,0.16710708354008008,0.16662342956510082,0.16657979062716186,0.16662342956510082,0.16644283713745583
2007-06-06,203056.5455433353,0.16663017097733818,0.16702427446482826,0.16663017097733818,0.16659922412309944,0.16663017097733818,0.16648598848005772
2007-06-07,203112.21980763623,0.16662956925693084,0.16690749537820043,0.16662956925693084,0.16662970523131918,0.16662956925693084,0.16657409161968798
2007-06-08,203430.5850876947,0.1666173539098248,0.1669960604031196,0.1666173539098248,0.16661030668274518,0.1666173539098248,0.166541571184661
2007-06-11,203346.73383628728,0.16662383487373197,0.1669782574203801,0.16662383487373197,0.1666129451746823,0.16662383487373197,0.1665372927837418
2007-06-12,203555.2418048451,0.1666165700032268,0.16693333900519083,0.1666165700032268,0.1666267242666616,0.1666165700032268,0.1665902267184671
2007-06-13,203579.5239023171,0.16661836734765229,0.16700935374682896,0.16661836734765229,0.16660645885127612,0.16661836734765229,0.16652908535893812
2007-06-14,203599.6186130611,0.166620422323488,0.16705379572440007,0.166620422323488,0.16659428108561192,0.166620422323488,0.16649065621952405
2007-06-15,203631.8750655623,0.16662222902268453,0.16711705735738128,0.16662222902268453,0.1665773051293621,0.16662222902268453,0.16643895044520304
2007-06-18,203543.09519164087,0.16662896466530444,0.1671141684438058,0.16662896466530444,0.1665760022234007,0.16662896466530444,0.1664229353368801
2007-06-19,203352.84579475873,0.16664035007274644,0.16710737441107854,0.16664035007274644,0.1665743385057975,0.16664035007274644,0.16639723686488478
2007-06-20,203622.98553102178,0.16662963158685393,0.16703715215840992,0.16662963158685393,0.1665957609268538,0.16662963158685393,0.1664781921541746
2007-06-21,203740.232778335,0.16662737127489705,0.16710025923501398,0.16662737127489705,0.16658001936405722,0.16662737127489705,0.16643760757623777
2007-06-22,203431.45372610877,0.16664348263942533,0.1670254097082292,0.16664348263942533,0.16659459549412434,0.16664348263942533,0.16644954687937064
2007-06-25,203577.94584086226,0.16663899682892894,0.1669926244733092,0.16663899682892894,0.1666043916186148,0.16663899682892894,0.16648599342128936
2007-06-26,203469.43475229552,0.16664640809485112,0.16694682175037154,0.16664640809485112,0.1666140167967386,0.16664640809485112,0.16649993716833655
2007-06-27,203839.94568508744,0.1666320710327597,0.16705756761390142,0.1666320710327597,0.1665894986731062,0.1666320710327597,0.16645672061471342
2007-06-28,203784.21895079702,0.1666372026438947,0.16705063566504755,0.1666372026438947,0.16658971938162245,0.1666372026438947,0.16644803702164604
2007-06-29,203817.50706852437,0.16663832677332674,0.16705973618091413,0.16663832677332674,0.1665869705857937,0.16663832677332674,0.16643831291331213
2007-07-02,204019.408499865,0.166632199276922,0.16712314475785658,0.166632199276922,0.16657229128325193,0.166632199276922,0.1664079661281255
2007-07-03,204314.66471764556,0.16662173947267814,0.1671641831970126,0.16662173947267814,0.16656469783168495,0.16662173947267814,0.16640590055326798
2007-07-05,204738.00547679156,0.16660580331128702,0.1672163792187871,0.16660580331128702,0.16655583984807526,0.16660580331128702,0.16641037099927664
2007-07-06,204856.9352453452,0.16660363558858243,0.1672430359321099,0.16660363558858243,0.1665495152903349,0.16660363558858243,0.16639654201180795
2007-07-09,204815.4126169109,0.16660827379827625,0.16724298817674574,0.16660827379827625,0.166548098335642,0.16660827379827625,0.16638409209278354
2007-07-10,205043.388101064,0.16659918749228042,0.16717958299055985,0.16659918749228042,0.16656725099835631,0.16659918749228042,0.16645560353424263
2007-07-11,205062.57375613807,0.16660196578069655,0.16722481625865293,0.16660196578069655,0.16655465665791075,0.16660196578069655,0.16641462974134677
2007-07-12,205422.98515357767,0.1665907836161679,0.16733386824454066,0.1665907836161679,0.16652964800253814,0.1665907836161679,0.16636413290441782
2007-07-13,205760.13479444807,0.16657970867347446,0.167381701583207,0.16657970867347446,0.16652047525198113,0.16657970867347446,0.16635869714438847
2007-07-16,205762.45574075257,0.1665820620577331,0.16736980683735656,0.1665820620577331,0.16652280849470066,0.1665820620577331,0.16636119849474362
2007-07-17,206036.56632600704,0.16657424499670842,0.1674223369046679,0.16657424499670842,0.1665114503589384,0.16657424499670842,0.16634347774626856
2007-07-18,205916.4371531773,0.16658202629116167,0.16740786907387198,0.16658202629116167,0.16651284168289762,0.16658202629116167,0.16633321036974544
2007-07-19,206179.38221975917,0.16657368806712874,0.16742691261321124,0.16657368806712874,0.16651032838911572,0.16657368806712874,0.16634169479628674
2007-07-20,206250.83767067766,0.16657282051056338,0.16738353017906019,0.16657282051056338,0.1665217997695299,0.16657282051056338,0.16637620851971976
2007-07-23,206076.84622722561,0.16658366338815198,0.16738022696103952,0.16658366338815198,0.16651939631447032,0.16658366338815198,0.16634938656003428
2007-07-24,206077.54997924154,0.16658581802232753,0.16726687659092668,0.16658581802232753,0.1665481627697814,0.16658581802232753,0.16642750657230937
2007-07-25,206325.59699257702,0.16657715159303238,0.16727512832739547,0.16657715159303238,0.16654854883667763,0.16657715159303238,0.1664448680568298
2007-07-26,206555.70025747994,0.16656935174829404,0.167210517155523,0.16656935174829404,0.1665676219320041,0.16656935174829404,0.16651380566759078
2007-07-27,206181.65527094027,0.16659005995929985,0.1670544289399547,0.16659005995929985,0.16660191952103226,0.16659005995929985,0.16657347166111353
2007-07-30,206005.4016482536,0.1666002796150997,0.16713335018881897,0.1666002796150997,0.1665784569300446,0.1666002796150997,0.16648735403583734
2007-07-31,205877.98169994834,0.1666104245736266,0.16697322246131438,0.1666104245736266,0.16661698316769744,0.1666104245736266,0.1665785206501083
2007-08-01,205936.27653339354,0.16660954364690772,0.16702696575699547,0.16660954364690772,0.16660326819186225,0.16660954364690772,0.1665411351104192
2007-08-02,206254.9169452097,0.16659651218193203,0.16709302555104844,0.16659651218193203,0.16658994969991398,0.16659651218193203,0.16652748820324154
2007-08-03,205780.16755481344,0.16662298736756778,0.1669454210652209,0.16662298736756778,0.16662032551416592,0.16662298736756778,0.16656529131791
2007-08-06,206153.64141701593,0.16660930378365058,0.16702915777399957,0.16660930378365058,0.16660261796405165,0.16660930378365058,0.16654031291099702
2007-08-07,206457.05939214595,0.16659892580690064,0.1670796076000671,0.16659892580690064,0.1665925612743861,0.16659892580690064,0.16653105370484503
2007-08-08,206779.69919315443,0.166588522047314,0.1671577168256876,0.166588522047314,0.16657534288707743,0.166588522047314,0.16650137414529306
2007-08-09,206332.08980306133,0.16660768753763427,0.16698013356509486,0.16660768753763427,0.16661569384703628,0.16660768753763427,0.1665811099749659
2007-08-10,206039.2030307215,0.16662298402942433,0.16690899640035306,0.16662298402942433,0.1666295547297015,0.16662298402942433,0.16659249678167248
2007-08-13,206362.09352105166,0.16661116877043006,0.16695787248165825,0.16661116877043006,0.1666203332976551,0.16661116877043006,0.16658828790939664
2007-08-14,206267.0018597074,0.16661700347453812,0.16682911489760702,0.16661700347453812,0.16665198763368358,0.16661700347453812,0.1666678870450951
2007-08-15,206209.85223255196,0.16662211072093505,0.16668606471348354,0.16662211072093505,0.16668757632540643,0.16662211072093505,0.16676002679830482
2007-08-16,205788.1237436751,0.16664483128168098,0.1666091250258556,0.16664483128168098,0.16670075203399148,0.16664483128168098,0.16675562909511008
2007-08-17,206201.05501278533,0.1666269135160981,0.16674686848975606,0.1666269135160981,0.16667031187806083,0.1666269135160981,0.16670207908388865
2007-08-20,206336.58403439002,0.1666232083752484,0.16678022921826371,0.1666232083752484,0.16666271161334198,0.1666232083752484,0.16668743404264907
2007-08-21,206826.684149771,0.1666032831601008,0.1668582367957434,0.1666032831601008,0.16664834135344506,0.1666032831601008,0.16668357237050918
2007-08-22,206825.90730887832,0.1666066660330591,0.1669530484458773,0.1666066660330591,0.16662277302606368,0.1666066660330591,0.16660418042888175
2007-08-23,206806.3821662557,0.1666100242893952,0.16693011426256774,0.1666100242893952,0.16662767453781188,0.1666100242893952,0.16661213833143484
2007-08-24,207243.01162755594,0.16659378572526776,0.1670322552361929,0.16659378572526776,0.16660595576063586,0.16659378572526776,0.16658043182736806
2007-08-27,207128.37943634472,0.166600949596802,0.1669797300952916,0.166600949596802,0.16661740360568023,0.166600949596802,0.1666000175086223
2007-08-28,206870.75044122452,0.16661356667607885,0.16679886921021475,0.16661356667607885,0.16666057617257526,0.16661356667607885,0.1666998545889736
2007-08-29,207453.17134247895,0.16659020834523378,0.1670055100398677,0.16659020834523378,0.1666139150855104,0.16659020834523378,0.16660994983892058
2007-08-30,207743.40565149632,0.1665803150020395,0.1670423709433687,0.1665803150020395,0.16660724062876361,0.1665803150020395,0.16660944342174935
2007-08-31,207918.81971723074,0.16657657664052866,0.167120695220089,0.16657657664052866,0.16658800975470725,0.16657657664052866,0.1665615651036179
2007-09-04,208549.83734475405,0.166553766353931,0.16724124086808412,0.166553766353931,0.1665634650192525,0.166553766353931,0.16653399505087046
2007-09-05,208464.62417646556,0.16655821068796695,0.1671631215512545,0.16655821068796695,0.16658236978101648,0.16655821068796695,0.16657987660382814
2007-09-06,208355.3366496048,0.16656576306667825,0.1671525231169669,0.16656576306667825,0.1665828350295525,0.16656576306667825,0.16656735265344602
2007-09-07,208054.1256820105,0.16657894471135098,0.16701052848928397,0.16657894471135098,0.16661572459149404,0.16657894471135098,0.166636912785169
2007-09-10,208074.39889064772,0.1665807237487781,0.16700299070905836,0.1665807237487781,0.1666171033676124,0.1665807237487781,0.166637734676995
2007-09-11,208301.9569001425,0.16657495892529892,0.16711011692631164,0.16657495892529892,0.16659102052638963,0.16657495892529892,0.16657398577140203
2007-09-12,208479.52664908153,0.16656978057883975,0.16710949833973496,0.16656978057883975,0.16659267054680876,0.16656978057883975,0.16658848937693707
2007-09-13,208883.3981156604,0.16655526179345706,0.167144768077062,0.16655526179345706,0.16658778626761908,0.16655526179345706,0.1666016602749478
2007-09-14,208925.82357056972,0.16655633866299224,0.16714726449934325,0.16655633866299224,0.16658677254987017,0.16655633866299224,0.16659694696180985
2007-09-17,208642.14723743967,0.16657095124256652,0.16708876538958187,0.16657095124256652,0.16656658315379672,0.16657095124256652,0.16663179772892203
2007-09-18,209283.47945812874,0.16654685215033,0.16724301596098332,0.16654685215033,0.1666330234592765,0.16654685215033,0.16648340412875026
2007-09-19,209530.14475721278,0.16653884246656492,0.16725583086744739,0.16653884246656492,0.16664655700869388,0.16653884246656492,0.16648108472416406
2007-09-20,209358.88322801364,0.16654911836648784,0.1672349485458262,0.16654911836648784,0.1666299584056465,0.16654911836648784,0.16648773794906385
2007-09-21,209665.42639452874,0.16653922739499175,0.1672727266735969,0.16653922739499175,0.1666673728893422,0.16653922739499175,0.16644221825208586
2007-09-24,210030.04285978733,0.16652641976756108,0.16729713260526763,0.16652641976756108,0.1666920584781675,0.16652641976756108,0.16643154961388176
2007-09-25,210504.88902535912,0.1665098296832851,0.16734869761580018,0.1665098296832851,0.1667435333235098,0.1665098296832851,0.16637828001083485
2007-09-26,210929.91712754744,0.16649484068173734,0.16737486943415483,0.16649484068173734,0.16677089239364362,0.16649484068173734,0.16636971612698956
2007-09-27,211368.5607680387,0.16647847500554186,0.16740081409269938,0.16647847500554186,0.16680467739843402,0.16647847500554186,0.16635908349224102
2007-09-28,211218.04401046847,0.1664889044905171,0.1673786734196289,0.1664889044905171,0.16677643985804108,0.1664889044905171,0.16637817325077875
2007-10-01,211843.00802533014,0.16646293107285445,0.16743711925854607,0.16646293107285445,0.1668615254821767,0.16646293107285445,0.16631256204071387
2007-10-02,212030.452968526,0.16645748261081622,0.16743493327956424,0.16645748261081622,0.16686360973419953,0.16645748261081622,0.16632900915378765
2007-10-03,211549.3432762152,0.1664837395389185,0.1673925150073261,0.1664837395389185,0.1668009888380911,0.1664837395389185,0.1663552775378273
2007-10-04,211563.43711714618,0.16648639837754473,0.16740015707745706,0.16648639837754473,0.16681415693652418,0.16648639837754473,0.16632649085338463
2007-10-05,212962.82091035033,0.1664222594353737,0.16750518557775423,0.1664222594353737,0.16698613737822993,0.1664222594353737,0.16624189873789466
2007-10-08,213473.282584835,0.16640138884032538,0.16753383735405902,0.16640138884032538,0.16704278292790667,0.16640138884032538,0.1662192131970584
2007-10-09,213767.47030689847,0.16639114128526036,0.1675518037790676,0.16639114128526036,0.16707893781234343,0.16639114128526036,0.16619583455280795
2007-10-10,213966.46191318915,0.16638551021955575,0.1675599769079825,0.16638551021955575,0.16709814357971803,0.16638551021955575,0.1661853488536324
2007-10-11,212793.42064025157,0.1664446160307277,0.1674711689947743,0.1664446160307277,0.16693895832075523,0.1664446160307277,0.1662560245922875
2007-10-12,214024.50477551814,0.16639146429218038,0.16755638454088279,0.16639146429218038,0.16707791679588826,0.16639146429218038,0.16619130578668803
2007-10-15,213389.3785860486,0.16642270928714117,0.16750861626143754,0.16642270928714117,0.1670090882069141,0.16642270928714117,0.16621416767022498
2007-10-16,213182.07238622644,0.16643513051884148,0.16747866706662526,0.16643513051884148,0.16696919508207347,0.16643513051884148,0.16624674629477687
2007-10-17,214050.8920645667,0.1663968667691564,0.16754122632435647,0.1663968667691564,0.16708535997317175,0.1663968667691564,0.16618281339500277
2007-10-18,214284.83096859523,0.16638994676000893,0.16755896916421034,0.16638994676000893,0.16711787333119896,0.16638994676000893,0.16615331722456403
2007-10-19,212376.47152127326,0.16648247080143924,0.1674203633798926,0.16648247080143924,0.166873678056602,0.16648247080143924,0.16625854615918778
2007-10-22,213220.81761112675,0.1664493766569103,0.16749747262783876,0.1664493766569103,0.1669063823815828,0.1664493766569103,0.16624801501984757
2007-10-23,214030.91462049374,0.1664184174260641,0.16764972682351903,0.1664184174260641,0.16687352226642277,0.1664184174260641,0.16622149863186583
2007-10-24,213715.10186640755,0.16643482323985012,0.16759420409309603,0.16643482323985012,0.16685173340727877,0.16643482323985012,0.1662495927800748
2007-10-25,212869.65308454767,0.16647485777758725,0.16749594578960628,0.16647485777758725,0.16681904946672907,0.16647485777758725,0.16626043141090285
2007-10-26,213559.28238416568,0.16644813362312808,0.16759942883809878,0.16644813362312808,0.1668599214706486,0.16644813362312808,0.16619624882186845
2007-10-29,213557.7430053579,0.16645214862012442,0.16761806312353106,0.16645214862012442,0.16687181425054853,0.16645214862012442,0.16615367676554724
2007-10-30,213882.12771200505,0.1664411050058491,0.16762665966819218,0.1664411050058491,0.16688354016922421,0.1664411050058491,0.16616648514503632
2007-10-31,214244.48759703437,0.1664301764980888,0.16771028325017262,0.1664301764980888,0.16692089042834526,0.1664301764980888,0.16607829682721567
2007-11-01,213037.37434947863,0.16648436861960372,0.16759156445138393,0.16648436861960372,0.16680527799422637,0.16648436861960372,0.16615005169557856
2007-11-02,213427.16919849557,0.1664706150078073,0.16764664610079383,0.1664706150078073,0.16679022302714572,0.1664706150078073,0.16615128584863872
2007-11-05,213304.30750841025,0.16647840232384653,0.16760002705517407,0.16647840232384653,0.16677255939078928,0.16647840232384653,0.1661922065824973
2007-11-06,213683.39891921837,0.16646554394210092,0.1676781213927459,0.16646554394210092,0.16675850967908262,0.16646554394210092,0.16616673710186886
2007-11-07,212958.95783412963,0.1664983272580125,0.16751135428752492,0.1664983272580125,0.16669769556493153,0.1664983272580125,0.16629596837350602
2007-11-08,211824.81736624942,0.16655021019582228,0.16727169283410218,0.16655021019582228,0.16674884868440393,0.16655021019582228,0.1663288278940271
2007-11-09,211148.26169996758,0.16658608095872157,0.16701803573044274,0.16658608095872157,0.1667839734299461,0.16658608095872157,0.16643974796344652
2007-11-12,210583.8728802968,0.16661259362764066,0.1668230235062513,0.16661259362764066,0.1668260171973144,0.16661259362764066,0.16651317841351243
2007-11-13,211419.0463470131,0.16657758742526826,0.167119135790803,0.16657758742526826,0.16675887810892628,0.16657758742526826,0.166389223824466
2007-11-14,211180.68365631285,0.16658968741949556,0.16703005285105194,0.16658968741949556,0.16673926264805825,0.16658968741949556,0.16646162224240318
2007-11-15,211141.7098801636,0.16659375474165122,0.16698869697910212,0.16659375474165122,0.16674273979535617,0.16659375474165122,0.166487299000588
2007-11-16,211503.10715460408,0.1665808144957695,0.16705512351955784,0.1665808144957695,0.1667291965077109,0.1665808144957695,0.1664732364854227
2007-11-19,211259.91295631567,0.1665933087304179,0.1669746081195229,0.1665933087304179,0.16671151305836845,0.1665933087304179,0.16653395263085516
2007-11-20,211325.4214444187,0.16659330618329107,0.16699944515274587,0.16659330618329107,0.16671104123809224,0.16659330618329107,0.16650959505928883
2007-11-21,211059.35492449047,0.16660705477387858,0.1669092576668536,0.16660705477387858,0.1667243321367687,0.16660705477387858,0.16654524587474206
2007-11-23,211392.87872650614,0.16659513942635323,0.1669866994032504,0.16659513942635323,0.16670736716328027,0.16659513942635323,0.1665205151544095
2007-11-26,210824.64498149848,0.16662215815498316,0.16685273096405842,0.16662215815498316,0.16673370374960764,0.16662215815498316,0.16654709082138439
2007-11-27,211416.39066584912,0.16659854776920008,0.1669986124032341,0.16659854776920008,0.16670245637646244,0.16659854776920008,0.16650328791270333
2007-11-28,212365.8154338009,0.16656184009180125,0.16722006998944272,0.16656184009180125,0.16665549004751648,0.16656184009180125,0.16643891968763705
2007-11-29,212577.09713466087,0.16655553998180092,0.1672461989334827,0.16655553998180092,0.1666595922391172,0.16655553998180092,0.16642758888199735
2007-11-30,212220.52619081494,0.16657351366117587,0.16718812816079645,0.16657351366117587,0.16665436167305847,0.16657351366117587,0.16643696918261744
2007-12-03,211886.5899122154,0.16659079640509394,0.16712527814246278,0.16659079640509394,0.16664678840326883,0.16659079640509394,0.1664555442389867
2007-12-04,211648.39622629294,0.16660426333219103,0.16709114863451296,0.16660426333219103,0.16664557144586523,0.16660426333219103,0.1664504899230487
2007-12-05,212325.33518403652,0.16657668849601392,0.16721074775830966,0.16657668849601392,0.1666656098811898,0.16657668849601392,0.16639357687245873
2007-12-06,212917.68546912956,0.16655436933943354,0.16730581381755447,0.16655436933943354,0.1666807025571991,0.16655436933943354,0.16635037560694582
2007-12-07,212867.88535792322,0.1665594790348371,0.16730145601260327,0.1665594790348371,0.1666832418752674,0.1665594790348371,0.16633686500761805
2007-12-10,213117.9347888476,0.16655166590683598,0.1673259702323045,0.16655166590683598,0.16668697186591352,0.16655166590683598,0.16633206018127394
2007-12-11,212402.08035609475,0.16658485327752068,0.16716344698086458,0.16658485327752068,0.16664713990294447,0.16658485327752068,0.16643485328362895
2007-12-12,212572.6417807385,0.16657992350961326,0.16721732093572747,0.16657992350961326,0.16666541955773842,0.16657992350961326,0.16637748897769444
2007-12-13,212390.42772455935,0.16659154538169166,0.1671769860854809,0.16659154538169166,0.16665420180434012,0.16659154538169166,0.16639417596510406
2007-12-14,211936.1909114892,0.16661654889451366,0.1671023987065863,0.16661654889451366,0.1666337506293314,0.16661654889451366,0.16641420398054146
2007-12-17,211084.60291242818,0.16666288813559063,0.1669331626937342,0.16666288813559063,0.16658230072919525,0.16666288813559063,0.16649587217029868
2007-12-18,211156.2718786874,0.16666230595322448,0.1669528726708888,0.16666230595322448,0.1665820386268803,0.16666230595322448,0.1664781708425574
2007-12-19,211154.02315433597,0.16666483454700923,0.16694782519020115,0.16666483454700923,0.16658488453232279,0.16666483454700923,0.16647278663644843
2007-12-20,211866.642231693,0.16663714603274957,0.16709737991333196,0.16663714603274957,0.16655435322933612,0.16663714603274957,0.16643682875908317
2007-12-21,212891.53987339293,0.16659607378949381,0.167228989718253,0.16659607378949381,0.1665880819101378,0.16659607378949381,0.16639470700312786
2007-12-24,213273.97523929126,0.16658357972712867,0.16727627330490236,0.16658357972712867,0.16660136584729796,0.16658357972712867,0.16637162166641387
2007-12-26,213613.28256199253,0.16657256689246777,0.16730715190507686,0.16657256689246777,0.16660956910309208,0.16657256689246777,0.1663655783144278
2007-12-27,213274.13513692337,0.16658742703842758,0.16722435035823097,0.16658742703842758,0.16658200887329036,0.16658742703842758,0.16643135965319608
2007-12-28,213360.20364630592,0.16658619898839166,0.16721566666948173,0.16658619898839166,0.16657838112254514,0.16658619898839166,0.1664473552427981
2007-12-31,212781.3883985917,0.16661336103808694,0.16713289537331222,0.16661336103808694,0.16655270252029425,0.16661336103808694,0.16647431899213286
2008-01-02,212035.08455335125,0.16664858534715787,0.16702153634024838,0.16664858534715787,0.16651798338360588,0.16664858534715787,0.16651472423467226
2008-01-03,212102.65522997247,0.1666482659235145,0.16704719238417814,0.1666482659235145,0.16651818252828518,0.1666482659235145,0.1664898273169932
2008-01-04,210796.04067833285,0.16670670964829723,0.16670998865977005,0.16670670964829723,0.16657709689362915,0.16670670964829723,0.1665927855017092
2008-01-07,210525.62491467784,0.16672173135772494,0.16667112629091918,0.16672173135772494,0.16658298654475992,0.16672173135772494,0.16658069309114612
2008-01-08,209950.43740621975,0.16675351986142642,0.16647286049484225,0.16675351986142642,0.16662522717969402,0.16675351986142642,0.16664135274118452
2008-01-09,210720.2102188676,0.16672268904453913,0.1666306813297515,0.16672268904453913,0.16659371968444384,0.16672268904453913,0.16660753185218743
2008-01-10,210834.637671868,0.1667199940623986,0.1666404829554966,0.1667199940623986,0.16659223862597633,0.1667199940623986,0.16660729623133133
2008-01-11,210101.68004927362,0.1667520615927071,0.16648993300868922,0.1667520615927071,0.16662201626317563,0.1667520615927071,0.16663186595001392
2008-01-14,210563.36274567668,0.16673486076940403,0.16661728224414088,0.16673486076940403,0.16659437069690258,0.16673486076940403,0.16658376475074457
2008-01-15,209868.7818676859,0.16676477737981849,0.1664072861180722,0.16676477737981849,0.16664021346308358,0.16676477737981849,0.1666581682793889
2008-01-16,209508.98897668044,0.16678290234600243,0.1663253443490535,0.16678290234600243,0.16665633720036657,0.16678290234600243,0.16666961141257264
2008-01-17,209146.68449355024,0.16680171396673465,0.1662204073665263,0.16680171396673465,0.16667821763580712,0.16680171396673465,0.16669623309746276
2008-01-18,208856.49487272114,0.1668171243179652,0.1662082922901572,0.1668171243179652,0.16667706324399456,0.1668171243179652,0.1666632715119528
2008-01-22,208326.9849152661,0.16684569288782708,0.16601381446087302,0.16684569288782708,0.1667192740572539,0.16684569288782708,0.16672983281839202
2008-01-23,208072.68673727752,0.1668586882665665,0.16598466630183503,0.1668586882665665,0.16672323467081313,0.1668586882665665,0.16671603422765238
2008-01-24,208652.06512376,0.16683529260050184,0.16613624462063753,0.16683529260050184,0.1666911345105939,0.16683529260050184,0.166666743067263
2008-01-25,207976.73584216388,0.1668652790070891,0.16598161966415037,0.1668652790070891,0.1667225765076801,0.1668652790070891,0.1666999668069021
2008-01-28,208265.73871776235,0.1668541224616603,0.16604051265749464,0.1668541224616603,0.16671086687248926,0.1668541224616603,0.16668625308503518
