date,nav,cash,equities,daily_ret
2023-09-29,280744.9932170471,139578.87356604627,141166.11965100077,-0.008991296370506996
2023-10-02,282862.9489709604,141604.55440061254,141258.39457034785,0.007544055299593122
2023-10-03,281494.7246307249,141630.23989339688,139864.48473732796,-0.00483705746975005
2023-10-04,279881.28315645177,141655.9300452442,138225.35311120754,-0.0057316934673986575
2023-10-05,277131.54433491395,141681.62485699964,135449.91947791434,-0.009824661336859442
2023-10-06,278405.27887789387,141707.3243295084,136697.95454838546,0.004596136993487043
2023-10-09,281991.5894978143,141733.02846361595,140258.56103419833,0.012881618604269951
2023-10-10,283578.00241334573,141758.7372601678,141819.26515317796,0.0056257454995611855
2023-10-11,280818.86856644205,141784.4507200097,139034.41784643236,-0.009729717479573519
2023-10-12,284588.6289619195,145074.41638825624,139514.21257366327,0.013424170586263662
2023-10-13,287837.1739609906,145100.7312754511,142736.44268553954,0.011414879824681146
2023-10-16,287912.5940567502,145127.05093587414,142785.54312087607,0.000262023472235029
2023-10-17,287738.859700341,145153.37537039112,142585.4843299499,-0.0006034274290027675
2023-10-18,289258.2477251584,145179.70457986803,144078.54314529037,0.005280440835832012
2023-10-19,289499.9074098206,145206.03856517098,144293.86884464964,0.0008354461335595698
2023-10-20,286395.43421781354,145232.37732716626,141163.05689064728,-0.010723572314005336
2023-10-23,285046.9700272515,145258.72086672034,139788.24916053115,-0.004708399748916681
2023-10-24,285292.0245011775,145285.06918469977,140006.95531647772,0.0008596985749489416
2023-10-25,287103.70308130677,145311.42228197132,141792.28079933542,0.006350260170423505
2023-10-26,285847.26630477514,145337.7801594019,140509.4861453732,-0.004376247199346706
2023-10-27,284437.6657574162,145364.1428178586,139073.52293955762,-0.004931306727474438
2023-10-30,286171.45955005486,145390.5102582086,140780.94929184625,0.006095514066401186
2023-10-31,283730.8644650604,145416.88248131934,138313.98198374108,-0.008528436374583892
2023-11-01,288092.9372350266,147443.62226583608,140649.3149691905,0.01537398047332772
2023-11-02,289219.95290928154,147470.36690065262,141749.58600862892,0.00391198647586255
2023-11-03,290362.2098848317,147497.11638664876,142865.0934981829,0.003949440431270768
2023-11-06,287354.60826142016,147523.87072470447,139830.73753671566,-0.010358102814427728
2023-11-07,286290.94072720467,147550.6299156998,138740.31081150484,-0.003701585092548143
2023-11-08,285676.350638396,147577.39396051507,138098.95667788092,-0.002146732576474686
2023-11-09,285667.882849796,147604.1628600307,138063.71998976526,-2.9641195643526075e-05
2023-11-10,289490.5346401197,147630.93661512726,141859.59802499245,0.013381454548510252
2023-11-13,288311.14865594363,147657.7152266855,140653.43342925812,-0.004074005340596765
2023-11-14,291092.495552527,148322.90146396024,142769.5940885668,0.0096470320677835
2023-11-15,291470.44716817816,148349.80559025356,143120.64157792463,0.0012983901042646906
2023-11-16,290070.3672833861,148376.71459665644,141693.65268672968,-0.004803505461341673
2023-11-17,291185.2149514172,148403.62848405412,142781.58646736303,0.003843369726015178
2023-11-20,290911.2036856598,148430.54725333193,142480.65643232787,-0.0009410205315647513
2023-11-21,290779.45556253416,148457.47090537538,142321.98465715875,-0.0004528808841202103
2023-11-22,291212.35184578487,148484.39944107016,142727.9524047147,0.0014887443901883124
2023-11-23,291662.0131738145,148511.3328613021,143150.68031251244,0.001544101152233246
2023-11-24,291902.76873715536,148538.27116695722,143364.49757019815,0.0008254608158291266
2023-11-27,289526.3788431852,148565.21435892166,140961.16448426354,-0.008141032386403957
2023-11-28,289567.53915172454,148592.16243808175,140975.3767136428,0.0001421642777552634
2023-11-29,287673.2035795667,148619.115405324,139054.0881742427,-0.006541947269736226
2023-11-30,290486.22221385426,148646.07326153503,141840.14895231923,0.009778521597718193
2023-12-01,292104.24685856095,150673.39878537942,141430.84807318155,0.005570056412229851
2023-12-04,290721.63100743265,72216.09928551926,218505.53172191337,-0.004733295958540995
2023-12-05,294939.32576687046,72229.19848352855,222710.1272833419,0.014507674385364044
2023-12-06,294513.856470562,72242.30005758682,222271.5564129752,-0.0014425655012338945
2023-12-07,296514.4945090988,72255.40400812504,224259.09050097375,0.006793018374457338
2023-12-08,297623.7844006081,72268.51033557429,225355.27406503382,0.003741098368043705
2023-12-11,296946.0945935508,72281.61904036571,224664.47555318507,-0.002277001511899135
2023-12-12,296127.81561687647,72294.73012293053,223833.08549394592,-0.00275564821889418
2023-12-13,299842.22064395505,72307.84358370006,227534.37706025498,0.012543249337590767
2023-12-14,303501.44137245236,72320.95942310565,231180.48194934672,0.012203820798280418
2023-12-15,303385.66728440265,72334.07764157878,231051.58964282385,-0.00038146141094475006
2023-12-18,305223.5506610654,72347.198239551,232876.35242151437,0.006057911018386486
2023-12-19,305475.6348894318,72360.3212174539,233115.31367197793,0.0008259003206680937
2023-12-20,300798.20797858585,72373.44657571916,228424.76140286672,-0.01531194758802612
2023-12-21,301658.6490042245,72386.5743147786,229272.07468944593,0.002860525770485678
2023-12-22,298691.761328068,72399.70443506404,226292.05689300393,-0.009835248171899735
2023-12-26,301350.16535279976,72412.83693700739,228937.32841579235,0.008900158520984247
2023-12-27,298958.09852230706,72425.97182104069,226532.12670126636,-0.007937831484818414
2023-12-28,300589.4412925018,72439.109087596,228150.3322049058,0.005456760590391019
2023-12-29,300733.0344452779,72452.2487371055,228280.78570817236,0.000477705245262916
2024-01-02,302209.34563014895,74465.75354777921,227743.59208236975,0.004909042292590815
2024-01-03,298998.552044666,74479.26080807552,224519.29123659048,-0.010624402030943059
2024-01-04,298082.9308610909,74492.77051843876,223590.16034265215,-0.00306229303558081
2024-01-05,301726.0029703074,74506.28267931336,227219.72029099407,0.012221673004531253
2024-01-08,298093.5517853613,74519.7972911438,223573.75449421752,-0.012038906654338266
2024-01-09,298576.9344150449,75883.3818911595,222693.5525238854,0.001621580295140479
2024-01-10,299895.9818993842,75897.14629348587,223998.8356058983,0.004417780921099901
2024-01-11,295693.1486746627,75910.91319252188,219782.2354821408,-0.014014303219746171
2024-01-12,299036.2831859146,75924.68258872042,223111.60059719422,0.011306093922826221
2024-01-15,298458.86716005456,75938.45448253442,222520.41267752013,-0.0019309229626194302
2024-01-16,298619.083969965,75952.22887441695,222666.85509554803,0.0005368137037942144
2024-01-17,299732.492424821,75966.00576482111,223766.48665999994,0.003728524111901832
2024-01-18,299230.60250807233,75979.78515420012,223250.81735387223,-0.0016744594911562993
2024-01-19,301556.3829394006,75993.56704300725,225562.81589639338,0.007772535335069941
2024-01-22,300702.6937498043,76007.35143169589,224695.34231810836,-0.002830943856253487
2024-01-23,304651.94025685044,76021.13832071947,228630.80193613097,0.013133392514042663
2024-01-24,302368.8720896301,76034.92771053154,226333.9443790986,-0.007494021424237385
2024-01-25,305900.2974001725,76048.7196015857,229851.5777985868,0.011679195963979927
2024-01-26,306895.6927006224,76062.51399433566,230833.17870628677,0.0032539860500617745
2024-01-29,307774.05783678155,76076.31088923519,231697.74694754637,0.002862096657107349
2024-01-30,311695.6905964125,76090.11028673816,235605.58030967438,0.012741921093657238
2024-01-31,313390.1580524837,76103.9121872985,237286.24586518516,0.005436287722903499
2024-02-01,319910.1170738365,78118.07936914802,241792.03770468847,0.020804606825785887
2024-02-02,323988.160113881,78132.24912076692,245855.91099311406,0.012747465060954255
2024-02-05,323942.39922373916,78146.42144262133,245795.97778111784,-0.0001412424766563669
2024-02-06,321299.5546744785,78160.59633517746,243138.958339301,-0.00815837801903585
2024-02-07,321171.9498173726,78174.77379890159,242997.176018471,-0.00039715229993131373
2024-02-08,317724.6658788527,78188.95383426012,239535.7120445926,-0.010733452720513403
2024-02-09,317367.51583438274,78203.1364417195,239164.37939266325,-0.0011240866159448748
2024-02-12,318210.97655828774,78217.32162174629,239993.65493654145,0.0026576781864000587
2024-02-13,316619.63428670313,78231.50937480712,238388.124911896,-0.005000903139157131
2024-02-14,318328.00161182735,78245.69970136872,240082.30191045863,0.005395645563715412
2024-02-15,320537.7421588299,78259.89260189788,242277.849556932,0.006941709607114932
2024-02-16,321286.68560747086,78274.0880768615,243012.59753060935,0.0023365218822495315
2024-02-19,324654.06483236403,78288.28612672655,246365.7787056375,0.010480917435238046
2024-02-20,321148.9501141363,78302.4867519601,242846.4633621762,-0.010796460287776144
2024-02-21,320159.3403258449,78316.68995302927,241842.6503728156,-0.003081466677501976
2024-02-22,318183.44767148653,78330.8957304013,239852.55194108523,-0.006171591471757054
2024-02-23,318203.5021465989,78345.1040845435,239858.3980620554,6.302802757063297e-05
2024-02-26,314998.4283905657,78359.31501592329,236639.11337464236,-0.010072402517294132
2024-02-27,316580.4678401307,78373.52852500812,238206.93931512258,0.005022372516739759
2024-02-28,313595.20108522754,78387.74461226557,235207.45647296196,-0.009429725008842427
2024-02-29,313820.9159150365,78401.9632781633,235418.95263687323,0.0007197649359043101
2024-03-01,315282.90441703785,80416.54730094681,234866.357116091,0.004658671324498709
2024-03-04,314189.82289124455,62586.775506607955,251603.0473846366,-0.0034669863493372866
2024-03-05,317712.255404667,62598.12805227624,255114.1273523908,0.011211160441188861
2024-03-06,316238.41685595777,62609.48265717016,253628.93419878758,-0.0046389099684933655
2024-03-07,314142.3059115596,62620.839321663254,251521.46658989633,-0.006628261566819393
2024-03-08,312700.80551139294,62632.1980461291,250068.60746526386,-0.004588685996888553
2024-03-11,314392.98032688117,62643.55883094136,251749.42149593984,0.005411482112176902
2024-03-12,311174.57340782555,62654.92167647375,248519.6517313518,-0.010236891789725644
2024-03-13,315525.9521430733,62666.28658310007,252859.66555997325,0.01398372202327991
2024-03-14,313887.4134079879,62677.65355119417,251209.75985679374,-0.005193039507388697
2024-03-15,312368.8398544808,62689.02258112998,249679.8172733508,-0.004837956186326209
2024-03-18,313369.90991745604,62700.393673281505,250669.51624417453,0.003204769283138509
2024-03-19,312389.63395535026,62711.766828022795,249677.86712732748,-0.003128175140886924
2024-03-20,314129.9811380924,62723.14204572799,251406.83909236442,0.005571078530060669
2024-03-21,312208.10276140063,62734.51932677128,249473.58343462937,-0.006118099169422853
2024-03-22,310593.45965755946,62745.89867152694,247847.5609860325,-0.00517168865753348
2024-03-25,309987.91019265587,62757.2800803693,247230.63011228657,-0.0019496529822979891
2024-03-26,312761.78512181755,62768.66355367277,249993.12156814476,0.008948332621868227
2024-03-27,314650.9439325214,62780.04909181181,251870.89484070957,0.006040248203494691
2024-03-28,314531.9540104805,62791.43669516096,251740.5173153195,-0.0003781648341929511
2024-04-01,315343.94301989215,64803.189141872615,250540.75387801955,0.002581578752359759
2024-04-02,315941.8099415036,64814.94372034752,251126.8662211561,0.0018959201051589325
2024-04-03,314862.22308951843,64826.70043097235,250035.5226585461,-0.0034170433225823027
2024-04-04,318044.1885544095,64838.45927413386,253205.7292802756,0.010105897854841617
2024-04-05,317205.8674996926,64850.22025021886,252355.64724947372,-0.0026358634582422935
2024-04-08,313658.422488398,64861.98335961425,248796.43912878374,-0.011183415487413861
2024-04-09,311069.99028209946,65987.92451325832,245082.06576884113,-0.008252391840025464
2024-04-10,308486.0324258626,65999.89398956586,242486.13843629675,-0.008306676751085873
2024-04-11,308787.8749467984,66011.8656370034,242776.00930979496,0.000978464141673241
2024-04-12,314356.43597282167,67290.2231589153,247066.2128139064,0.018033612968069823
2024-04-15,313414.945766983,67302.42885772718,246112.51690925582,-0.0029949767146491
2024-04-16,309079.5116811964,67314.6367705172,241764.8749106792,-0.01383288877681621
2024-04-17,310986.3383537847,67326.84689768696,243659.49145609775,0.0061693726064739884
2024-04-18,313557.6631707946,67339.05923963813,246218.6039311565,0.008268288667024004
2024-04-19,314387.0122552308,67351.27379677242,247035.7384584584,0.0026449651271460706
2024-04-22,318378.74120590824,67363.49056949167,251015.25063641655,0.012696863404257908
2024-04-23,316911.7716726805,67375.70955819775,249536.06211448275,-0.004607624013058698
2024-04-24,318520.70253660623,67387.9307632926,251132.77177331364,0.005076904702635998
2024-04-25,320162.7730435581,67400.15418517828,252762.61885837984,0.005155302289223007
2024-04-26,324040.2611307186,67412.37982425687,256627.8813064617,0.01211098982651837
2024-04-29,324756.75120315736,67424.60768093055,257332.14352222683,0.002211114353317223
2024-04-30,320666.6535476965,67436.83775560156,253229.81579209492,-0.012594342197068786
2024-05-01,323317.1818855208,69449.43282645,253867.74905907077,0.008265681225347876
2024-05-02,324056.53238529636,69462.03018190437,254594.50220339198,0.0022867652608618005
2024-05-03,326119.1954464789,69474.62982237904,256644.56562409987,0.006365133410518808
2024-05-06,325953.5890289015,69487.23174828848,256466.35728061298,-0.0005078094754609186
2024-05-07,325848.58007264824,69499.83596004728,256348.74411260098,-0.0003221592269196938
2024-05-08,332019.70958051254,74166.21232186841,257853.49725864414,0.018938641704341563
2024-05-09,333510.65961452626,74179.66524871458,259330.9943658117,0.004490546768736836
2024-05-10,331436.72237468127,74193.12061577219,257243.6017589091,-0.006218503607177239
2024-05-13,335010.7091081572,74206.57842348388,260804.1306846733,0.010783315463262388
2024-05-14,332522.58773390634,74220.03867229236,258302.549061614,-0.007426990560613911
2024-05-15,333862.9710422853,74233.50136264041,259629.46967964494,0.004030954160177513
2024-05-16,331457.8383568358,74246.96649497091,257210.87186186493,-0.007203951603081071
2024-05-17,330981.5182514879,74260.4340697268,256721.08418176114,-0.0014370458327647162
2024-05-20,329506.07787642966,74273.90408735113,255232.17378907854,-0.004457772696350948
2024-05-21,325906.6403149138,74287.37654828696,251619.2637666269,-0.010923736474644619
2024-05-22,325131.76983739145,74300.85145297753,250830.91838441393,-0.0023775841964239763
2024-05-23,322803.9663185188,74314.32880186608,248489.6375166527,-0.007159569549407219
2024-05-24,323390.17144940497,74327.80859539598,249062.36285400897,0.0018159787116982518
2024-05-27,323786.24817421095,74341.29083401065,249444.95734020032,0.0012247642624103605
2024-05-28,320302.73188976955,74354.7755181536,245947.95637161593,-0.010758691278843657
2024-05-29,321377.0791184323,74368.26264826843,247008.81647016387,0.003354161927761723
2024-05-30,321349.7202710985,74381.7522247988,246967.9680462997,-8.513005161681075e-05
2024-05-31,323592.6479839455,1794.6766880408395,321797.97129590466,0.006979709554297386
2024-06-03,315345.96707129845,3795.365000228976,311550.6020710695,-0.025484759817708147
2024-06-04,329178.16678053496,3796.0534372692955,325382.11334326566,0.043863569392371904
2024-06-05,333086.0905352246,3796.7419991844445,329289.34853604017,0.011871758667685528
2024-06-06,331240.20519487583,3797.4306859970743,327442.77450887876,-0.0055417665066189725
2024-06-07,330100.0801804326,3798.11949772984,326301.9606827028,-0.0034419886129839483
2024-06-10,331482.97377277794,3798.8084344054005,327684.1653383725,0.004189316135850163
2024-06-11,333860.15286593407,3799.497496046419,330060.65536988765,0.007171345985286237
2024-06-12,332263.59946877416,3800.186682675563,328463.4127860986,-0.004782102276820743
2024-06-13,330948.52855581813,3800.875994315504,327147.65256150265,-0.003957914484338909
2024-06-14,325962.637820045,4378.665313841304,321583.9725062037,-0.015065456726852333
2024-06-17,327812.4751353998,4379.459555077398,323433.01558032236,0.005674997992794584
2024-06-18,331090.0103038291,4380.253940380027,326709.7563634491,0.009998201462819711
2024-06-19,331422.50396610424,4381.0484697753245,327041.45549632894,0.001004239487534031
2024-06-20,331860.6630374323,4381.843143289426,327478.81989414286,0.0013220558836066765
2024-06-21,331202.02547474304,4382.637960948473,326819.3875137946,-0.0019846810304690043
2024-06-24,332232.54925680486,4383.432922778612,327849.1163340263,0.0031114658208526436
2024-06-25,331578.69909140485,4384.228028805994,327194.47106259887,-0.001968049689480056
2024-06-26,335356.43287822604,4385.023279056774,330971.4095991693,0.011393173919714839
2024-06-27,337519.694169784,4385.818673557114,333133.8754962269,0.006450633056272803
2024-06-28,342290.0616636152,4386.614212333179,337903.44745128206,0.01413359746477938
2024-07-01,339371.5926485256,6387.772673188916,332983.81997533666,-0.008526303687887204
2024-07-02,337376.6375974434,6388.931344176581,330987.70625326684,-0.005878379611897189
2024-07-03,340218.31912028266,6390.090225334288,333828.2288949484,0.00842287581936807
2024-07-04,339779.86546323646,6391.249316700161,333388.6161465363,-0.0012887420588636456
2024-07-05,335614.9524268034,6392.408618312329,329222.5438084911,-0.01225768051545617
2024-07-08,335448.98069835815,6393.568130208929,329055.4125681492,-0.0004945301967184124
2024-07-09,332798.84113903646,6394.727852428103,326404.11328660836,-0.007900276083130375
2024-07-10,337015.80313356395,7538.895720089902,329476.90741347405,0.01267120396241328
2024-07-11,338759.8781650017,7540.263192008018,331219.6149729937,0.0051750541524206994
2024-07-12,339984.0235300854,7541.6309119703465,332442.39261811506,0.0036136078797603943
2024-07-15,335207.00172823825,7542.998880021879,327664.0028482164,-0.014050724361241773
2024-07-16,338858.80719180446,7544.367096207616,331314.44009559683,0.010894180147605681
2024-07-17,341071.7408923854,7545.735560572567,333526.00533181283,0.006530547985221347
2024-07-18,340435.9149943697,7547.104273161749,332888.810721208,-0.001864199878747197
2024-07-19,346000.08939153445,7548.473234020186,338451.6161575143,0.01634426378678855
2024-07-22,347051.5511116826,7549.8424431929125,339501.7086684897,0.0030389059205078173
2024-07-23,340057.737448519,7551.211900724969,332506.525547794,-0.020152088762493414
2024-07-24,345751.5840333324,7552.581606661406,338199.002426671,0.016743764242904247
2024-07-25,349950.99588406243,7553.951561047281,342397.04432301514,0.01214574869547147
2024-07-26,352109.2546921933,7555.32176392766,344553.93292826565,0.006167317234456071
2024-07-29,350328.05931521114,7556.692215347617,342771.36709986354,-0.005058644023825054
2024-07-30,355318.4020119935,7558.062915352234,347760.3390966413,0.014244770192079592
2024-07-31,361038.6708051956,7559.433863986602,353479.236941209,0.016098993918724602
2024-08-01,359130.4679351287,9561.167839073598,349569.30009605514,-0.005285314356523463
2024-08-02,363558.7292428968,9562.902128684407,353995.8271142124,0.012330508556483544
2024-08-05,364367.88480215904,9564.636732876083,354803.24806928297,0.00222565295281818
2024-08-06,361413.2899701302,9566.371651705686,351846.9183184245,-0.008108823404217147
2024-08-07,368425.5721359384,9568.106885230287,358857.4652507081,0.019402391556734733
2024-08-08,366827.8362955079,9569.842433506969,357257.99386200093,-0.0043366583681139215
2024-08-09,362473.00147499645,9571.578296592825,352901.42317840364,-0.011871604032261396
2024-08-12,361128.02493743575,9573.314474544957,351554.7104628908,-0.003710556460998826
2024-08-13,365101.01334450586,9575.050967420479,355525.9623770854,0.011001606446241263
2024-08-14,366492.41462406155,9576.787775276514,356915.62684878503,0.0038110036091376642
2024-08-15,364528.26187370904,10198.967528183479,354329.29434552556,-0.005359327156517768
2024-08-16,362544.39339079434,10200.81750757123,352343.5758832231,-0.00544228991386686
2024-08-19,362901.03316453495,10202.667822524687,352698.3653420103,0.0009837133886005933
2024-08-20,361505.7849024425,10204.518473104717,351301.2664293378,-0.003844707329504593
2024-08-21,365016.1567944142,10206.3694593722,354809.787335042,0.009710416924362697
2024-08-22,367174.54320402007,10208.220781388025,356966.322422632,0.005913125677944997
2024-08-23,372776.4572217303,10210.072439213094,362566.3847825172,0.01525681483478425
2024-08-26,370318.53885123465,10211.924432908318,360106.61441832635,-0.006593545066698403
2024-08-27,371244.6307218859,10213.77676253462,361030.85395935125,0.002500798025192097
2024-08-28,376132.9103226415,93604.33833859029,282528.5719840512,0.013167273534031576
2024-08-29,374809.6175232931,93621.3171255167,281188.3003977764,-0.0035181521292918516
2024-08-30,376115.2758295305,93638.29899220642,282476.9768373241,0.0034835240217820918
2024-09-02,377961.3022075852,95655.64671699583,282305.6554905894,0.004908139862129346
2024-09-03,380667.6282876959,95672.99758846978,284994.6306992261,0.007160325843687199
2024-09-04,382020.0518275315,95690.35160719902,286329.7002203325,0.0035527673995265907
2024-09-05,382195.69843172445,95707.70877375444,286487.98965797,0.0004597837295521323
2024-09-06,382350.3081680677,95725.06908870701,286625.23907936073,0.00040453028900544474
2024-09-09,386235.29005978047,95742.43255262783,290492.85750715266,0.010160791841195671
2024-09-10,382582.7679764554,95759.79916608807,286822.96881036734,-0.009456728003181092
2024-09-11,382079.0477527885,95777.16892965902,286301.8788231295,-0.0013166307158347657
2024-09-12,380580.1711630025,95794.5418439121,284785.6293190904,-0.003922948925364378
2024-09-13,378990.6856018102,95811.91790941879,283178.7676923914,-0.004176480231050994
2024-09-16,379537.4081910927,95829.2971267507,283708.111064342,0.0014425752664986025
2024-09-17,382338.95766964153,95846.67949647953,286492.278173162,0.007381484454723974
2024-09-18,382028.09748562693,95864.06501917708,286164.03246644983,-0.0008130486778258339
2024-09-19,383788.936127265,95881.45369541529,287907.4824318497,0.004609186217525041
2024-09-20,383465.0102728238,95898.84552576616,287566.16474705766,-0.0008440208248571279
2024-09-23,385391.44257375505,95916.2405108018,289475.20206295326,0.005023749884143669
2024-09-24,388282.06203902554,95933.63865109446,292348.4233879311,0.007500476518020438
2024-09-25,384318.79680275096,95951.03994721644,288367.7568555345,-0.010207180871199317
2024-09-26,388345.03991600376,95968.4443997402,292376.59551626357,0.01047631067423227
2024-09-27,390676.69363650196,95985.85200923827,294690.8416272637,0.006004077510562533
2024-09-30,390009.20859698404,96003.26277628327,294005.9458207008,-0.0017085356008950114
2024-10-01,395153.4322022232,98021.03947922574,297132.39272299747,0.013190005496908519
2024-10-02,395863.80887392,98038.81940666461,297824.98946725536,0.0017977236531587781
2024-10-03,392727.3703847381,98056.60255918476,294670.7678255533,-0.007923024077659102
2024-10-04,392996.4125568782,98074.38893737119,294922.023619507,0.0006850609161173082
2024-10-07,390636.0722409214,98092.17854180899,292543.8936991124,-0.00600600982741839
2024-10-08,389074.93517972523,98109.97137308338,290964.96380664187,-0.003996397599024926
2024-10-09,389619.60154956527,98127.76743177966,291491.8341177856,0.0013999009460439193
2024-10-10,393019.55401270976,99552.66087198773,293466.893140722,0.008726338330059535
2024-10-11,393487.4956672233,99570.71861852922,293916.7770486941,0.0011906319920622632
2024-10-14,390531.94156396243,99588.77964054531,290943.1619234171,-0.007511176684914078
2024-10-15,391408.2486739377,99606.84393863012,291801.40473530756,0.002243880760344208
2024-10-16,397479.1878690325,99624.91151337787,297854.27635565464,0.015510503970375344
2024-10-17,397930.12431192945,99642.98236538294,298287.1419465465,0.0011344907020529593
2024-10-18,397774.7935568897,99661.05649523977,298113.7370616499,-0.0003903468110345587
2024-10-21,397327.3226570518,99679.13390354293,297648.18875350885,-0.0011249352826926406
2024-10-22,396299.92006864585,99697.2145908871,296602.7054777587,-0.002585783886029702
2024-10-23,400190.163388649,99715.29855786706,300474.86483078194,0.009816412073283542
2024-10-24,397609.9995146862,99733.3858050777,297876.61370960844,-0.006447344562682478
2024-10-25,397182.6876182527,99751.47633311401,297431.2112851387,-0.0010747010813486613
2024-10-28,398047.63417860086,99769.5701425711,298278.06403602974,0.0021777045861059996
2024-10-29,397994.055702362,99787.66723404419,298206.3884683178,-0.00013460317720370707
2024-10-30,397317.66721502267,99805.76760812859,297511.89960689406,-0.0016994939438119694
2024-10-31,398221.2221373641,99823.87126541973,298397.35087194433,0.0022741372883690048
2024-11-01,395466.9615645771,101842.34098429093,293624.6205802862,-0.006916408316975375
2024-11-04,396041.4323053434,101860.81405336391,294180.61825197947,0.0014526390232283415
2024-11-05,397841.3011704108,101879.29047324636,295962.01069716446,0.0045446479036055365
2024-11-06,402319.5313667435,101897.77024454609,300421.7611221974,0.011256323019148917
2024-11-07,401244.7231153418,101916.253367871,299328.4697474708,-0.0026715288908555346
2024-11-08,400022.40895615757,101934.73984382911,298087.66911232844,-0.003046305879598754
2024-11-11,402454.82869525574,101953.22967302856,300501.59902222716,0.006080708691909242
2024-11-12,403080.87460004864,101971.72285607758,301109.15174397104,0.0015555681287824363
2024-11-13,404742.5176781897,101990.21939358453,302752.29828460515,0.004122356536488514
2024-11-14,403640.83820693276,102888.40138306606,300752.4368238667,-0.002721926714239764
2024-11-15,403767.8831664673,102907.06419587249,300860.81897059485,0.0003147475366935826
2024-11-18,405301.214222449,102925.73039390579,302375.4838285432,0.003797555773769945
2024-11-19,401171.5513301969,102944.39997778002,298227.1513524169,-0.010189120454955125
2024-11-20,402293.90847769985,102963.07294810933,299330.8355295905,0.002797698749528621
2024-11-21,406071.64820346946,102981.74930550797,303089.8988979615,0.009390496962941253
2024-11-22,410111.1232424845,103000.42905059033,307110.6941918942,0.009947690406080678
2024-11-25,407304.60269971145,102726.60536434116,304577.9973353703,-0.006843317295526452
2024-11-26,409291.13757134165,102745.23882914752,306545.8987421941,0.004877270864269478
2024-11-27,410732.24753864756,102763.87567385736,307968.3718647902,0.0035209899140675738
2024-11-28,410750.88776387397,102782.51589908375,307968.3718647902,4.538291146638507e-05
2024-11-29,408336.4315318671,103612.08173337982,304724.3497984873,-0.005878152193781294
2024-12-02,406683.8642306657,105631.23859153868,301052.62563912704,-0.004047072887917058
2024-12-03,411365.1984903714,105650.39892453876,305714.79956583265,0.01151099089845009
2024-12-04,403993.60471189197,105669.56273301036,298324.0419788816,-0.017919828428685114
2024-12-05,406953.30160848127,105688.73001758388,301264.5715908974,0.007326098388859448
2024-12-06,403833.66155098623,105707.90077888985,298125.7607720964,-0.007665842850186233
2024-12-09,400866.50677605614,105727.0750175589,295139.43175849726,-0.00734746767650396
2024-12-10,402898.1665840991,105746.25273422181,297151.9138498773,0.0050681705098849505
2024-12-11,400486.46750016784,105765.43392950944,294721.0335706584,-0.005985877534212758
2024-12-12,401111.40245854185,105784.61860405277,295326.7838544891,0.0015604396380104468
2024-12-13,401486.5792828351,105803.8067584829,295682.77252435224,0.0009353432038923248
2024-12-16,393943.004543389,105822.99839343103,288120.006149958,-0.018789108101498697
2024-12-17,395285.8913501274,105842.1935095285,289443.69784059894,0.0034088352661443277
2024-12-18,392155.2841998029,105861.39210740676,286293.89209239616,-0.007919855524394448
2024-12-19,394020.73054224765,105880.59418769735,288140.1363545503,0.004756907321167958
2024-12-20,394719.45687778917,105899.79975103195,288819.6571267572,0.0017733237908064137
2024-12-23,391375.36044568167,105919.00879804236,285456.3516476393,-0.008472084093748888
2024-12-24,394192.82990079856,105938.22132936044,288254.6085714381,0.007198893287274188
2024-12-26,393722.78906481236,105957.43734561824,287765.3517191941,-0.0011924134594343272
2024-12-27,393792.83477709774,105976.65684744787,287816.1779296499,0.00017790616705659623
2024-12-30,392982.338168374,105995.87983548158,286986.4583328924,-0.002058180182944569
2024-12-31,400136.2775960643,106015.10631035174,294121.17128571257,0.01820422632995089
2025-01-02,404340.8011570741,108034.69905046858,296306.10210660554,0.010507728982409814
2025-01-03,400591.04557114217,108054.29534449079,292536.7502266514,-0.009273750200824438
2025-01-06,399062.59751127916,108073.895193063,290988.70231821615,-0.003815482339810772
2025-01-07,393988.3867818552,108093.49859682996,285894.88818502525,-0.01271532526743635
2025-01-08,393873.85546436766,108113.10555643655,285760.74990793114,-0.00029069719141483485
2025-01-09,393893.4659804589,108132.71607252776,285760.74990793114,4.9788824059149306e-05
2025-01-10,395436.7156084756,109473.15397513659,285963.56163333904,0.003917936602922278
2025-01-13,400878.74601840123,109493.0111888993,291385.73482950195,0.013762076699306292
2025-01-14,401695.360667383,109512.87200453995,292182.48866284307,0.002037061473307178
2025-01-15,401780.03558461554,109532.73642271188,292247.2991619037,0.00021079386401634537
2025-01-16,402210.0080689298,109552.60444406855,292657.4036248612,0.001070168864136356
2025-01-17,410475.4707149622,109572.47606926355,300902.9946456987,0.020550116805188923
2025-01-20,410495.34594464925,109592.35129895055,300902.9946456987,4.842001801574902e-05
2025-01-21,405385.7591767993,109612.23013378339,295773.5290430159,-0.012447368327871078
2025-01-22,404310.9393620811,109632.112574416,294678.82678766514,-0.002651350695941579
2025-01-23,402914.72590152884,109651.99862150241,293262.7272800264,-0.0034533160610376035
2025-01-24,401607.21512112627,109671.88827569681,291935.3268454295,-0.003245130287747644
2025-01-27,413232.0493405788,109691.78153765349,303540.2678029253,0.02894578030911732
2025-01-28,414489.93101354584,109711.67840802684,304778.252605519,0.0030440080215810017
2025-01-29,412263.1064972671,109731.5788874714,302531.5276097957,-0.0053724453832534325
