Date,nav,benchmark,position,hurst_raw,hurst_smoothed,qqq_mxn,usd_mxn
2013-09-16,206070.64617371367,369661.9391789336,2,0.44721447323660496,0.4652856431760969,-0.010757315896056774,12.930350303649902
2013-09-17,210011.7464203921,371802.92018498864,2,0.43829692734677783,0.45588501704511986,0.005791726924363472,12.918939590454102
2013-09-18,213190.86327692986,368417.30057917256,2,0.4329358932681905,0.4476313009757014,-0.00910595216447363,12.649580001831055
2013-09-19,215525.0106233656,371055.5473890488,2,0.42927912746943103,0.4405361278000566,0.007161028555740412,12.70971965789795
2013-09-20,215490.44798322764,373813.0982962792,2,0.4279497799529432,0.4351352402547895,0.007431639081086461,12.848259925842285
2013-09-23,213602.734271543,371886.18217021646,2,0.4300494778936801,0.43170224118620454,-0.0051547581795421404,12.807979583740234
2013-09-24,216237.7615756269,376390.19470076927,2,0.43744862688156283,0.43153258109316156,0.012111266152102562,12.96310043334961
2013-09-25,214887.23547309358,376316.33003695216,2,0.44197851853909426,0.4333411061473423,-0.00019624492044978403,13.00510025024414
2013-09-26,220957.6280821781,381218.39984442486,2,0.44303583262301505,0.43609244717805906,0.013026460496655456,13.072999954223633
2013-09-27,220977.23213190818,382576.69564144884,2,0.4461730571899844,0.4397371026254673,0.0035630383989291303,13.136170387268066
2013-09-30,218816.92119763145,380317.08799376944,2,0.448782005344662,0.4434836081156637,-0.005906286696033103,13.09004020690918
2013-10-01,226615.71119949772,386289.42815418605,2,0.449327815927791,0.44585944592490934,0.01570358090382329,13.162110328674316
2013-10-02,225261.63382880535,384541.4054961106,2,0.45115167638243914,0.4476940774935783,-0.004525163078958894,13.1074800491333
2013-10-03,218469.77307644096,381868.66666672734,2,0.4509356016068199,0.44927403129033927,-0.006950457847146763,13.170149803161621
2013-10-04,222413.25333089405,382284.6094655831,2,0.44852700241860916,0.4497448203360642,0.0010892299765949964,13.071590423583984
2013-10-07,217954.94248187373,380937.25686755823,2,0.4461636834507879,0.4492211559572894,-0.003524475128382498,13.134699821472168
2013-10-08,206577.73390970545,375318.7208323181,2,0.44152234671084367,0.4476600621138999,-0.014749242648097072,13.195699691772461
2013-10-09,204190.53148263597,373950.3282430084,2,0.4271673601931153,0.4428631988760352,-0.003645948132496968,13.188579559326172
2013-10-10,215789.62303665816,379458.0116287883,2,0.4120906647246884,0.4350942114996089,0.014728382273810459,13.105330467224121
2013-10-11,218601.68505457533,378895.4077437557,2,0.4049517467635268,0.42637916036859236,-0.0014826512230369238,12.983499526977539
2013-10-14,223414.5105540788,382058.4634790662,2,0.3929157781203976,0.41572957930251436,0.008348097313044311,13.0
2013-10-15,220851.4165404876,380272.86238135886,2,0.38137895403380173,0.40370090076710596,-0.0046736331435965894,12.989709854125977
2013-10-16,225864.05208110798,380316.46536791057,2,0.37409376124516075,0.393086180977515,0.00011466236711887845,12.84574031829834
2013-10-17,228313.7267329139,380497.66838627314,2,0.3625400645304908,0.3831760609386755,0.0004764532563354962,12.778730392456055
2013-10-18,240918.02010919305,388790.4144693138,2,0.34466174797641014,0.37111806118125223,0.02179447279719482,12.849020004272461
2013-10-21,240281.78621084915,393818.0097700826,0,0.32205284411391416,0.3569454743799555,0.012931376684353957,12.986720085144043
2013-10-22,240344.04970545063,390072.03286388546,0,0.3009786318743457,0.3408654099480643,-0.009511949208173887,12.844470024108887
2013-10-23,240406.32933420368,391964.6304080568,0,0.2868490684177058,0.32341647138257335,0.004851918068250027,12.985540390014648
2013-10-24,240468.6251012891,392933.1341988224,0,0.2739068928197578,0.30568983704042674,0.00247089588098115,12.960689544677734
2013-10-25,240530.93701088877,393200.8852955087,0,0.26307285338742387,0.28937205812262945,0.0006814164380213317,12.877220153808594
2013-10-28,240593.26506718565,393243.8445894627,0,0.26388157560083747,0.27773780442001417,0.000109255333750502,12.875519752502441
2013-10-29,240655.6092743638,395521.47440030356,0,0.26248266707827883,0.27003861146080077,0.005791902002226346,12.92825984954834
2013-10-30,240717.9696366083,395876.60060743964,0,0.2594208169734459,0.26455296117194876,0.0008978683336335891,12.952349662780762
2013-10-31,240780.3461581054,396883.86403937265,0,0.2600225115637237,0.26177608492074195,0.002544387393413672,13.01509952545166
2013-11-01,240842.73884304243,398218.03465354966,0,0.26057930304142907,0.261277374851543,0.0033616146562327476,13.055700302124023
2013-11-04,240905.1476956077,396580.1108852689,0,0.2673480592820145,0.26197067158777837,-0.004113133072201958,12.983189582824707
2013-11-05,240967.57271999074,402460.1232956707,0,0.2741536178019898,0.2643048617325206,0.014826796021807809,13.161399841308594
2013-11-06,241030.01392038207,402512.2414123011,0,0.28330793377086644,0.2690822850920047,0.00012949883383117644,13.166279792785645
2013-11-07,241092.47130097335,396565.97177983384,0,0.29626928580782846,0.27633163994082566,-0.014772891407236366,13.220250129699707
2013-11-08,241154.9448659573,400173.49536285334,0,0.32249382958538414,0.28871454524961665,0.009096906542002348,13.16273021697998
2013-11-11,241217.43461952775,401190.0693882441,0,0.34643313405596565,0.3045315602044069,0.002540333223391089,13.21697998046875
2013-11-12,241279.94056587954,400516.11295832775,0,0.3422225380284307,0.3181453442496951,-0.0016798931014021523,13.173999786376953
2013-11-13,241342.46270920872,400184.23105564597,0,0.3323737758935484,0.3279585126742315,-0.0008286355827994418,13.005510330200195
2013-11-14,241405.00105371233,399903.1538895741,0,0.31595016273552173,0.33189468805977007,-0.0007023694195306129,12.956060409545898
2013-11-15,241467.55560358855,399777.4208086338,0,0.3014273938552683,0.3276814009137469,-0.00031440882553035454,12.927300453186035
2013-11-18,241530.12636303663,394660.6990376386,0,0.2913599843230807,0.31666677096716994,-0.012798926364189223,12.887709617614746
2013-11-19,241592.7133362569,395304.11165759887,0,0.2854099101082418,0.30530424538313217,0.001630293113880299,12.946100234985352
2013-11-20,241655.31652745078,398515.5232109215,0,0.279004618346441,0.2946304138737107,0.008123901215842277,13.082830429077148
2013-11-21,241717.93594082078,400627.0162783144,0,0.2768528793386056,0.2868109571943275,0.005298396033309283,13.01990032196045
2013-11-22,241780.57158057054,400938.0869452217,0,0.27699283838446914,0.28192404610016764,0.0007764595353478843,12.960200309753418
2013-11-25,241843.2234509047,404239.2949774696,0,0.2770546734339371,0.27906298392233897,0.008233710240401537,13.035869598388672
2013-11-26,241905.8915560291,406900.79981168435,0,0.2789433206858746,0.27776966603786546,0.006583983465444865,13.05348014831543
2013-11-27,241968.57590015055,411667.3740344217,0,0.28332814246075055,0.2786343708607274,0.01171433977260139,13.114959716796875
2013-11-29,242031.27648747707,413632.50164488115,0,0.2893724695459046,0.28113828890218723,0.004773581134693394,13.099169731140137
2013-12-02,242093.99332221766,415619.12511864345,0,0.29377421999809694,0.2844945652249128,0.0048028708234051365,13.200579643249512
2013-12-03,242156.7264085825,412140.05728063476,0,0.29437505848802575,0.2879586422357305,-0.008370807856870277,13.100810050964355
2013-12-04,242219.47575078282,410677.13891055644,0,0.2960100582205506,0.2913719897426657,-0.0035495660861768474,13.04209041595459
2013-12-05,242282.24135303093,411524.3315422254,0,0.2995144507151452,0.29460925139354466,0.002062916465027431,13.085840225219727
2013-12-06,242345.02321954028,409363.9697806665,0,0.3035364164946712,0.29744204078329795,-0.005249657422351506,12.923290252685547
2013-12-09,242407.82135452534,408301.0473374963,0,0.31179771088179054,0.30104673896003664,-0.0025965217303802746,12.83749008178711
2013-12-10,242470.63576220174,408392.6968765008,0,0.31823336243799716,0.30581839975003094,0.0002244655986118893,12.849300384521484
2013-12-11,242533.46644678616,408507.042255968,0,0.31991974329385686,0.31060033676469223,0.00027998879593527093,13.020389556884766
2013-12-12,242596.31341249638,405574.7328988006,0,0.31506005589204933,0.31370945780007303,-0.007178112134796577,12.960399627685547
2013-12-13,242659.1766635513,402314.7204504285,0,0.30896251387712953,0.3147946772765647,-0.00803800676899058,12.87289047241211
2013-12-16,242722.05620417086,406224.76702342,0,0.30535836327710947,0.3135068077556285,0.009718875234328683,12.926400184631348
2013-12-17,242784.95203857616,406100.9654954361,0,0.30309497466280444,0.3104791302005899,-0.0003047611520368143,12.948260307312012
2013-12-18,242847.86417098934,409326.26717595814,0,0.30042364895206414,0.3065799113322314,0.007942117735640464,12.901100158691406
2013-12-19,242910.79260563364,409584.1907080874,0,0.30028719377992985,0.3036253389098075,0.0006301172263112331,12.945300102233887
2013-12-20,242973.73734673345,414538.1937328894,0,0.29980019413717585,0.3017928749618167,0.012095200784575155,12.969799995422363
2013-12-23,243036.69839851419,419272.4515983861,0,0.2951247473311253,0.29974615177261993,0.01142055891850391,12.98134994506836
2013-12-24,243099.67576520238,420555.3845001965,0,0.2766806763072154,0.2944632921015021,0.0030599026883819658,13.01511001586914
2013-12-26,243162.66945102566,423584.7667162934,0,0.2581840504597955,0.28601537240304836,0.007203289573137095,13.065540313720703
2013-12-27,243225.6794602128,422019.99747035676,0,0.238970826691668,0.273752098985396,-0.0036941112355550754,13.050000190734863
2013-12-30,243288.70579699357,421793.35658383113,0,0.22436207251388104,0.25866447466073705,-0.0005370382633148596,13.062390327453613
2013-12-31,243351.7484655989,423404.34420620993,0,0.21277832918690298,0.2421951910318926,0.0038193764724661072,13.027310371398926
2014-01-02,243414.80747026083,423989.6277069106,0,0.2014324916967367,0.2271455541097968,0.001382327575778497,13.148460388183594
2014-01-03,243477.88281521245,419182.2347197501,0,0.19399177963672773,0.21430709994518332,-0.011338468379900268,13.093899726867676
2014-01-06,243540.97450468797,416845.23186792474,0,0.1862573200776705,0.20376439862238377,-0.005575147652399526,13.069169998168945
2014-01-07,243604.08254292273,418736.11226250965,0,0.1857933417056838,0.19605065246074432,0.004536168942395502,13.00790023803711
2014-01-08,243667.2069341531,423417.4349228652,0,0.1891755114898075,0.19133008892132525,0.011179648765093253,13.124699592590332
2014-01-09,243730.3476826166,420727.935207446,0,0.18828019242184452,0.1886996290663468,-0.006351887035329851,13.084790229797363
2014-01-10,243793.5047925518,418033.5304843816,0,0.1879241340741442,0.1874860999538301,-0.0064041498022608945,12.95930004119873
2014-01-13,243856.67826819845,415411.768611858,0,0.1886911850272158,0.18797287294373916,-0.006271654499785506,13.07116985321045
2014-01-14,243919.8681137973,423530.5959512448,0,0.19066386833319787,0.18894697826924198,0.01954404750379779,13.077280044555664
2014-01-15,243983.07433359028,430876.283223163,0,0.1931285779340198,0.18973759155808445,0.017343935342899686,13.195699691772461
2014-01-16,244046.29693182037,433423.34814401617,0,0.19008402448065634,0.1900983579698468,0.005911360221082296,13.272199630737305
2014-01-17,244109.53591273166,429712.6090314594,0,0.19769845947122477,0.19205322304926292,-0.008561465662721535,13.233440399169922
2014-01-21,244172.79128056936,434302.9042832701,0,0.20731089723535098,0.19577716549088997,0.010682244726671897,13.273599624633789
2014-01-22,244236.06303957978,436250.9705616036,0,0.20103113574464684,0.19785061897317974,0.004485501384220214,13.298600196838379
2014-01-23,244299.3511940103,437879.2577391616,0,0.19621933355488652,0.1984687700973531,0.003732455140356139,13.393500328063965
2014-01-24,244362.6557481094,431029.6712417336,0,0.19553111169511136,0.1995581875402441,-0.01564263749964656,13.448450088500977
2014-01-27,244425.97670612668,424466.9134980626,0,0.1927127791392145,0.19856105147384204,-0.01522576792628838,13.373200416564941
2014-01-28,244489.31407231282,418002.5759524105,0,0.18659498205168573,0.194417868437109,-0.015229308433910571,13.177200317382812
2014-01-29,244552.66785091965,420340.67666475463,0,0.18811542606913173,0.19183472650200598,0.005593507903669748,13.394450187683105
2014-01-30,244616.03804620006,426833.8936803613,0,0.19663902394975183,0.19191866458097903,0.015447510498217465,13.354499816894531
2014-01-31,244679.42466240807,425400.7734068053,0,0.202697803997036,0.19335200304136396,-0.003357559684866951,13.34514045715332
2014-02-03,244742.82770379877,421205.8698651524,0,0.2081732706151571,0.1964441013365525,-0.009861062329666659,13.523929595947266
2014-02-04,244806.24717462837,417612.378298375,0,0.2249364647888782,0.20411239788399094,-0.008531437531788977,13.310649871826172
2014-02-05,244869.68307915417,415118.148132737,0,0.23965436369920176,0.21442018541000496,-0.005972596348319703,13.265520095825195
2014-02-06,244933.13542163462,420121.54331502505,0,0.2571755158743485,0.22652748379492432,0.012052942529239052,13.256360054016113
2014-02-07,244996.6042063292,427718.17529001704,0,0.26754662450032723,0.23949724789558258,0.018081986262950878,13.259530067443848
2014-02-10,245060.08943749857,431720.07351607207,0,0.2629693997367449,0.2504564737199001,0.009356390392672775,13.30737018585205
2014-02-11,245123.5911194044,436029.94864079804,0,0.2529998429501732,0.2560691493521591,0.009983031573271406,13.288869857788086
2014-02-12,245187.10925630954,437720.5272535825,0,0.23579917381312493,0.25529811137494374,0.003877207558917295,13.314900398254395
2014-02-13,245250.64385247795,439016.8153949481,0,0.22533486919661613,0.24892998203939726,0.0029614515670512986,13.255999565124512
2014-02-14,245314.19491217466,439158.825864301,0,0.2178568931664269,0.23899203577261718,0.00032347387246467463,13.233710289001465
2014-02-18,245377.7624396658,441430.195287135,0,0.21490956617877532,0.22938006906102332,0.00517209102734939,13.237299919128418
2014-02-19,245441.3464392186,441188.0656223289,0,0.21505353811683753,0.22179080809435617,-0.0005485117859883593,13.32155990600586
2014-02-20,245504.9469151015,441659.74694033916,0,0.2160775346094111,0.2178464802536134,0.0010691162222280504,13.273599624633789
2014-02-21,245568.56387158387,440534.7666301661,0,0.22145089471246446,0.21706968535678306,-0.0025471651377934057,13.25745964050293
2014-02-24,245632.1973129363,442589.6628398824,0,0.22735283336448678,0.21896887339639504,0.0046645494643591245,13.248579978942871
2014-02-25,245695.8472434305,441212.94608864083,0,0.23597763682882286,0.22318248752640452,-0.0031105940035017765,13.222000122070312
2014-02-26,245759.51366733923,444751.7596663871,0,0.25038857181908397,0.23024949426685382,0.008020647646715506,13.339859962463379
2014-02-27,245823.19658893635,444625.21492438804,0,0.26432829363034266,0.23989964607104017,-0.00028452892933794605,13.250100135803223
2014-02-28,245886.8960124969,443941.76741997275,0,0.2729613132453548,0.25020172977761823,-0.0015371316818627578,13.244379997253418
2014-03-03,245950.61194229696,442722.4359265936,0,0.2933437472220571,0.2633999125491323,-0.0027466023313496013,13.306690216064453
2014-03-04,246014.34438261375,447287.98235477123,0,0.2976727347644958,0.2757389321362669,0.010312435191187408,13.275139808654785
2014-03-05,246078.0933377256,447240.74119727826,0,0.29531572091616537,0.2847243619556831,-0.00010561687180654644,13.237299919128418
2014-03-06,246141.85881191192,443883.52140557294,0,0.29498505716823553,0.2908557146632617,-0.007506516026956622,13.149479866027832
2014-03-07,246205.64080945327,442701.7245317384,0,0.2933034241246115,0.29492413683911306,-0.0026624031234419032,13.179659843444824
2014-03-10,246269.4393346313,444129.7013351854,0,0.29142568788455425,0.29454052497161254,0.0032255957551496905,13.21049976348877
2014-03-11,246333.25439172873,444691.7905555457,0,0.2917299325126692,0.2933519645212471,0.0012655970061685728,13.28439998626709
2014-03-12,246397.08598502944,444872.35918412346,0,0.29732809791003045,0.29375443992002015,0.0004060534338898858,13.239899635314941
2014-03-13,246460.9341188184,440108.7286463955,0,0.30354943339693774,0.29546731516576064,-0.010707859095728578,13.285909652709961
2014-03-14,246524.79879738175,434339.2669430512,0,0.3059453108842918,0.2979956925176967,-0.013109173546929975,13.201950073242188
2014-03-17,246588.68002500664,436679.42569311993,0,0.3009091891077264,0.29989239276233115,0.005387859049768018,13.157340049743652
2014-03-18,246652.5778059814,441620.49106847483,0,0.3014771248269427,0.3018418312251859,0.011315086272984276,13.147470474243164
2014-03-19,246716.4921445954,443818.0143268586,0,0.29740936614544927,0.30185808487226956,0.004976044596723739,13.284799575805664
2014-03-20,246780.4230451392,443931.1202611625,0,0.2995746335936389,0.3010631249116098,0.0002548475515926629,13.25139045715332
2014-03-21,246844.37051190448,437837.8128755589,0,0.3000071567535159,0.2998754940854546,-0.013725794627821863,13.228690147399902
2014-03-24,246908.33454918396,432462.21879247605,0,0.3021486968443563,0.3001233956327806,-0.012277592124302683,13.18179988861084
2014-03-25,246972.31516127152,431649.3261016431,0,0.30360125160705814,0.3005482209888037,-0.0018796848730571192,13.113909721374512
2014-03-26,247036.31235246212,426335.69970756216,0,0.3087433332804979,0.30281501441581343,-0.012310053723632364,13.121479988098145
2014-03-27,247100.32612705187,421964.70954516856,0,0.31801198265006553,0.3065024842270988,-0.010252461066225127,13.060199737548828
2014-03-28,247164.35648933798,423009.8960011919,0,0.32809615876094866,0.31212028462858527,0.002476952295726198,13.066980361938477
2014-03-31,247228.40344361876,425394.31315769133,0,0.3408619127584547,0.319862927811405,0.005636788120183089,13.047710418701172
2014-04-01,247292.46699419364,432946.50555048813,0,0.35292183380685355,0.32972704425136407,0.01775339293263478,13.05012035369873
2014-04-02,247356.54714536318,435329.8492773726,0,0.35309311905643054,0.3385970014065506,0.005504938130529657,13.088210105895996
2014-04-03,247420.64390142902,432888.13754223374,0,0.34902188413524865,0.3447989817035872,-0.00560887735860971,13.118940353393555
2014-04-04,247484.75726669395,417554.158891715,0,0.34904934873811405,0.3489896196990203,-0.03542249676227893,13.0
2014-04-07,247548.88724546187,413800.8556237111,0,0.34676288111358333,0.35016981337004605,-0.008988781905480359,13.006640434265137
2014-04-08,247613.03384203778,419615.8451663235,0,0.34090832815167116,0.3477671122390095,0.014052628126753453,13.068730354309082
2014-04-09,247677.1970607278,424083.9561679848,0,0.3431780761712747,0.34578410366197837,0.010648098857873878,12.985300064086914
2014-04-10,247741.3769058392,413284.471275341,0,0.34006976679134476,0.34399368019319765,-0.025465440829753994,13.059100151062012
2014-04-11,247805.57338168027,407783.0114039001,0,0.34935373884537174,0.34405455821464914,-0.013311557181096334,13.036919593811035
2014-04-14,247869.78649256052,410401.473577892,0,0.35288768578741236,0.34527951914941496,0.006421214471336478,13.01848030090332
2014-04-15,247934.01624279056,414070.36593233485,0,0.3600486369089748,0.3491075809008757,0.008939764086267399,13.091620445251465
2014-04-16,247998.26263668205,418459.57526797504,0,0.36708462834344086,0.35388889133530893,0.010600153251144384,13.056920051574707
2014-04-17,248062.52567854783,418081.77229729027,0,0.36965368017891465,0.3598056740128229,-0.0009028422170596073,13.042099952697754
2014-04-21,248126.80537270184,420485.80272446794,0,0.3710136662302256,0.36413765948979365,0.005750144078197739,13.020429611206055
2014-04-22,248191.10172345914,424844.2896286491,0,0.36966742869300534,0.36749360807091225,0.010365360437715188,13.051679611206055
2014-04-23,248255.4147351359,421559.21803859127,0,0.36565217767556796,0.3686143162242309,-0.007732413192911847,13.065699577331543
2014-04-24,248319.74441204942,426476.1612506286,0,0.3659143927442945,0.3683802691044016,0.01166370702297681,13.092840194702148
2014-04-25,248384.0907585181,420779.4773718779,0,0.3637870079921068,0.36720693466704,-0.013357566955314315,13.127779960632324
2014-04-28,248448.4537788615,421865.8432493665,0,0.3645177658470122,0.36590775459039737,0.002581793875200189,13.119059562683105
2014-04-29,248512.83347740024,424766.9445857356,0,0.36402361681497497,0.36477899221479126,0.006876833910097524,13.104700088500977
2014-04-30,248577.2298584561,424915.4472684908,0,0.3631684994799884,0.36428225657567537,0.0003496097910820062,13.074780464172363
2014-05-01,248641.64292635195,425014.6397796269,0,0.3621201308950618,0.3635234042058288,0.0002334405862949307,13.039039611816406
2014-05-02,248706.07268541184,423334.23589975777,0,0.36151079317645496,0.3630681612426985,-0.0039537552888542216,13.011240005493164
2014-05-05,248770.51913996087,426641.5042212978,0,0.36293095550849,0.362750799174994,0.007812428197569998,13.044300079345703
2014-05-06,248834.9822943253,420566.664732632,0,0.3677953372059392,0.3635051432531869,-0.014238744774148437,13.027429580688477
2014-05-07,248899.46215283254,417329.36385116156,0,0.37044836446527774,0.36496111625024474,-0.007697473796522858,12.964489936828613
2014-05-08,248963.95871981102,416248.2271343812,0,0.3668312297263338,0.3659033360164991,-0.0025906078278401523,12.942859649658203
2014-05-09,249028.4719995904,417763.48482144997,0,0.3639742729145436,0.3663960319641169,0.0036402742120980047,12.942090034484863
2014-05-12,249093.0019965014,424873.0497248483,0,0.3639502435217003,0.36659988956675893,0.01701815778953719,12.949009895324707
2014-05-13,249157.5487148759,423731.6676382319,0,0.3635030307446044,0.36574142827449196,-0.002686407357104903,12.905449867248535
2014-05-14,249222.11215904687,421061.7954957127,0,0.36364017081011096,0.36437978954345857,-0.006300855816135487,12.891300201416016
2014-05-15,249286.69233334842,419784.3645722397,0,0.36422003328695596,0.3638575502555831,-0.0030338324140026796,12.953949928283691
2014-05-16,249351.28924211574,420411.64435763867,0,0.3662253235025079,0.3643077603731759,0.001494290493735173,12.888999938964844
2014-05-19,249415.90288968524,423578.3202270369,0,0.36670148957694115,0.3648580095842241,0.007532321979893508,12.896400451660156
2014-05-20,249480.53328039436,422552.4392156682,0,0.3658292316321302,0.36532324976172925,-0.0024219393731454986,12.91193962097168
2014-05-21,249545.1804185817,426912.1191595695,0,0.36570240153430733,0.3657356959065685,0.010317488527562757,12.921819686889648
2014-05-22,249609.844308587,427207.5883901536,0,0.36612386793742374,0.36611646283666205,0.0006921078538735248,12.874239921569824
2014-05-23,249674.52495475108,429583.3309783692,0,0.3662114203949328,0.36611368221514706,0.005561096414902433,12.85221004486084
2014-05-27,249739.22236141594,435091.6428592529,0,0.3660884274926226,0.36599106979828333,0.012822452557315511,12.856800079345703
2014-05-28,249803.93653292468,434040.0017930748,0,0.36641592320447325,0.36610840811275197,-0.0024170564602600253,12.865309715270996
2014-05-29,249868.66747362152,435860.4448172749,0,0.36816453702348956,0.3666008352105884,0.004194182602247798,12.837200164794922
2014-05-30,249933.4151878518,436535.3765428902,0,0.37182256596781615,0.36774057481666683,0.0015485041912859376,12.855669975280762
2014-06-02,249998.179679962,437938.131416818,0,0.3773362609922295,0.3699655429361262,0.003213381891375766,12.909700393676758
2014-06-03,250062.9609542997,438729.64992168965,0,0.38136812763043354,0.37302148296368837,0.0018073751703486796,12.93871021270752
2014-06-04,250127.75901521364,439866.66530468,0,0.38493551811064514,0.37672540194492277,0.0025916082562309484,12.924050331115723
2014-06-05,250192.5738670537,441467.168827255,0,0.39024824672246283,0.38114214388471745,0.0036386106263961437,12.862859725952148
2014-06-06,250257.40551417082,446167.48354842217,0,0.39473552364522235,0.3857247354201987,0.010647031202010826,12.925580024719238
2014-06-09,250322.25396091715,448967.11225920566,0,0.4079196428536098,0.3918414117924748,0.006274838068694999,13.016500473022461
2014-06-10,250387.1192116459,449835.05127323774,0,0.411368739526574,0.39784153417170287,0.0019331906287403111,13.019200325012207
2014-06-11,250452.00127071148,449183.5705063475,0,0.41455094669912657,0.40376461988939905,-0.0014482659033488998,13.00314998626709
2014-06-12,250516.90014246933,444201.24951188336,0,0.41883681832701924,0.4094823342103104,-0.011091948418433417,12.9762601852417
2014-06-13,250581.8158312761,446727.6567762189,0,0.4216775229206721,0.41487073406540037,0.005687528495500027,13.011899948120117
2014-06-16,250646.74834148953,448129.17386253155,0,0.4283082146839935,0.41894844843147705,0.003137296437893733,13.041419982910156
2014-06-17,250711.6976774685,450705.3070652761,0,0.4423222500386416,0.42513915053389056,0.00574863979628959,13.109299659729004
2014-06-18,252156.63906881586,448991.0857157375,2,0.4588027744676149,0.4339895160875883,-0.003803419490887694,12.986390113830566
2014-06-19,251843.35318532234,449890.3101601486,2,0.4623886995457574,0.44269989233133594,0.002002766809896972,13.02079963684082
2014-06-20,252036.96619000242,449140.10665625386,2,0.46119370103321095,0.4506031279538437,-0.0016675253655222821,12.983819961547852
2014-06-23,253235.26515814566,450872.84541689366,2,0.4586473844503232,0.4566709619071096,0.003857902545242764,13.031100273132324
2014-06-24,253072.92161410363,451397.3292271627,2,0.452044238037204,0.4586153595068221,0.0011632632472777793,13.058919906616211
2014-06-25,256601.59927261164,452296.97885424364,2,0.4564428893413498,0.4581433824815691,0.0019930326761596895,13.00220012664795
2014-06-26,257493.88149332616,452877.3355425977,2,0.45607657718496675,0.456880958009411,0.0012831319143988829,13.011910438537598
2014-06-27,258932.09907123283,452909.1088066793,2,0.44954379921125664,0.4545509776450201,7.015865354254025e-05,12.955909729003906
2014-06-30,261140.82295462574,454186.696397061,2,0.44702424941101804,0.45222635063715905,0.00282084763927104,12.970319747924805
2014-07-01,269254.1742811257,458059.4394673919,2,0.45341966546878815,0.45250143612347593,0.00852676465658786,12.939000129699707
2014-07-02,271321.40967371274,460566.6164137196,2,0.45719708599310677,0.45265227545382725,0.005473475122012461,12.987930297851562
2014-07-03,275826.5028620682,462290.09596129775,2,0.4579166574738211,0.4530202915115981,0.0037420852622760403,12.95479965209961
2014-07-07,274465.9878789551,463066.0880191755,2,0.459019076970242,0.45491534706339526,0.0016785824845850783,13.015990257263184
2014-07-08,264231.2196195472,456331.2848900965,2,0.460727690330574,0.45765603524730636,-0.014543935095502225,12.983180046081543
2014-07-09,269884.37134679785,459168.56173650036,2,0.4590366352003962,0.458779429193628,0.006217581262453198,12.967599868774414
2014-07-10,267808.9194308822,458528.4964438448,2,0.4600223973901191,0.45934449147303047,-0.0013939658460826454,12.990559577941895
2014-07-11,272134.43350671994,460930.38280369696,2,0.45983423936422696,0.4597280078511116,0.005238248829636971,12.975000381469727
2014-07-14,276696.04236928193,462612.4194152965,2,0.4608993838299111,0.4601040692230455,0.0036492205208262796,12.944899559020996
2014-07-15,273755.3733545055,460938.68541449145,2,0.46210859900890155,0.46038025095871105,-0.0036180049012097815,12.94262981414795
2014-07-16,276475.24945064983,462135.10602434695,2,0.46303915489482067,0.46118075489759586,0.0025956176986525747,12.924799919128418
2014-07-17,266881.7717786381,458484.2495796074,2,0.4643726507286299,0.462050805565298,-0.007899976429289524,12.994799613952637
2014-07-18,278388.8452699291,463880.86766202975,2,0.46189319667334333,0.4624625970271213,0.011770563737730555,12.942580223083496
2014-07-21,277921.087432283,464208.5613962743,2,0.4623244528068522,0.46274761082250954,0.0007064178695193046,12.967909812927246
2014-07-22,282718.3295501916,465972.7778172687,2,0.46118553409855073,0.4625629978404393,0.0038004822997832477,12.9350004196167
2014-07-23,287872.58834096906,468736.0541792811,2,0.45817694471059206,0.46159055580359365,0.005930124019167593,12.928739547729492
2014-07-24,287430.21649938467,469131.36243265995,2,0.4525197478445094,0.4592199752267695,0.000843349364432866,12.954299926757812
2014-07-25,283628.4733167185,466836.4148799349,2,0.4505201932833449,0.4569453745487698,-0.004891908187132699,12.941570281982422
2014-07-28,285259.1422333493,469089.7082770837,2,0.4425049674869555,0.4529814774847905,0.004826730146422431,13.0
2014-07-29,285199.4628729781,470535.00452699634,2,0.4345573042644539,0.44765583151797117,0.003081065784242165,13.062999725341797
2014-07-30,290656.8728392698,475734.6516721751,2,0.42725028100085066,0.44147049877602285,0.011050500165031618,13.155599594116211
2014-07-31,274341.2686787892,468500.6259315898,2,0.4216707310355959,0.4353006954142401,-0.015206009726552727,13.222800254821777
2014-08-01,270208.75018391403,465115.92688765656,2,0.40890257829217497,0.4269771724160062,-0.00722453473184359,13.175800323486328
2014-08-04,276047.5023431792,468826.94969348516,2,0.39241444925757474,0.41695906877013,0.007978705073939496,13.190360069274902
2014-08-05,271765.9371232973,469002.10223360173,2,0.3803125070332383,0.4061101093238869,0.000373597422740124,13.297120094299316
2014-08-06,270273.73290580075,466880.89785852743,2,0.37209291321670557,0.39507863576705793,-0.004522803554551591,13.246789932250977
2014-08-07,268365.45349002327,466608.17791737866,2,0.36934311712259016,0.3846131129844567,-0.0005841317183882255,13.281200408935547
2014-08-08,273335.72325352766,468688.08451432857,2,0.35873788461701156,0.374580174249424,0.004457501379922624,13.244810104370117
2014-08-11,272613.8783177133,468961.3642531911,0,0.34054510884027867,0.36420630616596483,0.0005830737923404605,13.174790382385254
2014-08-12,272684.5199298329,467421.8990786639,0,0.32000515309185473,0.35214483537768815,-0.003282712163247714,13.137049674987793
2014-08-13,272755.17984710046,472086.2513564619,0,0.301310163316008,0.3379882853975486,0.009978891205123075,13.129170417785645
