,strategy,benchmark
2024-10-07,95783.17556024247,101872.2819061557
2024-10-08,95747.76454745742,102372.85366159875
2024-10-09,96513.38697020306,102971.51574211135
2024-10-10,96874.24263978426,103780.83023383445
2024-10-11,97183.62203011526,103773.80599597875
2024-10-14,96748.58646808995,103798.23995002238
2024-10-15,96430.19163038692,103342.12691744474
2024-10-16,96605.50481892623,104413.42734238565
2024-10-17,97309.26548973715,105293.82685717639
2024-10-18,97705.00811000532,106180.0759758437
2024-10-21,97124.88511248316,106635.5572626161
2024-10-22,96739.22498101107,106380.0424884309
2024-10-23,95734.96632919279,105071.82670501164
2024-10-24,95734.50382796857,104845.64901357342
2024-10-25,95652.77120153852,105370.02822043646
2024-10-28,98656.17273574148,106086.74733695124
2024-10-29,97744.593342176,105888.44768595621
2024-10-30,96327.83364024342,105305.12654570224
2024-10-31,95628.4452884615,103816.05339496386
2024-11-01,96899.21331361488,105963.85543542235
2024-11-04,97432.93709116422,106311.43998781187
2024-11-05,97166.14433662614,106958.7597648339
2024-11-06,98115.16286869434,109193.32820674853
2024-11-07,102088.35228140252,111203.92799377814
2024-11-08,101163.5402199599,109708.52575097726
2024-11-11,99930.69118576581,109337.6313526957
2024-11-12,99117.11882649522,109577.82395020031
2024-11-13,98507.93910668127,109593.49480838598
2024-11-14,98923.93107023582,109356.27339293307
2024-11-15,97433.0059876254,108208.09117705672
2024-11-18,97441.8286038907,107952.9860223314
2024-11-19,98954.24616614857,108519.02450161632
2024-11-20,98960.47090902213,107966.38362983061
2024-11-21,98807.87773101652,107851.5850590841
2024-11-22,98041.01500018615,107857.02470643159
2024-11-25,98112.6262230796,107263.79214949565
2024-11-26,95038.0967111128,107341.91036924794
2024-11-27,96205.46937291398,107434.85237243422
2024-11-28,97487.68588825903,107677.18578826141
2024-11-29,95503.74528907315,107463.41269660371
2024-12-02,99064.38395707739,110335.54444105261
2024-12-03,101866.70262498537,111021.78783105564
2024-12-04,102330.26713640038,112347.2905324036
2024-12-05,103690.42312844968,113527.61233217387
2024-12-06,104207.28408528966,112688.73330939417
2024-12-09,105583.64070203353,113678.01152848148
2024-12-10,104924.18242085174,112835.47966959864
2024-12-11,104689.81078314774,113570.47672820673
2024-12-12,104692.77371798002,113143.01821953722
2024-12-13,105981.33000569054,113031.48449191434
2024-12-16,104373.68334575271,111815.22534462753
2024-12-17,102524.0995034232,111052.53566735827
2024-12-18,101756.316333088,109395.6639356603
2024-12-19,100530.19949875335,109042.47805734721
2024-12-20,101948.02104198938,110204.07728320651
2024-12-23,101395.70142452625,110186.65638186163
2024-12-24,101579.77862366728,110700.74101938296
2024-12-26,101683.79680149087,110706.39238113476
2024-12-27,100121.05558856908,109832.59894479933
2024-12-30,99118.02097284535,108941.08344293926
2024-12-31,100536.53253648947,109876.35855328497
2025-01-02,102852.6742224831,113094.38283718073
2025-01-03,102240.79829395752,112555.92170208717
2025-01-06,104742.14208419302,114124.34761776618
2025-01-07,105978.7511967643,112937.45936243264
2025-01-08,105205.49860069659,112597.03904075614
2025-01-09,105414.00748247762,112746.51060807092
2025-01-10,104808.870929825,111635.02811351501
2025-01-13,106270.85250262255,111906.1601581178
2025-01-14,109787.01854375548,111827.0184241907
2025-01-15,111493.82080007375,113377.82618725847
2025-01-16,109946.05533529293,112066.55029255046
2025-01-17,110922.63622149546,113835.9328650675
2025-01-20,111753.80696343648,114156.81165386786
2025-01-21,111640.1740641232,114132.25605192133
2025-01-22,112120.85569590102,116538.80639317987
2025-01-23,112616.73186975376,116324.80018265512
2025-01-24,114236.73009917067,115993.9725053249
2025-01-27,115215.57458612563,113108.97489602925
2025-01-28,114623.72433756484,115739.07636190197
2025-01-29,114556.04129631942,115022.18122012295
2025-01-30,115805.46973746645,115805.37198217327
2025-01-31,111432.30945856367,114032.92796231435
2025-02-03,113435.5723902708,116173.13675367193
2025-02-04,116762.30964374777,116764.98951183501
2025-02-05,115436.55074488795,116806.65686015779
2025-02-06,116409.55013813158,118799.691756789
2025-02-07,116672.00745562358,118228.85723837388
2025-02-10,116625.42506125392,119024.33133941703
2025-02-11,117843.41966956845,119514.78843107392
2025-02-12,117404.06492866013,120290.60733307457
2025-02-13,117777.03951472402,121293.2168740005
2025-02-14,117987.28583876198,121562.47525466808
2025-02-17,119377.65165411805,121801.22249750886
2025-02-18,119773.80108667238,121953.05634680596
2025-02-19,120331.25428607255,121716.71105281136
2025-02-20,121579.43888354598,122732.70263615115
2025-02-21,119337.97430280012,120211.8508508555
2025-02-24,118790.3207258158,119529.77101137508
2025-02-25,116591.18056212334,118020.57779965183
2025-02-26,116686.20886645438,118425.64307100352
2025-02-27,113920.90178036717,115150.73174605297
2025-02-28,115162.76812164643,116141.26723119036
2025-03-03,115602.96778795579,115894.4928077852
2025-03-04,116070.28201897103,117117.38794231997
2025-03-05,116009.93702328761,118294.61147327404
2025-03-06,116546.52201168583,117243.08611680559
2025-03-07,115158.17399448212,117258.83748015817
2025-03-10,113233.13872375953,114016.44994975049
2025-03-11,113353.19119831672,113927.62574026415
2025-03-12,114289.14969863361,115895.07753921293
2025-03-13,113900.29719485296,115359.9290751794
2025-03-14,115963.20708283111,117389.70384404637
2025-03-17,115963.38206783784,116768.38909847458
2025-03-18,116441.51065201085,116089.74025660688
2025-03-19,116995.11868308739,116811.62164751255
2025-03-20,117878.32567497868,117199.01284702649
2025-03-21,115597.31935826113,116739.73505547587
2025-03-24,116588.6245748068,118247.99284533579
2025-03-25,117147.86884980195,119037.87898349493
2025-03-26,115044.83273796084,116922.6015921044
2025-03-27,115994.84622824166,117701.37164020231
2025-03-28,115052.63519548757,116598.36740595897
2025-03-31,114063.23997236765,115880.33845133
2025-04-01,117782.52398452707,120157.62733093876
2025-04-02,119081.85760561329,120808.28535397952
2025-04-03,123504.60986887875,119056.61703589409
2025-04-04,116018.45671079442,111637.85747389754
2025-04-07,111962.40013532511,111409.49247330475
2025-04-08,113045.66214570412,110751.80848732617
2025-04-09,120045.23089398103,118934.7601313424
2025-04-10,117138.32595967472,115081.32865057296
2025-04-11,116780.35274037102,116919.33943568735
2025-04-14,118847.92270813926,117704.43684652036
2025-04-15,118933.40478956362,117416.66913575334
2025-04-16,118598.29975577141,116894.63625144043
2025-04-17,118598.40325785156,116094.00399577754
2025-04-21,119621.99286094113,117102.5810191125
2025-04-22,122623.46101504871,117700.54898739504
2025-04-23,125533.32969624756,120026.74896434584
2025-04-24,126166.29955868825,122110.29604150607
2025-04-25,128033.0097406973,123303.44051025793
2025-04-28,129279.9022905484,122776.60019529953
2025-04-29,125715.14647744148,120420.61105788562
2025-04-30,127015.52510965051,121223.65663642733
2025-05-01,129010.19096524673,124232.41853226397
2025-05-02,131489.7686574464,124880.17329745949
2025-05-05,130405.828658048,124792.00623022382
2025-05-06,134423.36673319706,127149.97150557615
2025-05-07,136051.32033124357,128631.08550848355
2025-05-08,133640.64433021378,127560.50241622163
2025-05-09,134135.87004140587,127033.87252152464
2025-05-12,135266.58019326077,128570.2368988446
2025-05-13,137426.5415293417,130817.61474984855
2025-05-14,137956.43266407747,131397.94890041894
2025-05-15,139580.37220810473,132035.15305607812
2025-05-16,141453.58370217905,132481.71052114916
2025-05-19,143032.15771470856,133386.65572409626
2025-05-20,141220.25886041074,132406.89190307827
2025-05-21,141455.87982448252,132082.73950032942
2025-05-22,140861.3195147649,131577.3732899952
2025-05-23,141771.42299243915,131739.75602919844
2025-05-26,141827.97586178125,132120.947912729
2025-05-27,142250.17791847044,132576.84330733013
2025-05-28,143459.72130472164,132991.4698465268
2025-05-29,142244.81889302935,133407.1259482066
2025-05-30,140848.9207422196,132512.1049017001
2025-06-02,143103.97677996792,134839.67493818872
2025-06-03,142353.1332329912,134593.88153045383
2025-06-04,140540.59627206554,134441.7974301864
2025-06-05,139460.5128706714,135180.52925381184
2025-06-06,138906.95247663843,136264.8051709477
2025-06-09,139357.04981726073,136430.16696054823
2025-06-10,140062.88253769578,137198.69172011537
2025-06-11,138846.42347676237,136247.5751578352
2025-06-12,139386.85525971733,136351.31097166898
2025-06-13,138060.54521343746,135200.5463450655
2025-06-16,137208.6868407833,134987.4032440581
2025-06-17,135124.52417092535,133919.54417785892
2025-06-18,135869.74749632977,134023.20534550224
2025-06-19,135172.33933336957,133290.29144939984
2025-06-20,134571.0634892862,132945.6204326243
2025-06-23,133704.3864078467,132972.27867118947
2025-06-24,134369.8366795301,134184.8683247295
2025-06-25,134499.4214847772,135259.9760181336
2025-06-26,135715.5051558883,136308.64529783893
2025-06-27,135019.29394422105,137062.5457215924
2025-06-30,134661.63009768023,137196.20923950878
2025-07-01,137315.11966576416,139224.48406267917
2025-07-02,138723.35877443504,140294.35319647906
2025-07-03,138109.01523007813,140575.35090523784
2025-07-04,137276.7326603092,140504.39827987665
2025-07-07,137564.8562675857,138952.22123389086
2025-07-08,136558.13626899992,138619.13650486228
2025-07-09,132821.36802320133,138662.3979953769
2025-07-10,135010.82349955177,139515.46736761206
2025-07-11,134013.8003254942,139841.49765927723
2025-07-14,131953.43356648058,139682.50684118544
2025-07-15,132913.71561791628,140899.2268429551
2025-07-16,133414.9300649043,140774.6002323719
2025-07-17,134205.81786083916,141558.8675894025
2025-07-18,133303.99673052132,140930.01605246362
2025-07-21,132392.34399855792,140447.50842895813
2025-07-22,131285.18300094045,138593.2582560199
2025-07-23,134071.38956533512,140499.43021898513
2025-07-24,133348.32903000503,142159.9493340567
2025-07-25,133963.7392909805,142369.83507203896
2025-07-28,133480.06421459236,143103.68922142748
2025-07-29,135784.15863376812,144694.81931460247
2025-07-30,134197.72749490003,143875.374205828
2025-07-31,133701.05562030402,144065.7696864235
2025-08-01,135710.63536449985,144314.5659109026
2025-08-04,135319.5654818027,144937.40326488146
2025-08-05,137260.86620288008,145702.72767575068
2025-08-06,136128.85244920297,146417.72354176038
2025-08-07,138107.73569041726,148267.55734091057
2025-08-08,136204.8507686123,148406.43778176393
2025-08-11,137667.13096322864,148326.4707374293
2025-08-12,137987.85691683594,149666.36834251726
2025-08-13,137911.0557721095,148914.26908587944
2025-08-14,138269.24252973954,148755.7381590247
2025-08-15,136588.47832827052,149143.34127651821
2025-08-18,135961.5206877893,149134.27985022234
2025-08-19,136224.22460573935,148287.3213975021
2025-08-20,135530.68408878404,147702.6808338544
2025-08-21,135452.4050782549,148071.4628265651
2025-08-22,136948.60832148668,149416.51441007733
2025-08-25,135444.56609010353,147814.45167486384
2025-08-26,134489.4349504875,148007.51027429657
2025-08-27,135504.6473770123,149333.32430659662
2025-08-28,136995.97077237745,150964.91622781937
2025-08-29,135646.62029787657,149391.29078206746
2025-09-01,137562.75931472445,151639.1050866694
2025-09-02,140864.98987112887,152979.24275449113
2025-09-03,141114.6946402499,155173.43465478971
2025-09-04,140704.81528563998,155592.86983664465
2025-09-05,142271.17379200185,156124.64243939554
2025-09-08,141392.07261569976,156542.30234345724
2025-09-09,141302.54607420106,156941.68772121743
2025-09-10,142045.80908972118,157704.14693464263
2025-09-11,143588.4397334671,159260.5520071078
2025-09-12,143979.04593741387,159444.4114887207
2025-09-15,143441.68579419501,159895.38492926784
2025-09-16,143445.90337426547,159358.3018821288
2025-09-17,142833.75433051484,157689.02402090238
2025-09-18,142096.14559154643,158157.32385461635
2025-09-19,141259.75835256864,158409.9528806531
2025-09-22,143461.16738695907,161227.2006097817
2025-09-23,144495.9139970384,160644.055702255
2025-09-24,143281.87793314806,159496.9362033846
2025-09-25,141155.09287939226,159297.70356239533
2025-09-26,142186.2438367912,159893.94147486615
2025-09-29,142685.85086726357,160422.0380686601
2025-09-30,144704.1911031082,161704.7409198214
2025-10-01,144923.41394294557,162097.2391390749
2025-10-02,143788.80562371438,162807.8994312561
2025-10-03,141795.99453589713,161686.31574668744
2025-10-06,140585.07251071304,160144.68822120797
2025-10-07,139046.5066424006,158906.75269929343
2025-10-08,139464.79611110932,160585.89741615637
2025-10-09,138779.95661604704,160219.39156867925
2025-10-10,137429.3733266458,157754.0619920153
2025-10-13,139251.9099207376,160640.77457884213
2025-10-14,137729.81336952272,158954.92397010638
2025-10-15,138777.68319957962,160605.6275373202
2025-10-16,141140.81899486383,161920.07161422833
2025-10-17,138260.2092755403,160282.7769634181
2025-10-20,138027.4623457392,160235.39337155822
2025-10-21,138039.93302765596,158323.0995201194
2025-10-22,139004.47318721548,159230.65471781892
2025-10-23,139798.4870994811,160691.6831398587
2025-10-24,140551.74037649552,160766.36803210923
2025-10-27,143508.55378396375,163133.08124765352
2025-10-28,144733.90241453433,165513.24609296286
2025-10-29,147785.507382837,167527.1539185285
2025-10-30,146657.99694413916,166079.18195040157
2025-10-31,146044.7355290118,166815.6842172931
2025-11-03,147255.1541948608,168478.15131495637
2025-11-04,148997.1330536032,167366.6087901271
2025-11-05,150589.72220844027,169927.926929754
2025-11-06,151416.1568614489,167734.61288122888
2025-11-07,151848.32972488235,167810.9679738511
2025-11-10,154139.09665212716,169284.4592823698
2025-11-11,157099.44869718008,170196.57347409203
2025-11-12,155099.62205249319,168009.47117529146
2025-11-13,153162.82089106736,165503.7885898786
2025-11-14,153028.92885528866,165536.13241269958
2025-11-17,153028.92885528866,165149.5196801742
2025-11-18,151276.1201600552,163650.68775193673
2025-11-19,150882.9024156201,164571.08547507285
2025-11-20,150068.1685329031,162601.78891768097
2025-11-21,150011.17277662206,163303.55756524348
2025-11-24,148572.15552281117,165976.44877535902
2025-11-25,150561.73764168695,167160.4519554421
2025-11-26,150894.6722078001,167958.53837297513
2025-11-27,149611.4248956934,166862.7889466072
2025-11-28,151771.3966658372,168328.8590348608
2025-12-01,153676.1606705672,171020.05360651048
2025-12-02,157141.44793390328,171419.26884148462
2025-12-03,157756.3612759497,170875.1201198002
2025-12-04,157353.2839026783,171381.21597759638
2025-12-05,156010.82909843116,170729.79017035902
2025-12-08,157482.2499054015,171232.97872952337
2025-12-09,158896.70249939142,171936.7367027933
2025-12-10,155878.23409250312,171021.96042487823
2025-12-11,159201.66860042108,173184.27779240184
2025-12-12,159201.72606502174,171892.05088047852
2025-12-15,156685.55663474972,170760.23187977038
2025-12-16,152136.16141401406,168792.72263753295
2025-12-17,150359.17827815158,166461.86333789738
2025-12-18,152098.46949104985,169857.6021674591
2025-12-19,150655.52509470895,172472.53614250853
2025-12-22,151756.9599155467,174750.21891343646
2025-12-23,152604.89518839482,177366.71198638692
2025-12-24,153090.66188315526,177048.46597680697
2025-12-26,152430.5378435347,177432.80791262517
2025-12-29,151744.1470910396,176489.70362280076
2025-12-30,148593.98068444838,174447.41040361326
2025-12-31,148818.37046448915,174090.90299129757
2026-01-02,151163.28259807383,175215.97927938297
2026-01-05,153131.18049947458,177230.4704285389
2026-01-06,151709.8425080201,177187.12189107196
2026-01-07,152469.19034347407,177806.6372608688
2026-01-08,154880.97503292366,178890.99271336023
2026-01-09,154750.14570319265,179769.96936498617
2026-01-12,156350.72201257793,181781.59373566942
2026-01-13,157375.12787892213,180447.58686969086
2026-01-14,160380.58276383783,181246.6910458372
2026-01-15,160747.35772314898,180416.83126521006
2026-01-16,161933.5702769919,180849.5215488603
2026-01-19,160646.60291134592,181081.1366396476
2026-01-20,160860.54015042685,179984.927446773
2026-01-21,164082.38194823105,181925.86315628537
2026-01-22,170298.43921513262,182425.735638885
2026-01-23,170733.98612936432,182778.20369270962
2026-01-26,171567.54261364252,184086.35741904858
2026-01-27,171932.27979065035,184981.60412046404
2026-01-28,173422.78811106484,187520.62273960697
2026-01-29,171102.52330764363,185697.2296623391
2026-01-30,167538.68347663287,180752.770841499
2026-02-02,169533.59930671574,183208.68957568187
2026-02-03,172887.15627547988,185996.40535879732
2026-02-04,174285.4652025671,183763.44044252197
2026-02-05,176198.6201544149,183775.16605033138
2026-02-06,181970.68957270976,189748.49461332185
2026-02-09,186119.47041920706,191525.58581615402
2026-02-10,185462.51914274885,190268.20022938133
2026-02-11,185135.1728333027,190367.84635212415
2026-02-12,184680.73965885583,187234.29611604588
2026-02-13,185297.30988924502,188069.70511347227
2026-02-16,184195.19842768638,187954.72216628728
2026-02-17,184079.1072228732,187594.27427401324
2026-02-18,185430.69045956546,187602.06088392434
2026-02-19,183458.65739975433,187251.8483178875
2026-02-20,184336.11496737806,189463.03334968947
2026-02-23,181181.26247595676,187694.4418186143
2026-02-24,183727.0259822337,188251.452900912
2026-02-25,183762.02414025873,188983.0827680246
2026-02-26,183692.88363824936,187395.47114839382
2026-02-27,184898.1189308349,186826.61371738836
2026-03-02,182932.11703403527,187377.11379629385
2026-03-03,177674.47278696,182610.1404519841
2026-03-04,179502.0305627375,187661.24912473068
2026-03-05,173565.5119985156,183112.63637134616
2026-03-06,174169.3053268282,180489.81755959152
2026-03-09,171918.31878632674,181232.04034794733
2026-03-10,173888.36204745597,182172.74339638784
2026-03-11,176226.9916483087,182357.9535746253
2026-03-12,171809.03945663056,178873.45349570652
2026-03-13,172003.59981661462,177483.68814595687
2026-03-16,172003.69375327614,178300.07518606953
2026-03-17,173244.9242350113,178634.13870623012
2026-03-18,175378.08743457485,177613.24904790265
2026-03-19,174770.06355693407,176050.27204383898
2026-03-20,172681.43673576275,172825.95959105162
2026-03-23,175162.59196381868,174582.6542916663
2026-03-24,179512.26618644982,176201.67625269425
2026-03-25,186408.14384096512,181258.24258594326
2026-03-26,184218.61274343528,177746.67027439314
2026-03-27,184889.76449399628,176463.05099069714
2026-03-30,185891.46509336974,177754.28981572084
2026-03-31,189124.6764374118,182694.3703833984
2026-04-01,193378.6962425851,186877.09379452217
2026-04-02,193378.74040226353,186897.69268522583
2026-04-06,193199.47819563583,186200.11500401492
2026-04-07,191715.40343309523,184927.59798374338
2026-04-08,192904.66574912018,189137.86985145122
2026-04-09,191779.72891752658,190484.9138805649
2026-04-10,193126.0330991387,189866.27368244465
2026-04-13,194578.0007372184,189767.71301242796
2026-04-14,192033.55615197695,189357.4491259531
2026-04-15,194992.26269958008,191243.9790305414
2026-04-16,193866.2240499066,190088.08617151104
2026-04-17,192998.4238256208,192251.34136642847
2026-04-20,194230.92501591402,193415.8869636007
2026-04-21,191647.68422052867,190297.30892928116
2026-04-22,191647.72865080685,191250.31870398505
2026-04-23,187173.00435993087,190238.6703588773
2026-04-24,188115.67779877596,193350.55451327123
2026-04-27,187966.71602509727,191979.2803884123
2026-04-28,186462.64381880657,189566.86329969668
2026-04-29,186095.38919288618,188394.3805020352
2026-04-30,189692.36853067655,189865.77974554006
2026-05-01,191687.04938811128,191935.3571092264
2026-05-04,192242.85474953568,190612.13101075438
2026-05-05,195138.6996787756,193743.4807054682
2026-05-06,197451.59723856437,197888.8532931554
2026-05-07,198833.98860510654,198867.90350137357
2026-05-08,199451.99068992597,199454.58605657401
2026-05-11,201637.48555790345,199998.24685499087
2026-05-12,202418.02919460394,199494.49707998044
2026-05-13,201569.68661508095,200759.3450808327
2026-05-14,198691.8954755069,199564.95780396764
2026-05-15,196308.28885708362,195833.2376270507
2026-05-18,195333.31815134909,196117.6440188418
2026-05-19,198182.87140734057,195985.97982754165
2026-05-20,198803.34306069394,198252.0225775397
2026-05-21,195936.26879947283,195838.98171995743
2026-05-22,195452.55771043935,194449.20208837267
2026-05-25,194150.55436265486,194616.06131807453
2026-05-26,197776.95411124892,196356.8929619111
2026-05-27,200546.65065150385,198418.3392411071
2026-05-28,198926.54771548123,197909.29701500898
2026-05-29,199554.13789664098,197140.68784390404
2026-06-01,200582.5001131043,199332.76748435147
2026-06-02,202401.11984336027,200036.43777330907
2026-06-03,200449.31096898788,196659.96863736404
2026-06-04,199322.86481772567,195638.78470448358
2026-06-05,195564.46251486815,189706.59913370723
2026-06-08,195373.19569506895,189766.50933649892
2026-06-09,195271.28365392782,188265.52526898496
2026-06-10,194885.29539225475,184944.9901978547
2026-06-11,195938.33821787484,189244.56743513542
2026-06-12,199578.94671885372,190673.07722390385
2026-06-15,197831.89189064383,193235.69631439206
2026-06-16,198714.9315417409,193942.79781786192
2026-06-17,198108.7963952654,192126.9470126465
2026-06-18,197791.3584636195,193097.5217997153
2026-06-19,194902.06416515677,192599.1423802902
