Datetime,nav,benchmark,position
2026-05-01 11:00:00-04:00,200530.91181475972,209220.85538273814,0
2026-05-01 11:30:00-04:00,200534.90896632915,209430.19411662384,0
2026-05-01 12:00:00-04:00,200538.9061975732,209203.82223217015,0
2026-05-01 12:30:00-04:00,200542.90350849344,209233.03833516245,0
2026-05-01 13:00:00-04:00,200546.90089909147,209871.96768575025,0
2026-05-01 13:30:00-04:00,200550.89836936886,210024.50667776953,0
2026-05-01 14:00:00-04:00,200554.89591932722,209900.40337090255,0
2026-05-01 14:30:00-04:00,200558.8935489681,209488.2420832864,0
2026-05-01 15:00:00-04:00,200562.89125829312,210028.6380382029,0
2026-05-01 15:30:00-04:00,200566.88904730385,209715.22295023644,0
2026-05-04 09:30:00-04:00,200570.88691600188,209904.56481558722,0
2026-05-04 10:00:00-04:00,200574.88486438882,209805.1258086821,0
2026-05-04 10:30:00-04:00,200578.88289246624,210139.93362640438,0
2026-05-04 11:00:00-04:00,200582.88100023573,209606.77574814728,0
2026-05-04 11:30:00-04:00,200586.87918769888,209631.02959629445,0
2026-05-04 12:00:00-04:00,200590.87745485728,209672.0831373312,0
2026-05-04 12:30:00-04:00,200594.87580171254,209840.11807222903,0
2026-05-04 13:00:00-04:00,200598.8742282662,210224.32167550045,0
2026-05-04 13:30:00-04:00,200602.87273451991,210300.39193430095,0
2026-05-04 14:00:00-04:00,200606.8713204752,209943.6459235699,0
