,strategy,benchmark
2024-10-07,89029.35905702603,101872.2837442038
2024-10-08,89260.95465831138,102372.85560180314
2024-10-09,89978.63806887098,102971.51551040783
2024-10-10,89449.13966609635,103780.83443876926
2024-10-11,89283.2866253222,103773.80943346178
2024-10-14,88725.33555613717,103798.23639001789
2024-10-15,89106.89160907408,103342.12743384013
2024-10-16,89238.62923218295,104413.42943483668
2024-10-17,89236.4104671319,105293.8300286076
2024-10-18,90194.32581208622,106180.07734250356
2024-10-21,89219.16100234838,106635.56268980213
2024-10-22,88513.8583006968,106380.03918382971
2024-10-23,88520.74956643984,105071.8312565659
2024-10-24,88022.26014042515,104845.65244704488
2024-10-25,88149.74878177422,105370.03233521979
2024-10-28,87499.25323856137,106086.7451359753
2024-10-29,86602.81905246578,105888.45212784367
2024-10-30,85760.2928205748,105305.1281413944
2024-10-31,85408.70774048689,103816.05487595762
2024-11-01,87368.40765395039,105963.85356183168
2024-11-04,87449.15815131346,106311.44670297069
2024-11-05,87961.72592830812,106958.76149893194
2024-11-06,90416.70851014549,109193.33005432016
2024-11-07,92317.21847070225,111203.93038293178
2024-11-08,91300.63770911157,109708.52671902023
2024-11-11,90168.68679625445,109337.63497787717
2024-11-12,89423.09278773922,109577.82515122578
2024-11-13,88504.47716219444,109593.49401770435
2024-11-14,88835.91064436002,109356.27644697741
2024-11-15,88664.99394745704,108208.09554709498
2024-11-18,88665.09356903304,107952.99118300229
2024-11-19,89038.29070322562,108519.02780776484
2024-11-20,89044.84043432037,107966.38573252076
2024-11-21,89439.03180002485,107851.58573191347
2024-11-22,90399.46011436805,107857.0251861707
2024-11-25,91152.0437596158,107263.79642979272
2024-11-26,89292.79879576642,107341.91507339568
2024-11-27,90202.81015541869,107434.85548766078
2024-11-28,89803.58824316252,107677.18746210574
2024-11-29,88760.02115485675,107463.41683221616
2024-12-02,91972.52818446147,110335.54851229068
2024-12-03,92516.5119976687,111021.78540242795
2024-12-04,93773.37869728824,112347.28989570851
2024-12-05,96006.09298403101,113527.61446966036
2024-12-06,95624.24575737663,112688.7372280126
2024-12-09,96771.46274690633,113678.0135388844
2024-12-10,95281.04127594439,112835.48303460752
2024-12-11,94802.06191560821,113570.48034108653
2024-12-12,94802.1918068706,113143.01926959335
2024-12-13,94691.7242398819,113031.48694019002
2024-12-16,93551.54573524397,111815.2288568783
2024-12-17,93370.41077796287,111052.53900401447
2024-12-18,92935.2345081594,109395.66836961065
2024-12-19,91825.35883038977,109042.48066731899
2024-12-20,92568.93559468063,110204.08277942262
2024-12-23,92177.93542749839,110186.6584977084
2024-12-24,92174.0892966113,110700.74420254858
2024-12-26,92584.85904907063,110706.39461027076
2024-12-27,92197.46422194761,109832.6025581168
2024-12-30,91596.80385984859,108941.08420139573
2024-12-31,92103.94837429786,109876.3570496736
2025-01-02,95043.63211808816,113094.38915223398
2025-01-03,93969.89190679805,112555.9244979756
2025-01-06,94860.3342390758,114124.3523339382
2025-01-07,95511.56924542872,112937.46533416436
2025-01-08,95429.22739677285,112597.03939865579
2025-01-09,95653.99112144407,112746.51291360849
2025-01-10,95615.34389426633,111635.03024872842
2025-01-13,95590.01342408398,111906.1569436045
2025-01-14,96260.9652452308,111827.01732502041
2025-01-15,97280.11052134864,113377.82631355096
2025-01-16,96696.4480337345,112066.5539978295
2025-01-17,96688.66671871464,113835.93488987783
2025-01-20,96926.96752958558,114156.813509062
2025-01-21,96985.19850305803,114132.25391998442
2025-01-22,98627.46818704925,116538.80704273617
2025-01-23,98819.118399508,116324.80343680686
2025-01-24,100454.53365438226,115993.98141304155
2025-01-27,101560.04414530058,113108.977747339
2025-01-28,101898.53645338421,115739.07943283411
2025-01-29,101834.52806109286,115022.1804042244
2025-01-30,102815.71665471504,115805.3746280415
2025-01-31,100885.9907765192,114032.92825129809
2025-02-03,102884.13506654718,116173.13620700222
2025-02-04,104283.96812471154,116764.99449405521
2025-02-05,103442.25790114727,116806.65812641123
2025-02-06,106956.37713002674,118799.69228872324
2025-02-07,107492.38580901107,118228.85961530887
2025-02-10,106865.54716130813,119024.33468800016
2025-02-11,108272.81660621283,119514.79092958878
2025-02-12,110008.68273173127,120290.61037392242
2025-02-13,109691.54925848039,121293.2209997804
2025-02-14,109755.878576452,121562.4736745062
2025-02-17,110681.88602724373,121801.22099908949
2025-02-18,111082.21901659458,121953.0544900572
2025-02-19,110815.68423567044,121716.70976081202
2025-02-20,111386.17819388749,122732.70346869876
2025-02-21,109434.68128394746,120211.85704249359
2025-02-24,109003.45614199812,119529.77264964653
2025-02-25,107314.60409806455,118020.57963635193
2025-02-26,107659.15033556517,118425.64516563094
2025-02-27,106658.48026382626,115150.73437119924
2025-02-28,105611.98357738298,116141.26621176016
2025-03-03,107076.20692208796,115894.49533228521
2025-03-04,107105.84607655155,117117.39125736285
2025-03-05,108355.97700369346,118294.61459307448
2025-03-06,109101.35505036588,117243.0900828956
2025-03-07,107987.75607504835,117258.83743093134
2025-03-10,106069.7726831775,114016.45118654465
2025-03-11,105829.35114547881,113927.62626675374
2025-03-12,106954.97797294165,115895.07749183754
2025-03-13,106528.37812141757,115359.9303407653
2025-03-14,107062.5610205381,117389.7054891241
2025-03-17,107070.67032525019,116768.3905599192
2025-03-18,108254.44023953337,116089.74173549816
2025-03-19,108924.5751410591,116811.62303635942
2025-03-20,108842.64929651369,117199.01356802706
2025-03-21,107282.6314084661,116739.73658293168
2025-03-24,108241.71694164725,118247.99272254204
2025-03-25,109909.18680215214,119037.88160672676
2025-03-26,107968.01219694201,116922.60629621748
2025-03-27,108897.53705746814,117701.37352960886
2025-03-28,107881.36703965391,116598.36669800109
2025-03-31,106431.75295421445,115880.34086692172
2025-04-01,110611.08932610071,120157.62942249789
2025-04-02,111150.89233255447,120808.28700898413
2025-04-03,111015.02788818238,119056.62058846524
2025-04-04,105099.67267857504,111637.85753098727
2025-04-07,103346.88196246105,111409.49436109567
2025-04-08,103900.66249818864,110751.8074840562
2025-04-09,107582.53461783844,118934.76120848102
2025-04-10,105431.48673261795,115081.3294484732
2025-04-11,105596.17555054875,116919.34088774472
2025-04-14,106652.16899536717,117704.43885215804
2025-04-15,107093.73718004666,117416.67100342705
2025-04-16,106902.95666954009,116894.63769299601
2025-04-17,106905.72553158019,116094.00451390764
2025-04-21,107633.04026096949,117102.58207874549
2025-04-22,109816.0410611587,117700.55129374457
2025-04-23,112016.3822472562,120026.75200791266
2025-04-24,113484.01906549255,122110.29807400386
2025-04-25,114266.14136979498,123303.44109225056
2025-04-28,115373.14919754921,122776.59918663968
2025-04-29,113528.51704442617,120420.61116276578
2025-04-30,114437.14446084891,121223.65765785097
2025-05-01,116434.46045291558,124232.41846414754
2025-05-02,117264.12996683847,124880.17795299646
2025-05-05,116645.21485880634,124792.00433094907
2025-05-06,119442.13475878497,127149.97344889096
2025-05-07,121735.57077786053,128631.08458610128
2025-05-08,119845.0917353422,127560.50464013898
2025-05-09,119411.43071998656,127033.87499888673
2025-05-12,119994.75271919975,128570.23766755624
2025-05-13,121344.64040844025,130817.61550683284
2025-05-14,122196.70309118551,131397.94924962244
2025-05-15,123457.37147208939,132035.15120992175
2025-05-16,123674.8633456349,132481.7091898869
2025-05-19,125525.21564921134,133386.66043767252
2025-05-20,124722.27523343543,132406.89443325961
2025-05-21,124807.44885840907,132082.74082125575
2025-05-22,124024.21678525879,131577.3771402891
2025-05-23,125030.70345350173,131739.75570547092
2025-05-26,125519.34094827314,132120.9456864183
2025-05-27,125441.09191108227,132576.84865367404
2025-05-28,126260.63460518382,132991.4707670283
2025-05-29,125677.7163462627,133407.1263135422
2025-05-30,124354.34370255217,132512.10258349945
2025-06-02,125957.63105013425,134839.67828611977
2025-06-03,125525.68727373496,134593.88776956653
2025-06-04,125016.86617562023,134441.79357732806
2025-06-05,125343.27370833489,135180.5285951495
2025-06-06,125316.37293540097,136264.80746599176
2025-06-09,125287.79839195954,136430.17234320537
2025-06-10,126364.76031896913,137198.69593169665
2025-06-11,125644.17039219674,136247.57882680173
2025-06-12,125732.76188803976,136351.30894513408
2025-06-13,124321.11603302145,135200.54643843224
2025-06-16,124089.91243591784,134987.40563365514
2025-06-17,123290.03421243114,133919.5459055627
2025-06-18,123908.07930936465,134023.20974891083
2025-06-19,122626.22366434315,133290.29629463365
2025-06-20,122268.02637335642,132945.62168703717
2025-06-23,122286.32725686686,132972.2767091128
2025-06-24,123364.47905137704,134184.87043575026
2025-06-25,122624.80305159822,135259.97186606104
2025-06-26,123855.41452825084,136308.64998188516
2025-06-27,123533.74110614347,137062.5490238642
2025-06-30,123756.99183336721,137196.2122846589
2025-07-01,126629.5544481666,139224.48343456385
2025-07-02,127713.12943949233,140294.3566754726
2025-07-03,127234.70915802219,140575.3540432289
2025-07-04,126715.91377350598,140504.40138021242
2025-07-07,126679.94838092444,138952.22394567702
2025-07-08,126261.78210379735,138619.13831818974
2025-07-09,125186.3897996174,138662.40233928015
2025-07-10,126366.20750623613,139515.46793806588
2025-07-11,125761.94358678114,139841.4962747367
2025-07-14,124672.82742046872,139682.50903557226
2025-07-15,124583.05702701755,140899.2307477793
2025-07-16,124474.46049428894,140774.60274739328
2025-07-17,126489.60381497227,141558.86797143208
2025-07-18,125459.07440509679,140930.01805871024
2025-07-21,125403.767406107,140447.50929542776
2025-07-22,125306.02731429688,138593.26110988122
2025-07-23,127286.78616832808,140499.43245226427
2025-07-24,128819.48283991897,142159.95206894385
2025-07-25,129514.14831619029,142369.83426789666
2025-07-28,130298.06593628004,143103.69159539192
2025-07-29,131748.10848756056,144694.82733015498
2025-07-30,130828.23940734586,143875.37593990803
2025-07-31,131316.47947653467,144065.77280746735
2025-08-01,132400.1926708654,144314.56931008582
2025-08-04,131841.04257390808,144937.40246087336
2025-08-05,132853.4683432283,145702.73219904487
2025-08-06,132164.24949485785,146417.72481382877
2025-08-07,134539.65424431927,148267.55768067794
2025-08-08,133262.0064826418,148406.43924623658
2025-08-11,134137.86762506136,148326.47352965816
2025-08-12,134418.3690932348,149666.37194557383
2025-08-13,134241.74712150556,148914.27109566086
2025-08-14,133673.25799683857,148755.7395314501
2025-08-15,132484.75631094736,149143.34624358188
2025-08-18,132522.13818840057,149134.2820171568
2025-08-19,132233.30468195712,148287.3255263362
2025-08-20,131811.41029142536,147702.68174166983
2025-08-21,132139.20529562279,148071.46716331996
2025-08-22,132880.44537116354,149416.5165338162
2025-08-25,131958.44958528064,147814.4543808836
2025-08-26,132277.63924868786,148007.5115647892
2025-08-27,133227.44848086,149333.3275341739
2025-08-28,135006.5240640638,150964.92103395757
2025-08-29,134493.583142657,149391.29336481157
2025-09-01,135862.53773004588,151639.1073330154
2025-09-02,138767.7319314661,152979.24497678046
2025-09-03,139032.70647894943,155173.43809293068
2025-09-04,139413.03955888073,155592.86664030087
2025-09-05,140785.99300861545,156124.64459096853
2025-09-08,140063.98054699218,156542.30610102165
2025-09-09,140496.97542688609,156941.69094496404
2025-09-10,140711.78215871163,157704.14983648653
2025-09-11,142499.75139043006,159260.55244867285
2025-09-12,143551.68444215253,159444.41365647776
2025-09-15,143110.96683047168,159895.3854039076
2025-09-16,143121.5777284921,159358.3031281092
2025-09-17,142191.4462556332,157689.02672974367
2025-09-18,142362.40794221306,158157.32750529773
2025-09-19,141819.63804404446,158409.95635769318
2025-09-22,142574.74859994557,161227.20111051062
2025-09-23,143163.41179077397,160644.05770436183
2025-09-24,141826.05475924964,159496.9373694598
2025-09-25,140406.74648197595,159297.7086186787
2025-09-26,140369.29660996216,159893.9442627377
2025-09-29,140232.09401932708,160422.04162812766
2025-09-30,141096.8315965636,161704.74362476068
2025-10-01,142064.3903596756,162097.2423089647
2025-10-02,141641.76304694064,162807.90203134742
2025-10-03,139193.87263787256,161686.3157290992
2025-10-06,138906.93291232781,160144.6903825643
2025-10-07,138053.57163549744,158906.75422605692
2025-10-08,138314.386956717,160585.89873909112
2025-10-09,137625.7777104016,160219.39154611566
2025-10-10,137042.0526774081,157754.06375987834
2025-10-13,137968.6618756003,160640.77696586458
2025-10-14,137277.1037936374,158954.92710972927
2025-10-15,141574.17417336704,160605.6306774837
2025-10-16,143253.80306868724,161920.0767650425
2025-10-17,140660.4526379882,160282.7804183745
2025-10-20,140316.1661028126,160235.3963645699
2025-10-21,138666.9005203656,158323.1011533445
2025-10-22,139631.8370046537,159230.65566307554
2025-10-23,140893.7374124118,160691.6849005466
2025-10-24,140472.73057425188,160766.36973232438
2025-10-27,142462.65665131807,163133.08293681918
2025-10-28,143082.60998455502,165513.25023938334
2025-10-29,145316.95643222972,167527.15597379577
2025-10-30,142759.97331980115,166079.1845016871
2025-10-31,141765.4668456374,166815.685079791
2025-11-03,143423.62600119185,168478.15462321587
2025-11-04,144999.91897687272,167366.60987868052
2025-11-05,148721.50549055985,169927.9272662511
2025-11-06,147307.30398046537,167734.6144613586
2025-11-07,147598.4404577385,167810.97096810234
2025-11-10,147397.5591534801,169284.4619786564
2025-11-11,149866.96690878773,170196.57649849018
2025-11-12,147233.0975900225,168009.46885771834
2025-11-13,145689.31942253694,165503.789387754
2025-11-14,145274.55902706945,165536.13420742465
2025-11-17,145282.7598836828,165149.5205343898
2025-11-18,144396.73657081017,163650.69088752684
2025-11-19,143977.54384785137,164571.0863266094
2025-11-20,143096.5817661788,162601.7906679688
2025-11-21,142808.24213360416,163303.55648377477
2025-11-24,142951.18618788366,165976.44911636403
2025-11-25,145285.5008012746,167160.45279666546
2025-11-26,145491.51145818178,167958.5400377456
2025-11-27,144290.2241059741,166862.78912506267
2025-11-28,146390.99161203424,168328.86136027248
2025-12-01,147577.64436948337,171020.05751884205
2025-12-02,149403.2665593017,171419.2708592362
2025-12-03,149256.85574516447,170875.12215657625
2025-12-04,149000.0854159558,171381.21778532182
2025-12-05,147627.94431477127,170729.79213920695
2025-12-08,148519.25896159516,171232.98082494352
2025-12-09,149266.98804204856,171936.73876436497
2025-12-10,148364.19186806818,171021.96240427814
2025-12-11,151176.45950928825,173184.2799194106
2025-12-12,151179.32984155638,171892.05293477906
2025-12-15,150414.92884394943,170760.23232479207
2025-12-16,147611.91533321567,168792.72251314527
2025-12-17,146988.1155492634,166461.8637598156
2025-12-18,148697.35944460094,169857.6040818609
2025-12-19,148844.59390365193,172472.5404718116
2025-12-22,149589.35530697924,174750.22125085353
2025-12-23,151708.82332784793,177366.71532243892
2025-12-24,151459.06491853375,177048.46726617942
2025-12-26,151186.5344147297,177432.80872242487
2025-12-29,149875.09866902907,176489.70607292373
2025-12-30,147471.26880019484,174447.41165438257
2025-12-31,147988.20408020983,174090.90323145478
2026-01-02,149428.1290344977,175215.9825262751
2026-01-05,150889.14101338867,177230.4730903212
2026-01-06,151432.65278031587,177187.124351125
2026-01-07,152169.64400282037,177806.63850095813
2026-01-08,153322.07165139023,178890.9932266419
2026-01-09,153611.09495557734,179769.970572587
2026-01-12,154090.87245196052,181781.59570816104
2026-01-13,152105.58255686113,180447.58884597867
2026-01-14,153026.41853114887,181246.6951406161
2026-01-15,152144.14521045517,180416.83184489122
2026-01-16,152584.47244536525,180849.5231053543
2026-01-19,152670.1220706278,181081.13744065422
2026-01-20,152356.89797762485,179984.93140360902
2026-01-21,155025.75787436584,181925.86540952153
2026-01-22,157456.21106517187,182425.73754930866
2026-01-23,157551.29586513666,182778.20564521308
2026-01-26,159195.6746007775,184086.35972921381
2026-01-27,159170.13780615764,184981.60573437376
2026-01-28,159423.47476379358,187520.62335428872
2026-01-29,156645.86788896887,185697.23082810134
2026-01-30,155542.18308593694,180752.7723569533
2026-02-02,157560.66925015103,183208.68897044996
2026-02-03,161282.21636786655,185996.40643971486
2026-02-04,161543.01809068432,183763.4436185484
2026-02-05,162437.77416117987,183775.1695844167
2026-02-06,168228.62345112106,189748.49831024423
2026-02-09,170836.22121708945,191525.58777324346
2026-02-10,170269.1703250186,190268.20292407533
2026-02-11,170756.15771070757,190367.85037622953
2026-02-12,168138.98421099945,187234.2980258791
2026-02-13,169719.27391827648,188069.70526057866
2026-02-16,170428.7379746327,187954.72229644845
2026-02-17,170968.14926295678,187594.27538918622
2026-02-18,169184.69088918445,187602.06239483255
2026-02-19,168457.5219588973,187251.85023516658
2026-02-20,169151.1911784308,189463.0352841176
2026-02-23,167240.23459241987,187694.4420409437
2026-02-24,166007.19655106522,188251.45487514717
2026-02-25,165971.47395395054,188983.08476553072
2026-02-26,166168.17166357028,187395.47378913377
2026-02-27,164375.43345805307,186826.61554286728
2026-03-02,163904.28220824176,187377.11569198655
2026-03-03,161324.9830773262,182610.142334193
2026-03-04,163932.1709084515,187661.25105885285
2026-03-05,162477.89481682816,183112.63652454468
2026-03-06,160751.02330389575,180489.8212261874
2026-03-09,160190.8111887799,181232.04307435887
2026-03-10,159957.01889794006,182172.74280887799
2026-03-11,159746.74169836586,182357.95553243312
2026-03-12,157433.6380618979,178873.45543388018
2026-03-13,157037.6300597729,177483.69006829243
2026-03-16,157091.89456366302,178300.07714539464
2026-03-17,157529.53812317702,178634.14062779184
2026-03-18,157577.01698383212,177613.2509602473
2026-03-19,158290.5302401836,176050.27395068735
2026-03-20,156438.62604036706,172825.96144781582
2026-03-23,156315.8200234152,174582.65619265352
2026-03-24,159123.90356287843,176201.6781286729
2026-03-25,163430.92710956707,181258.24448576284
2026-03-26,161224.8194155911,177746.6721140132
2026-03-27,162175.90591174312,176463.0527970217
2026-03-30,162917.43906883127,177754.29161338732
2026-03-31,164972.77613990585,182694.37227376414
2026-04-01,167865.40209695027,186877.09567986114
2026-04-02,167868.950227886,186897.6945818025
2026-04-06,167100.8230707087,186200.11691196507
2026-04-07,165490.60786590495,184927.5998773297
2026-04-08,167948.1888766851,189137.87176219627
2026-04-09,166367.65078393812,190484.91580374938
2026-04-10,166799.33235409393,189866.27563943047
2026-04-13,166008.68044627926,189767.71499911186
2026-04-14,164734.5841266387,189357.45115651115
2026-04-15,166272.29331846247,191243.98109520943
2026-04-16,165806.28011852625,190088.08822570072
2026-04-17,166160.24093448068,192251.34343712832
2026-04-20,167062.7028387748,193415.889057363
2026-04-21,164628.5286918736,190297.31099441092
2026-04-22,164632.0985648923,191250.32080124257
2026-04-23,161601.19276307296,190238.67236594873
2026-04-24,163302.8787439479,193350.55660786259
2026-04-27,160722.0775637625,191979.28257220046
2026-04-28,158722.67073969942,189566.86545509892
2026-04-29,158792.36034248493,188394.38262836623
2026-04-30,162303.94834770318,189865.78178603936
2026-05-01,164302.06587246063,191935.35913822605
2026-05-04,163616.4643168417,190612.1330419559
2026-05-05,165539.77501298752,193743.48271544775
2026-05-06,166757.8979089277,197888.85538049473
2026-05-07,167003.7760096083,198867.90563187242
2026-05-08,166673.09658648528,199454.5882244515
2026-05-11,167744.46060919974,199998.24905507933
2026-05-12,167920.75061620088,199494.4992925833
2026-05-13,166732.94220276613,200759.3473333966
2026-05-14,165246.31183846464,199564.9601400752
2026-05-15,164541.9889553596,195833.23989381606
2026-05-18,164710.8743073516,196117.64625601485
2026-05-19,166237.4457619948,195985.9820639267
2026-05-20,166492.14928735077,198252.02486107167
2026-05-21,164684.72803160877,195838.98394025696
2026-05-22,164782.6196963334,194449.20426066068
2026-05-25,165089.46557450158,194616.06347661634
2026-05-26,166590.42408892603,196356.8951106226
2026-05-27,169254.42672186633,198418.34136047028
2026-05-28,167133.89540212764,197909.29919505463
2026-05-29,166271.16935778587,197140.68999414876
2026-06-01,166756.40607991835,199332.76977092313
2026-06-02,168531.25061012877,200036.4400406602
2026-06-03,168059.9340810234,196659.97080162622
2026-06-04,166492.01372013855,195638.78691257985
2026-06-05,164650.96199529833,189706.60120318222
2026-06-08,164779.46846665896,189766.51146679703
2026-06-09,164186.13151269508,188265.52738967084
2026-06-10,164473.1013319329,184944.99223768665
2026-06-11,167057.01767811656,189244.56947215743
2026-06-12,169821.34066517392,190673.07923611134
2026-06-15,171738.29480610337,193235.69838396707
2026-06-16,172809.21591613832,193942.79984416012
2026-06-17,172650.1076644226,192126.94900678363
2026-06-18,173576.83930356434,193097.52386062758
2026-06-19,172588.66007579592,192599.14446178733
