Date,strategy
2010-08-25,99292.95360858655
2010-08-26,99310.68449315951
2010-08-27,99328.41854396186
2010-08-30,99346.15576155897
2010-08-31,99363.8961465164
2010-09-01,99381.63969939969
2010-09-02,99397.3124996474
2010-09-03,99958.47823946759
2010-09-07,99652.2861953849
2010-09-08,100360.45340630019
2010-09-09,100572.91164366962
2010-09-10,100926.15185232011
2010-09-13,101626.45051193025
2010-09-14,101821.65663520445
2010-09-15,101956.5067821666
2010-09-16,102879.11200844593
2010-09-17,102823.99688121845
2010-09-20,103911.7943803674
2010-09-21,103877.37988083439
2010-09-22,104370.6089308039
2010-09-23,104629.83722501625
2010-09-24,106117.33672557723
2010-09-27,105827.60491421666
2010-09-28,105549.3265272239
2010-09-29,105491.08703687409
2010-09-30,104919.80611905063
2010-10-01,104319.30751064135
2010-10-04,104281.25114685335
2010-10-05,105940.53155693936
2010-10-06,105956.98204597151
2010-10-07,106107.17925533702
2010-10-08,106126.12696591832
2010-10-11,106142.79694122831
2010-10-12,106403.28425074725
2010-10-13,106539.65011595203
2010-10-14,106626.92829578873
2010-10-15,107855.87449244129
2010-10-18,108351.61084316648
2010-10-19,107106.77320245423
2010-10-20,107372.84444868987
2010-10-21,107397.41984189511
2010-10-22,107216.97796993262
2010-10-25,107173.44820757722
2010-10-26,107847.34423300925
2010-10-27,107867.88726431559
2010-10-28,107984.05732846755
2010-10-29,108031.24264093765
2010-11-01,107911.19214684787
2010-11-02,108687.16077747817
2010-11-03,108543.06149283564
2010-11-04,108678.23936745623
2010-11-05,108783.5375537352
2010-11-08,108841.78692196301
2010-11-09,108858.52773961036
2010-11-10,109101.0401768893
2010-11-11,108687.21142307941
2010-11-12,108727.8196160154
2010-11-15,108424.26506915965
2010-11-16,107818.5587345866
2010-11-17,108168.76127497162
2010-11-18,108821.67078835427
2010-11-19,109522.37663586799
2010-11-22,109553.95703325761
2010-11-23,109059.7884567257
2010-11-24,109601.18742506675
2010-11-26,109343.6581202596
2010-11-29,109895.5240112043
2010-11-30,109145.68874651942
2010-12-01,110264.44445679363
2010-12-02,110544.15254731062
2010-12-03,111094.79597930657
2010-12-06,110822.7938647678
2010-12-07,111432.58157599258
2010-12-08,112080.93172572431
2010-12-09,111281.43473547792
2010-12-10,111797.32595396123
2010-12-13,111210.00097269745
2010-12-14,111442.80153354279
2010-12-15,110980.85501231352
2010-12-16,111210.92607291428
2010-12-17,111122.08247269853
2010-12-20,111195.8890409175
2010-12-21,111668.15873004551
2010-12-22,111850.86416810466
2010-12-23,111634.29364561671
2010-12-27,111416.11905233253
2010-12-28,111135.66254618994
2010-12-29,111462.71754003981
2010-12-30,111229.17813088678
2010-12-31,110783.2598629623
2011-01-03,111124.41055869513
2011-01-04,111140.07490197015
2011-01-05,113117.56871634594
2011-01-06,116638.69560889313
2011-01-07,117644.25763452039
2011-01-10,119032.46551871006
2011-01-11,118481.98566351904
2011-01-12,123110.80464184245
2011-01-13,123262.36255070026
2011-01-14,123999.05723429528
2011-01-18,123132.0854678335
2011-01-19,121847.51332344745
2011-01-20,120684.48499986401
2011-01-21,119482.22649869132
2011-01-24,123096.88218848205
2011-01-25,122287.96934523006
2011-01-26,123127.08804280973
2011-01-27,123041.63295373773
2011-01-28,122031.54765693861
2011-01-31,122278.36857422898
2011-02-01,123088.61813243046
2011-02-02,124704.35676090265
2011-02-03,124722.93022631542
2011-02-04,125574.12171920075
2011-02-07,125596.54566950773
2011-02-08,125616.59789328488
2011-02-09,125832.77531319091
2011-02-10,125606.6404188197
2011-02-11,126132.90128286931
2011-02-14,126438.64879317806
2011-02-15,126209.22408564005
2011-02-16,126154.86870596436
2011-02-17,126009.10919341927
2011-02-18,125504.57249954538
2011-02-22,123378.13820867255
2011-02-23,122985.97411723495
2011-02-24,123127.96473002837
2011-02-25,123149.95186658729
2011-02-28,123171.94292942059
2011-03-01,123193.93791922941
2011-03-02,123215.93683671497
2011-03-03,123237.93968257867
2011-03-04,123259.94645752199
2011-03-07,123279.68921131307
2011-03-08,123320.91389174422
2011-03-09,123342.93548351059
2011-03-10,123364.96100770409
2011-03-11,123386.99046502687
2011-03-14,123409.02385618133
2011-03-15,123431.06118186993
2011-03-16,123453.10244279527
2011-03-17,123475.14763966003
2011-03-18,123497.19677316709
2011-03-21,123519.24984401945
2011-03-22,123541.30685292016
2011-03-23,123563.36780057245
2011-03-24,123585.4326876797
2011-03-25,123607.50151494535
2011-03-28,123629.57428307302
2011-03-29,123649.37485483766
2011-03-30,123516.2664822728
2011-03-31,123526.50553997624
2011-04-01,123288.33313886449
2011-04-04,123087.77442930907
2011-04-05,122954.41448405424
2011-04-06,122976.3706294978
2011-04-07,122998.33069568164
2011-04-08,123020.29468330585
2011-04-11,123042.26259307073
2011-04-12,123064.23442567664
2011-04-13,123086.21018182408
2011-04-14,123108.18986221368
2011-04-15,123130.17346754619
2011-04-18,123152.16099852254
2011-04-19,123174.1524558437
2011-04-20,123196.14784021079
2011-04-21,123213.84055611314
2011-04-25,123320.00015120814
2011-04-26,122818.4230016061
2011-04-27,124438.20969545832
2011-04-28,124062.4069290529
2011-04-29,124372.75172973252
2011-05-02,124754.42701976499
2011-05-03,124579.10620502714
2011-05-04,124851.57016280392
2011-05-05,124365.00881002379
2011-05-06,124429.16284202377
2011-05-09,124864.82997642821
2011-05-10,125350.85251150996
2011-05-11,125275.58941576218
2011-05-12,125439.83323346302
2011-05-13,124675.60499409173
2011-05-16,123097.82387597501
2011-05-17,123374.13961276588
2011-05-18,123396.17070912529
2011-05-19,123418.20573960905
2011-05-20,123440.2447049197
2011-05-23,123462.28760575986
2011-05-24,123484.3344428323
2011-05-25,123506.38521683995
2011-05-26,123528.43992848581
2011-05-27,123550.49857847304
2011-05-31,123568.72915583527
2011-06-01,121860.7602954093
2011-06-02,121735.93056937656
2011-06-03,120457.72507125165
2011-06-06,119392.16491394443
2011-06-07,119043.66518380851
2011-06-08,119064.92298116276
2011-06-09,119086.18457455224
2011-06-10,119107.44996465484
2011-06-13,119128.71915214851
2011-06-14,119149.9921377114
2011-06-15,119171.2689220217
2011-06-16,119192.54950575775
2011-06-17,119213.83388959806
2011-06-20,119235.12207422122
2011-06-21,119256.41406030589
2011-06-22,119277.70984853093
2011-06-23,119296.794168589
2011-06-24,119130.43205614557
2011-06-27,120140.48853704896
2011-06-28,120283.35677487458
2011-06-29,120509.52186818956
2011-06-30,120562.25353364937
2011-07-01,121150.13632198035
2011-07-05,121589.68785199284
2011-07-06,121721.16091902883
2011-07-07,122029.49703342645
2011-07-08,122222.59131103905
2011-07-11,121586.15277901008
2011-07-12,121452.91636740521
2011-07-13,121729.31806403692
2011-07-14,121390.70015117025
2011-07-15,121692.21022537726
2011-07-18,121556.70322749612
2011-07-19,122319.19926852352
2011-07-20,122050.19821316091
2011-07-21,121800.59601005868
2011-07-22,122195.68780593853
2011-07-25,121867.36189467827
2011-07-26,121961.06782439044
2011-07-27,121982.84658650192
2011-07-28,122002.18516360993
2011-07-29,121868.95654616633
2011-08-01,121755.37877132367
2011-08-02,120722.61259300172
2011-08-03,120547.78051865559
2011-08-04,120569.3069080339
2011-08-05,120590.83714141033
2011-08-08,120612.37121947127
2011-08-09,120633.90914290331
2011-08-10,120655.45091239313
2011-08-11,120676.9965286275
2011-08-12,120698.5459922933
2011-08-15,120720.09930407762
2011-08-16,120741.65646466763
2011-08-17,120763.21747475059
2011-08-18,120784.78233501394
2011-08-19,120806.35104614517
2011-08-22,120827.92360883199
2011-08-23,120849.50002376211
2011-08-24,120871.0802916235
2011-08-25,120892.66441310412
2011-08-26,120914.25238889217
2011-08-29,120935.8442196759
2011-08-30,120950.792258978
2011-08-31,121487.26195277108
2011-09-01,120661.46768528974
2011-09-02,119668.39695046382
2011-09-06,120391.23379821333
2011-09-07,121239.8588365468
2011-09-08,120967.43710446637
2011-09-09,119997.58288248238
2011-09-12,120700.06736575652
2011-09-13,121041.18827517523
2011-09-14,121389.94560729153
2011-09-15,121864.29444697908
2011-09-16,123619.4510138224
2011-09-19,124449.4780706948
2011-09-20,123634.07193851424
2011-09-21,123432.07468485495
2011-09-22,121988.82601775028
2011-09-23,122167.91478788573
2011-09-26,122805.63109425551
2011-09-27,122009.44120062367
2011-09-28,122508.13571668445
2011-09-29,122202.99886201139
2011-09-30,122224.82082609387
2011-10-03,122246.64668695566
2011-10-04,122268.4764452926
2011-10-05,122290.31010180069
2011-10-06,122312.14765717601
2011-10-07,122333.98911211478
2011-10-10,122353.53310800673
2011-10-11,122417.0553464497
2011-10-12,122556.71580915592
2011-10-13,125096.51365228367
2011-10-14,128747.2191557918
2011-10-17,125731.45118188992
2011-10-18,127874.56889867371
2011-10-19,124184.26897589581
2011-10-20,122452.10177881269
2011-10-21,122976.57200343793
2011-10-24,125427.8607440691
2011-10-25,122146.22300527665
2011-10-26,122620.7452296767
2011-10-27,125146.20916154144
2011-10-28,125211.86316213704
2011-10-31,122766.43320496271
2011-11-01,120535.54824944213
2011-11-02,120203.97393410196
2011-11-03,120680.23511416043
2011-11-04,120648.74146534503
2011-11-07,121107.28656440385
2011-11-08,121270.00869407735
2011-11-09,120875.79098680936
2011-11-10,120681.20578939882
2011-11-11,121176.66994181805
2011-11-14,121198.30863287908
2011-11-15,121217.75090984667
2011-11-16,121053.80961105398
2011-11-17,120693.2257274439
2011-11-18,120495.02468784511
2011-11-21,120516.54165653938
2011-11-22,120538.06246754945
2011-11-23,120559.58712156152
2011-11-25,120581.11561926178
2011-11-28,120602.64796133662
2011-11-29,120624.18414847257
2011-11-30,120642.47042411668
2011-12-01,121053.76348010203
2011-12-02,120859.33524913326
2011-12-05,120536.47349947567
2011-12-06,119919.26453972675
2011-12-07,119633.73832432811
2011-12-08,118472.47159678815
2011-12-09,119450.55698696864
2011-12-12,119305.90589202693
2011-12-13,119175.4450055813
2011-12-14,118498.36525825018
2011-12-15,118497.45358064117
2011-12-16,118733.05477531407
2011-12-19,118610.08769528862
2011-12-20,118915.63671310883
2011-12-21,118932.82012336483
2011-12-22,119178.64676604283
2011-12-23,119426.7171985131
2011-12-27,119596.53293104382
2011-12-28,119404.67379372093
2011-12-29,119629.05405155022
2011-12-30,119755.15564353463
2012-01-03,120726.23229749255
2012-01-04,120943.33684626929
2012-01-05,120866.25244126856
2012-01-06,120788.00807854011
2012-01-09,119841.67282197844
2012-01-10,119949.23424220373
2012-01-11,119933.7782467516
2012-01-12,119895.69536764009
2012-01-13,119837.38378711173
2012-01-17,120090.69016895449
2012-01-18,120320.8786783488
2012-01-19,120273.16667876906
2012-01-20,119929.03932065089
2012-01-23,121135.29807503053
2012-01-24,120816.11791585371
2012-01-25,122096.31847447861
2012-01-26,122115.97036769276
2012-01-27,122262.13978253257
2012-01-30,122557.33703698516
2012-01-31,122743.18351331876
2012-02-01,122747.13054545771
2012-02-02,122713.3445064562
2012-02-03,122951.94170015225
2012-02-06,123177.48399211175
2012-02-07,123428.50498789843
2012-02-08,123929.39442070592
2012-02-09,124797.29082463402
2012-02-10,124631.0664917489
2012-02-13,125307.67754809222
2012-02-14,125566.72655311141
2012-02-15,123989.93385106804
2012-02-16,123669.6583832797
2012-02-17,123683.05375544519
2012-02-21,124314.365629191
2012-02-22,124114.48059059547
2012-02-23,124364.23041047694
2012-02-24,124750.5624994858
2012-02-27,124829.9375882529
2012-02-28,125693.26718308887
2012-02-29,126048.84150593715
2012-03-01,126569.71542554432
2012-03-02,126461.49246999968
2012-03-05,125685.31157726518
2012-03-06,125377.76884931671
2012-03-07,125413.81123427568
2012-03-08,125436.20655771036
2012-03-09,125458.60588030996
2012-03-12,125481.00920278855
2012-03-13,125503.41652586046
2012-03-14,125523.25871232516
2012-03-15,125363.78097756467
2012-03-16,125511.1827004314
2012-03-19,126505.8538859348
2012-03-20,126715.06078695582
2012-03-21,126798.92119297368
2012-03-22,126881.58100003186
2012-03-23,126634.67456692134
2012-03-26,127354.15114649814
2012-03-27,127616.56736837071
2012-03-28,128064.52920600111
2012-03-29,127490.61898458682
2012-03-30,126811.72223552002
2012-04-02,127847.7416291997
2012-04-03,127720.49317548209
2012-04-04,127485.52274866175
2012-04-05,127406.09114428963
2012-04-09,127428.84223199396
2012-04-10,127451.59738239253
2012-04-11,127474.3565962108
2012-04-12,127497.1198741744
2012-04-13,127519.88721700908
2012-04-16,127542.65862544067
2012-04-17,127565.43410019521
2012-04-18,127588.2136419988
2012-04-19,127610.9972515777
2012-04-20,127633.78492965836
2012-04-23,127654.21634407452
2012-04-24,127525.81420372098
2012-04-25,127750.17403237658
2012-04-26,127702.61737821647
2012-04-27,127623.3586303107
2012-04-30,128182.13784634507
2012-05-01,127999.5938468141
2012-05-02,127881.14934066744
2012-05-03,127784.65224862513
2012-05-04,126669.16873505822
2012-05-07,126558.14792023065
2012-05-08,126448.17156561362
2012-05-09,126372.86870703688
2012-05-10,126769.66293574395
2012-05-11,126889.11643273923
2012-05-14,126423.29907829103
2012-05-15,126590.68328387121
2012-05-16,126575.55587181024
2012-05-17,126010.59849387585
2012-05-18,126033.10038646404
2012-05-21,126055.60629724733
2012-05-22,126078.11622694325
2012-05-23,126100.63017626948
2012-05-24,126123.14814594381
2012-05-25,126142.95659308937
2012-05-29,126639.58922424134
2012-05-30,126662.20343660281
2012-05-31,126684.82168721649
2012-06-01,126707.44397680348
2012-06-04,126730.07030608505
2012-06-05,126752.70067578256
2012-06-06,126775.3350866175
2012-06-07,126797.97353931154
2012-06-08,126820.61603458639
2012-06-11,126843.26257316399
2012-06-12,126865.91315576633
2012-06-13,126888.56778311556
2012-06-14,126911.22645593397
2012-06-15,126933.88917494395
2012-06-18,126956.55594086804
2012-06-19,126976.99212819096
2012-06-20,126894.92391643373
2012-06-21,126669.21144304195
2012-06-22,126846.51203773342
2012-06-25,126656.71908973347
2012-06-26,127228.05740289847
2012-06-27,127247.75483394414
2012-06-28,126836.51661563499
2012-06-29,127557.49453182283
2012-07-02,127670.19403117284
2012-07-03,128027.35937720074
2012-07-05,128287.59670246104
2012-07-06,127910.83081360898
2012-07-09,128299.49312319818
2012-07-10,127493.78481095578
2012-07-11,127215.72656774629
2012-07-12,126974.56895012858
2012-07-13,127276.33107746192
2012-07-16,127384.80295213376
2012-07-17,127403.89129989187
2012-07-18,127389.7408825157
2012-07-19,127784.64192047727
2012-07-20,127331.08787367411
2012-07-23,126688.80661259087
2012-07-24,126460.91663858332
2012-07-25,125893.76041304457
2012-07-26,126196.54983096427
2012-07-27,127035.29958342986
2012-07-30,126676.16626155807
2012-07-31,126957.82391521029
2012-08-01,126486.71449874951
2012-08-02,126507.43656587898
2012-08-03,127597.0201331299
2012-08-06,128240.16134199584
2012-08-07,128754.6242462289
2012-08-08,128762.55638024668
2012-08-09,130216.74901066622
2012-08-10,129862.83717052668
2012-08-13,130667.06393511308
2012-08-14,130224.08036973684
2012-08-15,130349.66345706064
2012-08-16,131778.07216128794
2012-08-17,132046.79394740402
2012-08-20,132634.18232670863
2012-08-21,132088.77463851366
2012-08-22,132885.89821696683
2012-08-23,131408.76202484354
2012-08-24,132784.97896114565
2012-08-27,133293.72305177088
2012-08-28,133416.39541501494
2012-08-29,133471.51568761058
2012-08-30,132721.04103270796
2012-08-31,133444.97815402076
2012-09-04,133864.34147639017
2012-09-05,133508.4059998999
2012-09-06,134259.62230140247
2012-09-07,135156.56644295648
2012-09-10,134009.01441539935
2012-09-11,133569.2545968736
2012-09-12,133526.93068328963
2012-09-13,134070.25846611167
2012-09-14,134182.3205096798
2012-09-17,133906.86202182743
2012-09-18,133962.92417082388
2012-09-19,134424.6066909901
2012-09-20,134515.94066071723
2012-09-21,134271.88769594222
2012-09-24,133807.26515672804
2012-09-25,132785.61264764584
2012-09-26,132935.22394736556
2012-09-27,133046.76694686484
2012-09-28,133006.00529571032
2012-10-01,133245.6828651105
2012-10-02,133120.61209683528
2012-10-03,133306.811654413
2012-10-04,133494.2207376118
2012-10-05,133501.82628233518
2012-10-08,133225.0702278959
2012-10-09,132826.95084244455
2012-10-10,132850.66994080925
2012-10-11,132874.39327472725
2012-10-12,132898.12084495486
2012-10-15,132921.85265224864
2012-10-16,132945.58869736508
2012-10-17,132969.328981061
2012-10-18,132993.07350409334
2012-10-19,133016.82226721908
2012-10-22,133040.57527119535
2012-10-23,133064.33251677948
2012-10-24,133088.0940047289
2012-10-25,133111.85973580118
2012-10-26,133135.62971075397
2012-10-31,133159.40393034517
2012-11-01,133183.18239533273
2012-11-02,133206.96510647473
2012-11-05,133230.75206452946
2012-11-06,133254.54327025524
2012-11-07,133278.33872441066
2012-11-08,133302.13842775428
2012-11-09,133325.94238104494
2012-11-12,133349.75058504156
2012-11-13,133373.56304050316
2012-11-14,133397.37974818895
2012-11-15,133421.20070885826
2012-11-16,133445.02592327056
2012-11-19,133468.85539218542
2012-11-20,133492.68911636257
2012-11-21,133516.5270965619
2012-11-23,133540.36933354344
2012-11-26,133564.21582806727
2012-11-27,133588.0665808937
2012-11-28,133611.92159278315
2012-11-29,133635.78086449613
2012-11-30,133659.6443967934
2012-12-03,133683.51219043563
2012-12-04,133707.3842461839
2012-12-05,133731.2605647993
2012-12-06,133755.141147043
2012-12-07,133779.0259936764
2012-12-10,133802.91510546097
2012-12-11,133826.80848315835
2012-12-12,133850.70612753034
2012-12-13,133874.60803933884
2012-12-14,133898.51421934585
2012-12-17,133922.4246683136
2012-12-18,133946.33938700432
2012-12-19,133970.25837618057
2012-12-20,133994.1816366049
2012-12-21,134018.10916904
2012-12-24,134042.04097424872
2012-12-26,134065.97705299413
2012-12-27,134089.9174060393
2012-12-28,134113.8620341475
2012-12-31,134137.81093808217
2013-01-02,134161.7641186068
2013-01-03,134179.75694463224
2013-01-04,135860.5799124636
2013-01-07,134670.17143271782
2013-01-08,133823.1889031677
2013-01-09,133168.55425052688
2013-01-10,133250.04110226073
2013-01-11,133444.43041632284
2013-01-14,133350.24842170428
2013-01-15,133346.4831613857
2013-01-16,132796.3342667871
2013-01-17,132950.3857838111
2013-01-18,133112.24975641153
2013-01-22,132964.32243017943
2013-01-23,132803.38420538235
2013-01-24,133287.20219321206
2013-01-25,134218.28274775977
2013-01-28,133456.31934126635
2013-01-29,132194.72367717687
2013-01-30,133221.85562531464
2013-01-31,133297.07677996665
2013-02-01,133910.32405807936
2013-02-04,133435.89766830212
2013-02-05,133655.9944384298
2013-02-06,133804.2838573619
2013-02-07,133782.91056055715
2013-02-08,134143.0851468593
2013-02-11,134074.9300141686
2013-02-12,134041.20544962923
2013-02-13,134241.69059346052
2013-02-14,134413.34809151004
2013-02-15,134556.19978738256
2013-02-19,135206.46741083992
2013-02-20,134647.77073847494
2013-02-21,134447.74863038273
2013-02-22,134806.5103346268
2013-02-25,134240.4236254319
2013-02-26,134234.94531830706
2013-02-27,134539.99693114232
2013-02-28,134560.47603033867
2013-03-01,134718.21973020266
2013-03-04,134593.65700815758
2013-03-05,135152.14003935165
2013-03-06,134564.2486044232
2013-03-07,134567.2609268143
2013-03-08,134626.45154308382
2013-03-11,134032.78351470453
2013-03-12,134225.66541975192
2013-03-13,134254.80074806
2013-03-14,133377.7253542284
2013-03-15,132532.52738297317
2013-03-18,131949.07963764213
2013-03-19,131972.64197329173
2013-03-20,131996.20851650124
2013-03-21,132017.58087699168
2013-03-22,132144.53490723
2013-03-25,132165.9228512983
2013-03-26,132183.36896267036
2013-03-27,132206.9731356994
2013-03-28,132228.37188230234
2013-04-01,132248.03799322483
2013-04-02,132414.4620288166
2013-04-03,132246.5344007415
2013-04-04,132295.20164029126
2013-04-05,132392.122722794
2013-04-08,132326.83145345436
2013-04-09,133134.36678590107
2013-04-10,133671.55982900155
2013-04-11,132650.49095593748
2013-04-12,133676.96926956775
2013-04-15,132438.28624928888
2013-04-16,133432.17999937473
2013-04-17,132453.77134024817
2013-04-18,131117.7121679132
2013-04-19,131282.6862200172
2013-04-22,131303.90217814548
2013-04-23,131157.18868236154
2013-04-24,132006.84819937043
2013-04-25,132777.43653146416
2013-04-26,130706.66764619487
2013-04-29,131816.8263727205
2013-04-30,132856.97930196475
2013-05-01,132161.0640568109
2013-05-02,133166.1465993583
2013-05-03,134030.14290862824
2013-05-06,134575.7265688758
2013-05-07,133675.4228572963
2013-05-08,134571.7560671816
2013-05-09,134306.6700933736
2013-05-10,136224.41850678
2013-05-13,135620.210467374
2013-05-14,137262.79681070827
2013-05-15,138609.09761044985
2013-05-16,138069.76750626022
2013-05-17,139857.40257698452
2013-05-20,139745.68648485787
2013-05-21,140038.47656245157
2013-05-22,137564.23274963227
2013-05-23,137561.19321886415
2013-05-24,137140.55885951765
2013-05-28,137886.22193432628
2013-05-29,137665.247563507
2013-05-30,137689.83064342904
2013-05-31,137711.4485324303
2013-06-03,137796.12394354542
2013-06-04,137722.30100145272
2013-06-05,137464.24409442235
2013-06-06,137044.4142176465
2013-06-07,137282.0324533843
2013-06-10,137306.54710203668
2013-06-11,137331.0661283049
2013-06-12,137355.58953297065
2013-06-13,137380.11731681583
2013-06-14,137404.64948062238
2013-06-17,137429.18602517247
2013-06-18,137453.7269512484
2013-06-19,137478.27225963253
2013-06-20,137500.29419175125
2013-06-21,137411.47102164017
2013-06-24,137110.69433952437
2013-06-25,137135.178392085
2013-06-26,137159.66681679786
2013-06-27,137184.15961444372
2013-06-28,137208.6567858034
2013-07-01,137233.15833165805
2013-07-02,137255.67431653786
2013-07-03,137297.67311358795
2013-07-05,137448.39236692485
2013-07-08,137799.71766093204
2013-07-09,137884.12795774313
2013-07-10,137977.38959802277
2013-07-11,138899.88342820125
2013-07-12,139539.3893492806
2013-07-15,139800.40894740936
2013-07-16,139965.32042007538
2013-07-17,139484.81143509797
2013-07-18,138583.57977583888
2013-07-19,134603.0387188323
2013-07-22,135276.64682595
2013-07-23,135065.20401339832
2013-07-24,134936.85316049124
2013-07-25,135267.93478750903
2013-07-26,135292.08977586392
2013-07-29,135314.12084854004
2013-07-30,135075.7783160274
2013-07-31,135099.89899072668
2013-08-01,135124.0239726893
2013-08-02,135144.46924005548
2013-08-05,135336.7542823922
2013-08-06,134805.15000506956
2013-08-07,134797.75851720027
2013-08-08,135064.92363850598
2013-08-09,134558.3026876801
2013-08-12,134276.33201465968
2013-08-13,134415.11384417297
2013-08-14,134439.1165430737
2013-08-15,134459.52380318232
2013-08-16,134619.87931613837
2013-08-19,134066.40410096786
2013-08-20,134263.34489969432
2013-08-21,134113.54153241494
2013-08-22,134322.44929992754
2013-08-23,134340.0470476393
2013-08-26,134429.3937973022
2013-08-27,133992.63477789442
2013-08-28,134010.2419546546
2013-08-29,133952.5671715651
2013-08-30,133976.48727284576
2013-09-03,134000.41164557304
2013-09-04,134024.34029050975
2013-09-05,134048.27320841874
2013-09-06,134067.579793875
2013-09-09,134600.6655949113
2013-09-10,134680.50361977238
2013-09-11,134856.55451548364
2013-09-12,134698.0909001688
2013-09-13,134748.9118760702
2013-09-16,134446.73036544325
2013-09-17,135186.61410941218
2013-09-18,136831.71487089747
2013-09-19,136762.48357747716
2013-09-20,136303.40161513313
2013-09-23,135114.41584702735
2013-09-24,135251.72699527914
2013-09-25,134960.58176190706
2013-09-26,135272.30957302754
2013-09-27,134929.3385493255
2013-09-30,134705.82384671358
2013-10-01,136006.60145632614
2013-10-02,135992.3502066493
2013-10-03,135216.20869842122
2013-10-04,135513.09759163458
2013-10-07,135176.4848258616
2013-10-08,134282.37148877658
2013-10-09,134647.50223237392
2013-10-10,134668.53722272493
2013-10-11,134882.04851753468
2013-10-14,135099.25369546952
2013-10-15,135280.19085821096
2013-10-16,135448.23348013443
2013-10-17,135672.75439459024
2013-10-18,139434.37996044743
2013-10-21,139982.8392644485
2013-10-22,140408.14899855974
2013-10-23,140431.25445202604
2013-10-24,140809.45718274062
