Date,NAV,Regime
2026-05-19 09:30:00,219263.91332521295,0
2026-05-19 10:30:00,219263.91332521295,0
2026-05-19 11:30:00,219263.91332521295,0
2026-05-19 12:30:00,219263.91332521295,0
2026-05-19 13:30:00,219263.91332521295,0
2026-05-19 14:30:00,218292.32425715125,0
2026-05-19 15:30:00,218292.32425715125,0
2026-05-20 09:30:00,218298.65446801952,2
2026-05-20 10:30:00,219945.89012268657,2
2026-05-20 11:30:00,219945.89012268657,2
2026-05-20 12:30:00,221054.97352624845,2
2026-05-20 13:30:00,221054.97352624845,2
2026-05-20 14:30:00,221054.97352624845,2
2026-05-20 15:30:00,221054.97352624845,2
2026-05-21 09:30:00,221061.3838505723,0
2026-05-21 10:30:00,221061.3838505723,0
2026-05-21 11:30:00,221061.3838505723,0
2026-05-21 12:30:00,221061.3838505723,0
2026-05-21 13:30:00,222008.41357529382,0
2026-05-21 14:30:00,222008.41357529382,0
2026-05-21 15:30:00,222008.41357529382,0
2026-05-22 09:30:00,222014.85154821494,2
2026-05-22 10:30:00,224812.9502948918,2
2026-05-22 11:30:00,224812.9502948918,2
2026-05-22 12:30:00,226214.88866567146,2
2026-05-22 13:30:00,226214.88866567146,2
2026-05-22 14:30:00,226214.88866567146,2
2026-05-22 15:30:00,226214.88866567146,2
2026-05-26 09:30:00,226221.4486212341,0
2026-05-26 10:30:00,224920.9539459007,0
2026-05-26 11:30:00,224920.9539459007,0
2026-05-26 12:30:00,224920.9539459007,0
2026-05-26 13:30:00,224920.9539459007,0
2026-05-26 14:30:00,224920.9539459007,0
2026-05-26 15:30:00,224920.9539459007,0
2026-05-27 09:30:00,224927.47637893635,2
2026-05-27 10:30:00,224927.47637893635,2
2026-05-27 11:30:00,224927.47637893635,2
2026-05-27 12:30:00,224927.47637893635,2
2026-05-27 13:30:00,224927.47637893635,2
2026-05-27 14:30:00,224927.47637893635,2
2026-05-27 15:30:00,224927.47637893635,2
2026-05-28 09:30:00,224933.9990011146,0
2026-05-28 10:30:00,227204.20777340632,0
2026-05-28 11:30:00,227204.20777340632,0
2026-05-28 12:30:00,227146.07828249357,0
2026-05-28 13:30:00,227146.07828249357,0
2026-05-28 14:30:00,226902.23221186668,0
2026-05-28 15:30:00,226902.23221186668,0
2026-05-29 09:30:00,226908.81209955292,2
2026-05-29 10:30:00,226727.8928175979,2
2026-05-29 11:30:00,226727.8928175979,2
2026-05-29 12:30:00,226028.42054997396,2
2026-05-29 13:30:00,226028.42054997396,2
2026-05-29 14:30:00,226028.42054997396,2
2026-05-29 15:30:00,226028.42054997396,2
2026-06-01 09:30:00,226034.97509818894,0
2026-06-01 10:30:00,226034.97509818894,0
2026-06-01 11:30:00,226034.97509818894,0
2026-06-01 12:30:00,227842.18491665195,0
2026-06-01 13:30:00,227842.18491665195,0
2026-06-01 14:30:00,227416.43375839424,0
2026-06-01 15:30:00,227416.43375839424,0
2026-06-02 09:30:00,227423.02855729748,2
2026-06-02 10:30:00,227423.02855729748,2
2026-06-02 11:30:00,227423.02855729748,2
2026-06-02 12:30:00,227087.08456528245,2
2026-06-02 13:30:00,227087.08456528245,2
2026-06-02 14:30:00,227087.08456528245,2
2026-06-02 15:30:00,227087.08456528245,2
2026-06-03 09:30:00,227093.66981346122,0
2026-06-03 10:30:00,227093.66981346122,0
2026-06-03 11:30:00,227093.66981346122,0
2026-06-03 12:30:00,227093.66981346122,0
2026-06-03 13:30:00,227093.66981346122,0
2026-06-03 14:30:00,227093.66981346122,0
2026-06-03 15:30:00,227093.66981346122,0
2026-06-04 09:30:00,227100.25525260417,2
2026-06-04 10:30:00,225124.70224585486,2
2026-06-04 11:30:00,225124.70224585486,2
2026-06-04 12:30:00,225124.70224585486,2
2026-06-04 13:30:00,225124.70224585486,2
2026-06-04 14:30:00,225124.70224585486,2
2026-06-04 15:30:00,225124.70224585486,2
2026-06-05 09:30:00,225131.23058734243,0
2026-06-05 10:30:00,225131.23058734243,0
2026-06-05 11:30:00,225131.23058734243,0
2026-06-05 12:30:00,225131.23058734243,0
2026-06-05 13:30:00,225131.23058734243,0
2026-06-05 14:30:00,225131.23058734243,0
2026-06-05 15:30:00,225131.23058734243,0
2026-06-08 09:30:00,225137.75911814396,2
2026-06-08 10:30:00,225137.75911814396,2
2026-06-08 11:30:00,225137.75911814396,2
2026-06-08 12:30:00,225137.75911814396,2
2026-06-08 13:30:00,225137.75911814396,2
2026-06-08 14:30:00,225137.75911814396,2
2026-06-08 15:30:00,225137.75911814396,2
2026-06-09 09:30:00,225144.2878382649,0
2026-06-09 10:30:00,225144.2878382649,0
2026-06-09 11:30:00,225144.2878382649,0
2026-06-09 12:30:00,225144.2878382649,0
2026-06-09 13:30:00,225144.2878382649,0
2026-06-09 14:30:00,225144.2878382649,0
2026-06-09 15:30:00,225144.2878382649,0
2026-06-10 09:30:00,225150.81674771075,2
2026-06-10 10:30:00,225150.81674771075,2
2026-06-10 11:30:00,225150.81674771075,2
2026-06-10 12:30:00,225150.81674771075,2
2026-06-10 13:30:00,225150.81674771075,2
2026-06-10 14:30:00,225150.81674771075,2
2026-06-10 15:30:00,225599.61549909253,2
2026-06-11 09:30:00,218329.6224890206,0
2026-06-11 10:30:00,220633.33281130757,0
2026-06-11 11:30:00,220633.33281130757,0
2026-06-11 12:30:00,220633.33281130757,0
2026-06-11 13:30:00,222638.26844603996,0
2026-06-11 14:30:00,222638.26844603996,0
2026-06-11 15:30:00,223326.1187804969,0
2026-06-12 09:30:00,224543.71795971866,2
2026-06-12 10:30:00,224543.71795971866,2
2026-06-12 11:30:00,221534.78109429858,2
2026-06-12 12:30:00,221534.78109429858,2
2026-06-12 13:30:00,221534.78109429858,2
2026-06-12 14:30:00,221534.78109429858,2
2026-06-12 15:30:00,221534.78109429858,2
2026-06-15 09:30:00,221541.20533245607,0
2026-06-15 10:30:00,223158.09337110413,0
2026-06-15 11:30:00,223158.09337110413,0
2026-06-15 12:30:00,222827.04259123025,0
2026-06-15 13:30:00,222827.04259123025,0
2026-06-15 14:30:00,222827.04259123025,0
2026-06-15 15:30:00,222827.04259123025,0
2026-06-16 09:30:00,222833.5043033933,2
2026-06-16 10:30:00,222833.5043033933,2
2026-06-16 11:30:00,222833.5043033933,2
2026-06-16 12:30:00,224414.27722499325,2
2026-06-16 13:30:00,224414.27722499325,2
2026-06-16 14:30:00,225006.16145376264,2
2026-06-16 15:30:00,225006.16145376264,2
2026-06-17 09:30:00,225012.686357712,0
2026-06-17 10:30:00,225012.686357712,0
2026-06-17 11:30:00,225012.686357712,0
2026-06-17 12:30:00,225012.686357712,0
2026-06-17 13:30:00,225012.686357712,0
2026-06-17 14:30:00,225012.686357712,0
2026-06-17 15:30:00,225012.686357712,0
2026-06-18 09:30:00,225019.2114508756,2
2026-06-18 10:30:00,225019.2114508756,2
2026-06-18 11:30:00,226820.67068779655,2
2026-06-18 12:30:00,226820.67068779655,2
2026-06-18 13:30:00,226525.64917721134,2
2026-06-18 14:30:00,226525.64917721134,2
2026-06-18 15:30:00,226525.64917721134,2
2026-06-22 09:30:00,226532.21814444938,0
2026-06-22 10:30:00,223428.71053347326,0
2026-06-22 11:30:00,223428.71053347326,0
2026-06-22 12:30:00,223428.71053347326,0
2026-06-22 13:30:00,223428.71053347326,0
2026-06-22 14:30:00,223428.71053347326,0
2026-06-22 15:30:00,223428.71053347326,0
2026-06-23 09:30:00,223435.189693272,2
2026-06-23 10:30:00,217956.86431484163,2
2026-06-23 11:30:00,221117.5069507378,2
2026-06-23 12:30:00,220886.77976016523,2
2026-06-23 13:30:00,218089.92037230002,2
2026-06-23 14:30:00,217510.76790479035,2
2026-06-23 15:30:00,216143.5905892932,2
2026-06-24 09:30:00,216149.85848950868,0
2026-06-24 10:30:00,216149.85848950868,0
2026-06-24 11:30:00,216149.85848950868,0
2026-06-24 12:30:00,216149.85848950868,0
2026-06-24 13:30:00,216149.85848950868,0
2026-06-24 14:30:00,216149.85848950868,0
2026-06-24 15:30:00,216149.85848950868,0
2026-06-25 09:30:00,216156.12657148563,2
2026-06-25 10:30:00,216156.12657148563,2
2026-06-25 11:30:00,216156.12657148563,2
2026-06-25 12:30:00,216156.12657148563,2
2026-06-25 13:30:00,216156.12657148563,2
2026-06-25 14:30:00,212442.39342164766,2
2026-06-25 15:30:00,212442.39342164766,2
2026-06-26 09:30:00,212448.55399166446,0
2026-06-26 10:30:00,212448.55399166446,0
2026-06-26 11:30:00,212448.55399166446,0
2026-06-26 12:30:00,212448.55399166446,0
2026-06-26 13:30:00,212448.55399166446,0
2026-06-26 14:30:00,212448.55399166446,0
2026-06-26 15:30:00,212448.55399166446,0
2026-06-29 09:30:00,212454.71474033027,2
2026-06-29 10:30:00,212454.71474033027,2
2026-06-29 11:30:00,214325.32455855698,2
2026-06-29 12:30:00,214325.32455855698,2
2026-06-29 13:30:00,213952.33306115214,2
2026-06-29 14:30:00,213952.33306115214,2
2026-06-29 15:30:00,214376.98536704498,2
2026-06-30 09:30:00,221526.00543000922,0
2026-06-30 10:30:00,221526.00543000922,0
2026-06-30 11:30:00,223119.39771924782,0
2026-06-30 12:30:00,223119.39771924782,0
2026-06-30 13:30:00,223193.77701016053,0
2026-06-30 14:30:00,223193.77701016053,0
2026-06-30 15:30:00,223193.77701016053,0
2026-07-01 09:30:00,223200.24935717395,2
2026-07-01 10:30:00,223200.24935717395,2
2026-07-01 11:30:00,223200.24935717395,2
2026-07-01 12:30:00,223200.24935717395,2
2026-07-01 13:30:00,224126.08912578018,2
2026-07-01 14:30:00,224126.08912578018,2
2026-07-01 15:30:00,224126.08912578018,2
2026-07-02 09:30:00,224132.5885087066,2
2026-07-02 10:30:00,229380.22994638543,2
2026-07-02 11:30:00,229380.22994638543,2
2026-07-02 12:30:00,231451.13145827275,2
2026-07-02 13:30:00,231451.13145827275,2
2026-07-02 14:30:00,232782.5740462261,2
2026-07-02 15:30:00,232782.5740462261,2
2026-07-06 09:30:00,232789.32445664564,0
2026-07-06 10:30:00,232789.32445664564,0
2026-07-06 11:30:00,232789.32445664564,0
2026-07-06 12:30:00,232789.32445664564,0
2026-07-06 13:30:00,232789.32445664564,0
2026-07-06 14:30:00,232789.32445664564,0
2026-07-06 15:30:00,232789.32445664564,0
2026-07-07 09:30:00,232796.07506281883,2
2026-07-07 10:30:00,232692.17779719536,2
2026-07-07 11:30:00,232692.17779719536,2
2026-07-07 12:30:00,232692.17779719536,2
2026-07-07 13:30:00,232692.17779719536,2
2026-07-07 14:30:00,232692.17779719536,2
2026-07-07 15:30:00,232692.17779719536,2
2026-07-08 09:30:00,232698.92558623405,0
2026-07-08 10:30:00,232698.92558623405,0
2026-07-08 11:30:00,232698.92558623405,0
2026-07-08 12:30:00,232698.92558623405,0
2026-07-08 13:30:00,232698.92558623405,0
2026-07-08 14:30:00,232698.92558623405,0
2026-07-08 15:30:00,232698.92558623405,0
