Date,nav,benchmark,position,entropy_raw,entropy_smoothed,qqq_mxn,usd_mxn
2012-03-09,137293.99074441305,296369.9094911787,2,0.850274008902996,0.851933465078184,0.0009695338473667547,12.63599967956543
2012-03-12,137676.90107513336,296858.61608944245,2,0.8404797969304361,0.8511350610098243,0.00164897509029438,12.651000022888184
2012-03-13,144225.52305324,299870.8143553944,2,0.8357920959951243,0.8480382988895261,0.010146912040593703,12.545999526977539
2012-03-14,147919.02038654377,305200.2253773148,2,0.8479440696155037,0.8464343913062417,0.017772356517510968,12.724800109863281
2012-03-15,148243.06377111288,304415.1727870698,2,0.8453988778744972,0.8439777698637115,-0.0025722542939620174,12.655900001525879
2012-03-16,147925.689536731,304212.22822432255,2,0.8453988778744972,0.8430027436580116,-0.0006666703268736196,12.656399726867676
2012-03-19,150887.73306538415,305838.69343018037,2,0.8350872081213802,0.8419242258962004,0.0053464820114281775,12.63479995727539
2012-03-20,151968.43826389703,306900.83470034844,2,0.8959472985695749,0.8539552664110905,0.0034728806164303627,12.656000137329102
2012-03-21,152582.99438009696,308292.6236926631,2,0.9016506641162928,0.8646965853112484,0.004534979494837721,12.71150016784668
2012-03-22,152801.4678351093,309963.2547668977,2,0.9047476941162139,0.8765663485595919,0.00541897841805028,12.807100296020508
2012-03-23,151735.45607067767,308039.02755375166,2,0.9062786415782489,0.888742301300342,-0.006207920402026779,12.735199928283691
2012-03-26,151334.74199918943,311395.19436140277,0,0.9093412910998123,0.9035931178960285,0.0108952649094618,12.652799606323242
2012-03-27,151373.9569144773,313138.7798294744,0,0.9185350431850399,0.9081106668191214,0.005599269030619691,12.704999923706055
2012-03-28,151413.18199140794,313026.20587994467,0,0.915059363869331,0.9107924067697292,-0.0003595017825356317,12.750900268554688
2012-03-29,151452.41723261445,312796.63863213826,0,0.915059363869331,0.9128547407203526,-0.0007333802841237302,12.790499687194824
2012-03-30,151491.66264073068,312371.5914459882,0,0.9048349514251441,0.9125660026897316,-0.0013588611054414779,12.797699928283691
2012-04-02,151530.91821839116,313692.43297390966,0,0.8994148287805136,0.910580710225872,0.004228430382568371,12.720000267028809
2012-04-03,151570.18396823108,314685.23569631827,0,0.9058579369116054,0.908045288971185,0.003164892162034416,12.763999938964844
2012-04-04,151609.45989288634,310833.7418662264,0,0.908920586433169,0.9068175334839527,-0.012239194576667889,12.781999588012695
2012-04-05,151648.74599499351,314875.51065892895,0,0.9002053679232334,0.9038467342947332,0.013002992430731553,12.867899894714355
2012-04-09,151688.04227718984,314959.33147630043,0,0.9002053679232334,0.9029208175943509,0.0002662030374991353,12.968999862670898
2012-04-10,151727.34874211327,314161.2282781658,0,0.9119017821663392,0.905418208271516,-0.002533988100602347,13.14739990234375
2012-04-11,151766.6653924024,315791.86690637085,0,0.9013674212142054,0.904520105132036,0.00519045153070663,13.152000427246094
2012-04-12,151805.99223069655,316367.90725217276,0,0.8986167772600697,0.9024593432974163,0.0018241139375914095,13.027000427246094
2012-04-13,151845.3292596357,314986.8573744784,0,0.8986167772600697,0.9021416251647836,-0.004365328612783492,13.170000076293945
2012-04-16,151884.67648186052,312434.9647334219,0,0.9010763177321003,0.9023158151265569,-0.008101584498881653,13.211000442504883
2012-04-17,151924.03390001238,316011.30221307854,0,0.9107848784356847,0.9020924343804261,0.011446662132415408,13.096099853515625
2012-04-18,151963.40151673328,317317.7651388026,0,0.9168002495498302,0.905179000047551,0.0041342284803571605,13.183799743652344
2012-04-19,152002.779334666,314151.79678022047,0,0.9193454412908365,0.9093247328537043,-0.009977280525712895,13.200900077819824
2012-04-20,152042.16735645392,310841.5461253101,0,0.9265944615223901,0.9149202697061684,-0.010537105593020568,13.097599983215332
2012-04-23,152081.56558474113,309833.87809060205,0,0.9211743388777595,0.9189398739353003,-0.0032417418046872815,13.17549991607666
2012-04-24,152120.97402217242,307524.3542644906,0,0.9265944615223899,0.9221017905526413,-0.007454071324750622,13.14799976348877
2012-04-25,152160.39267139326,315707.82898972946,0,0.9338434817539436,0.9255104369934639,0.02661081833603518,13.148500442504883
2012-04-26,152199.8215350498,318920.573312981,0,0.8874592121683311,0.9191331911689629,0.010176321358682738,13.20479965209961
2012-04-27,152239.26061578884,314905.56021191593,0,0.8894470657078527,0.9117037120060554,-0.012589382551764117,12.961000442504883
2012-04-30,152278.70991625794,312691.4075513495,0,0.8894470657078527,0.9053582573720741,-0.007031164070511853,12.962400436401367
2012-05-01,152318.1694391053,311819.6368450465,0,0.8916369444880635,0.8983667539652087,-0.0027879586239025755,12.904999732971191
2012-05-02,152357.6391869798,313287.2097849691,0,0.886290312234576,0.8888561200613353,0.004706480178000794,12.928999900817871
2012-05-03,152397.11916253102,311502.19724174857,0,0.8856864253748035,0.8885015627026297,-0.005697687257790518,12.992899894714355
2012-05-04,152436.60936840923,307545.41609156056,0,0.8916369444880635,0.8889395384586718,-0.01270225759312138,13.154999732971191
2012-05-07,152476.10980726543,307900.8271015804,0,0.8605484633080348,0.8831598179787082,0.0011556374812429215,13.157999992370605
2012-05-08,152515.6204817512,311469.12228281354,0,0.8574858137864713,0.8763295918383898,0.011589105540323663,13.359999656677246
2012-05-09,152555.1413945189,314280.3595952074,0,0.8532275587252929,0.8697170411365333,0.009025733568033267,13.522500038146973
2012-05-10,152594.67254822154,313833.0040275807,0,0.8493589971032677,0.862451555482226,-0.0014234283306880924,13.530599594116211
2012-05-11,152634.2139455128,314565.6040369564,0,0.8488760895979395,0.8538993845042011,0.002334362543052526,13.564299583435059
2012-05-14,152673.7655890471,315050.34742874024,0,0.8421272035456407,0.8502151325517223,0.0015409929933944966,13.713399887084961
2012-05-15,152713.3274814795,316899.44223671756,0,0.831381890437808,0.8449943478819897,0.005869204154410834,13.839599609375
2012-05-16,148031.90518574166,312802.28415922186,2,0.831381890437808,0.8406252142244928,-0.012928890150697092,13.753999710083008
2012-05-17,139670.60716297475,307839.86485711567,2,0.8356401454989862,0.8378814439036365,-0.015864395988810176,13.82800006866455
2012-05-18,133797.2600988849,303238.3094230832,2,0.8474230392407827,0.837590833832205,-0.0149478867402969,13.80049991607666
2012-05-21,143904.16154512877,309251.31402747356,2,0.8484606198747462,0.8388575170980263,0.019829303941939935,13.691399574279785
2012-05-22,145528.7009571269,313534.71552413784,2,0.840617850797712,0.8407047091700071,0.013850875654755512,13.896599769592285
2012-05-23,147112.29309016376,315789.73190111044,2,0.840617850797712,0.8425519012419878,0.0071922382604519,13.96969985961914
2012-05-24,144782.34063785756,314400.67629310954,2,0.837142171482003,0.8428523064385912,-0.004398672495266265,14.0
2012-05-25,144144.51795715102,314392.93357406015,2,0.837142171482003,0.8407961328868352,-2.4626916012682187e-05,14.0177001953125
2012-05-29,148143.8895105679,315480.16827159154,2,0.8283529073882951,0.836774590389545,0.003458203354546052,13.889399528503418
2012-05-30,147388.09059750917,318970.9870736467,2,0.8567097961590324,0.8399929794618091,0.011065097439183491,14.162500381469727
2012-05-31,147148.5051589556,321668.3890181037,2,0.8576169473787429,0.8433927987780153,0.008456574590698596,14.344400405883789
2012-06-01,135193.21479825178,312221.2603348929,2,0.8567097961590324,0.8473063237134213,-0.029369154712554302,14.303400039672852
2012-06-04,137142.97304699826,312434.39856061025,2,0.8469426749047165,0.849266424397964,0.0006826512246114191,14.204999923706055
2012-06-05,139036.73917643132,313730.81871763844,2,0.8469426749047165,0.8529843779012483,0.004149415566918391,14.205599784851074
2012-06-06,146625.052907581,316778.4118828684,2,0.8469426749047165,0.8510309536503851,0.009714038224510002,14.02239990234375
2012-06-07,145392.9241536779,316404.9300748079,2,0.8614778341282702,0.8518031310002904,-0.0011790001908292824,14.062100410461426
2012-06-08,148103.69680860706,316111.9227448787,2,0.8469426749047165,0.8498497067494272,-0.0009260517206856056,13.914999961853027
2012-06-11,142914.8491077451,314958.668310325,2,0.8522893071582042,0.8509190332001249,-0.0036482471921326365,14.10200023651123
2012-06-12,145975.69920395088,315645.0553141891,2,0.8627229032233616,0.8540750788638538,0.0021792923101511263,13.963299751281738
2012-06-13,143426.79870597605,314162.46909806144,2,0.8810454588052997,0.8608956356439705,-0.004697004407852812,13.993900299072266
2012-06-14,143803.3350715205,312648.6108764519,2,0.8778887053320229,0.864177809884721,-0.004818711241847962,13.875100135803223
2012-06-15,149545.36663906556,317443.23490685574,2,0.8778887053320229,0.8703670159701822,0.015335504024671653,13.914999961853027
2012-06-18,152424.15800429543,318376.38925370405,2,0.8920215329253199,0.8783134611236054,0.00293959437227298,13.826399803161621
2012-06-19,155751.01474096434,318233.373170866,2,0.8999824405972215,0.8857653685983774,-0.00044920442490514745,13.678199768066406
2012-06-20,155339.69608894008,318681.3248721515,0,0.9062786415782489,0.8908120051529671,0.0014076201273993671,13.686800003051758
2012-06-21,155379.9487959028,315599.92463969876,0,0.892057649154707,0.8936457939175041,-0.00966922123123759,13.900400161743164
2012-06-22,155420.2119334281,317782.2110361769,0,0.9024912452198645,0.8985663018950725,0.006914724073427747,13.850700378417969
2012-06-25,155460.48550421878,312546.67217874515,0,0.9072669580616001,0.9016153869223285,-0.016475242085957076,13.890000343322754
2012-06-26,155500.76951097843,311501.6321570218,0,0.91706117003416,0.905031132809716,-0.003343628695319123,13.757200241088867
2012-06-27,155541.06395641124,308927.72196777543,0,0.9198549356741433,0.907746391628895,-0.00826291076365504,13.561100006103516
2012-06-28,155581.36884322215,306514.6985216857,0,0.9183239882121084,0.9129996594403753,-0.0078109644246864285,13.606599807739258
2012-06-29,155621.68417411685,310459.4209101936,0,0.9224585988459931,0.916993130165601,0.012869602689636661,13.360699653625488
2012-07-02,155662.00995180165,310451.27167919464,0,0.8923341574893098,0.9140065700511428,-2.6248940924622488e-05,13.320899963378906
2012-07-03,155702.3461789836,313134.02428792784,0,0.8923341574893098,0.9090611675421728,0.00864146116787512,13.324199676513672
2012-07-05,155742.69285837046,314726.08563818457,0,0.8938651049513449,0.9038632013976132,0.005084280936500374,13.383700370788574
2012-07-06,155783.04999267065,310753.5055827255,0,0.8846282311802695,0.8971240499912454,-0.012622341257171876,13.381699562072754
2012-07-09,155823.41758459335,308892.4299058989,0,0.8873788751344052,0.8901081052489278,-0.005988912895243836,13.326499938964844
2012-07-10,155863.7956368484,306712.4903181704,0,0.8840277712929371,0.8884468280096532,-0.007057277474856294,13.36400032043457
2012-07-11,155904.18415214636,303534.90235989937,0,0.8760322739095252,0.8851864512936963,-0.010360151798757045,13.298999786376953
2012-07-12,155944.5831331985,304084.6649136289,0,0.8735941752277796,0.8811322653489831,0.0018112004565382644,13.449000358581543
2012-07-13,155984.99258271675,304970.42133257265,0,0.8618112814859833,0.8765688754101261,0.0029128611901403367,13.28600025177002
2012-07-16,156025.41250341377,302515.72092834953,0,0.8878867634777575,0.8766704530787965,-0.008048978630443071,13.21660041809082
2012-07-17,156065.84289800294,302326.0027739742,0,0.883628508416579,0.876590600503525,-0.0006271348602747695,13.139699935913086
2012-07-18,156106.28376919834,306169.1083818725,0,0.8861737001575853,0.878618885753137,0.012711793139313476,13.128999710083008
2012-07-19,156146.73511971472,311360.5305427625,0,0.8877046476196203,0.8814409802315051,0.01695606127060656,13.206000328063965
2012-07-20,156187.19695226758,310713.8823153796,0,0.8877046476196203,0.8866196534582326,-0.002076847140052185,13.354999542236328
2012-07-23,156227.66926957306,311583.8763605628,0,0.8797091502362082,0.8849841308099226,0.002799984470279071,13.557000160217285
2012-07-24,156268.15207434807,312594.75244388223,0,0.8805150623366699,0.8843614415939408,0.00324431448484086,13.708999633789062
2012-07-25,156308.6453693102,308029.2637894825,0,0.8797091502362082,0.8830685316096654,-0.014605135302837025,13.599499702453613
2012-07-26,156349.14915717772,307593.7882987601,0,0.8797091502362082,0.881469432132983,-0.0014137471400120782,13.402400016784668
2012-07-27,156389.66344066962,310850.1220185781,0,0.8809719684141566,0.8801228962918902,0.010586474251733646,13.231100082397461
2012-07-30,156430.18822250565,311260.90446140856,0,0.8927548621559531,0.8827320386758393,0.001321480719270518,13.25879955291748
2012-07-31,156470.72350540617,313028.23605046637,0,0.8899610965159699,0.8846212455116993,0.005677974855582635,13.338199615478516
2012-08-01,156511.2692920923,312606.4574846479,0,0.8801668845434099,0.8847127923731396,-0.0013474138024738291,13.359399795532227
2012-08-02,156551.82558528584,310896.75295429566,0,0.8801668845434099,0.8848043392345799,-0.005469191340796931,13.333800315856934
2012-08-03,156592.39238770935,311927.21937854885,0,0.8801668845434099,0.8846433224604304,0.003314497222827839,13.129199981689453
2012-08-06,156632.969702086,315784.2007325842,0,0.8962080333463848,0.8853339566985168,0.012365004124101908,13.190999984741211
2012-08-07,156673.55753113976,318945.19325221964,0,0.8999089502060785,0.8873235274365386,0.010009976788902808,13.21310043334961
2012-08-08,156714.15587759524,316965.4652043611,0,0.8999089502060785,0.8912719405690723,-0.006207110468327226,13.13700008392334
2012-08-09,156754.7647441778,316762.67693315545,0,0.8968119202061573,0.8946009477016219,-0.0006397803340340014,13.089300155639648
2012-08-10,156795.3841336135,316780.4808743439,0,0.8990017989863681,0.8983679305902135,5.620593108002225e-05,13.082200050354004
2012-08-13,156836.01404862906,318723.0517604063,0,0.8976178323066191,0.8986498903822604,0.0061322303719619775,13.130999565124512
2012-08-14,156876.65449195198,319854.13768967905,0,0.8859214180635131,0.8958523839537472,0.003548804904525804,13.171699523925781
2012-08-15,156917.3054663104,319562.2373378792,0,0.8806255823683712,0.8919957103862057,-0.0009126045825396112,13.126399993896484
2012-08-16,156957.96697443322,324333.5748854124,0,0.8671296253064027,0.886059251406255,0.014930855370399732,13.16569995880127
2012-08-17,156998.63901905002,324492.16112439556,0,0.8676869635078872,0.8797962843105587,0.0004889602904638579,13.114299774169922
2012-08-20,157039.32160289108,324684.47085738456,0,0.8689497816858356,0.8740626741864019,0.0005926483164420127,13.102899551391602
2012-08-21,157080.01472868738,323339.2341717161,0,0.8661560160458522,0.8701095937828697,-0.004143212276571551,13.100299835205078
2012-08-22,157120.71839917064,324161.96504490275,0,0.8689497816858356,0.8677744336463625,0.0025444820369362464,13.079899787902832
2012-08-23,157161.4326170733,323628.0837622693,0,0.8695536685456082,0.8682592422942038,-0.0016469584349895205,13.166099548339844
2012-08-24,157202.15738512843,325630.8327913704,0,0.8695536685456082,0.8686325833017481,0.006188427795939644,13.166099548339844
2012-08-27,157242.8927060699,326730.1259600002,0,0.8667599029056249,0.8681946075457058,0.0033758878396326075,13.189299583435059
2012-08-28,157283.6385826322,326564.1619718399,0,0.8563843121985696,0.8662402667762492,-0.0005079543481724125,13.182600021362305
2012-08-29,157324.39501755065,329871.2749800418,0,0.8547056293567552,0.8633914363104331,0.010126993079194735,13.316100120544434
2012-08-30,157365.16201356114,327198.16968534584,0,0.8518851076914369,0.859857724139599,-0.008103480046444345,13.34280014038086
2012-08-31,157405.93957340036,325526.88373620564,0,0.8401022139496404,0.8539674332204055,-0.005107870715619911,13.187000274658203
2012-09-04,157446.7276998057,324844.8532909361,0,0.8385712664876054,0.8483297059368015,-0.0020951585854955823,13.172900199890137
2012-09-05,155627.594883552,323178.21068951243,2,0.8345730243894423,0.8439674483749761,-0.005130580289449682,13.118800163269043
2012-09-06,165317.6879234146,329164.02619470784,2,0.8066184672489615,0.8343500159534173,0.018521717452499198,13.071599960327148
2012-09-07,163375.81326112774,326233.8576732641,2,0.8193085122104684,0.8278346968572237,-0.00890184919451209,12.973899841308594
2012-09-10,158422.11683255245,324223.89303871564,2,0.8127688503703269,0.8223680241413609,-0.006161115982515675,13.061400413513184
2012-09-11,156807.6779489927,321795.1682276015,2,0.8142997978323618,0.8175137304103121,-0.007490887819375236,12.984399795532227
2012-09-12,158315.9420328337,323036.4093161289,2,0.8073789998433599,0.8120749255010956,0.0038572396700793377,12.996500015258789
2012-09-13,162453.5039411919,323085.9162292035,2,0.7990585582044475,0.8105629436921928,0.0001532549014504614,12.824700355529785
2012-09-14,165077.44272002456,322956.14026853745,2,0.7990585582044475,0.8065129528909887,-0.0004016763162588699,12.706299781799316
2012-09-17,166018.69079893382,324332.56089814805,2,0.8039033205276508,0.8047398469224536,0.004261942901801152,12.755000114440918
2012-09-18,166839.69718581616,325609.9372871162,2,0.8386799655868209,0.8096158804733452,0.003938477177347854,12.794300079345703
2012-09-19,168837.3536766233,327938.6208706793,2,0.8330474549663898,0.8147495714979514,0.007151758336876979,12.862000465393066
2012-09-20,168494.41260754957,327701.62820256216,2,0.8447310196413115,0.823884063785324,-0.0007226738573454794,12.865500450134277
2012-09-21,168372.60654025714,327407.62108031614,2,0.8408624580192864,0.8322448437482919,-0.0008971793147889429,12.850299835205078
2012-09-24,165995.83602918749,326938.0881294981,2,0.8356038376722227,0.8385849471772062,-0.0014340929183893625,12.907299995422363
2012-09-25,158760.41392217999,321187.44931877305,2,0.839310896996681,0.8387111334591782,-0.01758938165824009,12.861000061035156
2012-09-26,154692.70276734474,318794.5526001385,2,0.897136785170058,0.8515289994999119,-0.007450156361059057,12.869999885559082
2012-09-27,160703.23450863297,322073.5701880476,2,0.8998874291241937,0.8625602813964883,0.01028567634285138,12.825599670410156
2012-09-28,157294.34999934977,320324.8404180799,2,0.9013448861950859,0.8746567670316482,-0.00542959724682357,12.862000465393066
2012-10-01,156221.61058819588,319044.558569378,2,0.9070561916134209,0.8889472378198879,-0.0039968234965198635,12.829299926757812
2012-10-02,155809.0491522973,320630.0085187283,0,0.8976378268706273,0.9006126237946772,0.00496936840565354,12.855500221252441
2012-10-03,155849.42348130382,321680.29548571695,0,0.9016360689687904,0.9015124805544236,0.0032756976548791172,12.815500259399414
2012-10-04,155889.80827238847,320973.80336866254,0,0.9038856712223569,0.9023121289740562,-0.002196255496432098,12.7431001663208
2012-10-05,155930.20352826224,320388.70222398697,0,0.8991979702870451,0.9018827457924481,-0.0018228937643347543,12.788100242614746
2012-10-08,155970.60925163684,317777.8166710998,0,0.9004099919066478,0.9005535058510935,-0.008149118663559718,12.800800323486328
2012-10-09,156011.02544522466,314214.95101500413,0,0.8977405132161531,0.9005740431201985,-0.011211813629468215,12.86240005493164
2012-10-10,156051.45211173885,315786.34605584317,0,0.8938513380335574,0.8990170969331521,0.005001019320573397,12.992400169372559
2012-10-11,156091.8892538932,312510.5496229745,0,0.8965208167240524,0.8975441260334911,-0.01037345811110335,12.898099899291992
2012-10-12,156132.33687440224,311369.87782784586,0,0.8891128405399001,0.8955271000840621,-0.0036500265239197693,12.856800079345703
2012-10-15,156172.7949759812,312660.12475516787,0,0.8768590880953097,0.8908169193217945,0.004143775680303108,12.815899848937988
2012-10-16,156213.26356134602,317025.1704248218,0,0.8741896094048148,0.8861067385595269,0.01396099254125227,12.813599586486816
2012-10-17,156253.7426332133,316351.878542807,0,0.8723607118178918,0.8818086133163938,-0.0021237805222611428,12.793899536132812
2012-10-18,156294.2321943004,313565.71565681195,0,0.8638779396516977,0.8752800379019228,-0.008807164031485404,12.830100059509277
2012-10-19,156334.73224732536,307191.61994568934,0,0.8605915849938826,0.8695757867927194,-0.020327782639664838,12.877400398254395
2012-10-22,156375.24279500693,308220.7445680663,0,0.8062264131723602,0.8554492518081295,0.0033501064337593256,12.854000091552734
2012-10-23,156415.76384006452,308013.1589345548,0,0.8108059547134189,0.8427725208698502,-0.0006734966324295488,12.969099998474121
2012-10-24,154491.10618384575,307104.9029971794,2,0.8191263963523313,0.8321256577767381,-0.002948756931415275,12.976499557495117
2012-10-25,154607.43039793905,307457.5348271,2,0.8223462774816396,0.8238193253427266,0.0011482455228786215,12.991399765014648
2012-10-26,156190.75805167062,308287.45724115486,2,0.8191263963523313,0.8155262876144163,0.002699307449145927,12.98859977722168
2012-10-31,154297.8482648504,308662.75025457045,2,0.8149405653473036,0.817269118049405,0.0012173476558989815,13.084500312805176
2012-11-01,159803.74731966297,311013.42189960374,2,0.8031576716055072,0.8157394614278226,0.007615663513315329,13.0
2012-11-02,154248.22547323926,308283.3679165566,2,0.809600779736599,0.8138343381046761,-0.008777929795995787,13.024299621582031
2012-11-05,158089.0808088363,310431.85024891485,2,0.8151367366479804,0.8123924299379442,0.006969180163296285,13.02910041809082
2012-11-06,158109.17249223246,309159.376609035,2,0.8224195976529293,0.813051070198064,-0.004099043441771588,12.95199966430664
2012-11-07,147977.85354731925,304364.03607951076,2,0.8224195976529293,0.814546876659189,-0.015510901147884226,13.059100151062012
2012-11-08,142122.897557655,301842.2808569476,2,0.8411232893837278,0.8221400002148332,-0.008285325871761007,13.157999992370605
2012-11-09,144062.92777493788,303961.962809872,2,0.8594458449656659,0.8321090132606466,0.007022481896527211,13.194000244140625
2012-11-12,144563.35138314692,304519.8988573171,2,0.8646760239558404,0.8420168707222185,0.0018355456132979064,13.22029972076416
2012-11-13,141514.55962311328,302599.26225536224,2,0.8646760239558404,0.8504681559828008,-0.006307097201732614,13.228699684143066
2012-11-14,136902.4501158832,300029.3808991705,2,0.8519859789943335,0.8563814322510815,-0.008492688769422885,13.272299766540527
2012-11-15,134983.53554897135,297485.09996377374,2,0.8566001895385024,0.8594768122820365,-0.008480105940863791,13.204299926757812
2012-11-16,135582.3245860604,296759.3357731281,2,0.8592144649569163,0.8594305362802868,-0.002439665686563952,13.114999771118164
2012-11-19,144960.76320805232,303002.98485983803,2,0.8614043437371272,0.8587762002365439,0.02103943611561121,13.0802001953125
2012-11-20,144084.40507891972,301202.56611016934,2,0.8549752910485752,0.8568360536550909,-0.005941917537550134,12.99839973449707
2012-11-21,145655.48770911337,302965.6601802808,2,0.8514297340216835,0.8567248046605609,0.005853516100080558,13.047900199890137
2012-11-23,151171.74393901665,305219.4058170482,2,0.8446808479693848,0.8543409363467374,0.0074389474880629525,12.94849967956543
2012-11-26,153755.11773050172,307824.0250132771,2,0.8722093803183157,0.8569399194190173,0.00853359631330286,13.002900123596191
2012-11-27,152369.6856794169,307497.6948754534,2,0.8722093803183157,0.8591009267352551,-0.0010601191307585411,13.033100128173828
2012-11-28,155649.95026636557,308551.69352401973,2,0.8737670838056857,0.8628592852866772,0.003427663576448081,12.965999603271484
2012-11-29,158072.264523634,309864.08203176135,2,0.8725550621860828,0.8670843509195569,0.00425338293480948,12.944100379943848
2012-11-30,157681.88278643592,309693.4244887403,2,0.8725550621860828,0.8726591937628966,-0.0005507496767681586,12.958600044250488
2012-12-03,157349.72775220923,309956.9198150731,2,0.8725550621860828,0.8727283301364499,0.0008508263511497471,12.99530029296875
2012-12-04,155691.20253649878,308500.02509106457,2,0.8725550621860828,0.8727974665100033,-0.004700313594798056,12.942099571228027
2012-12-05,150564.17529498241,304413.257085832,2,0.8565139133831081,0.8693468324254878,-0.013247220981671526,12.914299964904785
2012-12-06,152793.64993191557,305306.23988125287,2,0.8630217706978528,0.8674401741278418,0.0029334556713116466,12.868900299072266
2012-12-07,154600.1650387663,302903.1929032559,3,0.8607721684442864,0.8650835953794825,-0.007870939614374128,12.844300270080566
2012-12-10,152749.41727176806,303032.7567868006,3,0.8627600219838082,0.8631245873390277,0.00042774023707981,12.812299728393555
2012-12-11,145889.97665395308,304980.19831459026,3,0.8627600219838082,0.8611655792985727,0.006426505003747307,12.728500366210938
2012-12-12,147156.34034414816,304694.04213366663,3,0.8627600219838082,0.8624148010187127,-0.000938277902975293,12.743599891662598
2012-12-13,151060.71979944827,303615.6248553499,3,0.8590591051241143,0.861622267903965,-0.0035393448154252827,12.799599647521973
2012-12-14,154616.2586251501,299325.9468069164,3,0.8613967192841043,0.8617471780719287,-0.014128647201464783,12.739700317382812
2012-12-17,148285.36123230393,303024.2964998578,3,0.8625579443453617,0.8617067625442394,0.01235559340041803,12.727899551391602
2012-12-18,141397.8164231101,307470.6253032485,3,0.8699659205295139,0.8631479422533804,0.014673175896285917,12.720600128173828
2012-12-19,144046.05510356318,307435.18278529187,3,0.8854497311310043,0.8676858840828198,-0.00011527123256638294,12.774800300598145
2012-12-20,143642.41435730367,306807.06282496324,3,0.8848458442712317,0.8728432319122433,-0.002043097197392929,12.748700141906738
2012-12-21,150040.28928685255,307502.283893998,3,0.8848458442712315,0.8775330569096687,0.0022659878251609644,12.913399696350098
2012-12-24,151871.96203189873,308208.08615296136,3,0.8848458442712315,0.8819906368948427,0.0022952748513784815,12.968899726867676
2012-12-26,151470.88746550097,306321.0456470634,0,0.8830256878917986,0.8846025903672995,-0.006122618421378512,13.003399848937988
2012-12-27,151510.13765975295,304663.0136351547,0,0.8768805298855948,0.8828887501182177,-0.005412726404110835,12.953100204467773
2012-12-28,151549.39802478938,302880.60083681607,0,0.8745429157256045,0.8808281644090922,-0.005850440383528666,13.0024995803833
2012-12-31,151588.6685632458,305361.97988328274,0,0.8815682308209066,0.8801726417190272,0.008192598138048401,12.837300300598145
2013-01-02,151627.94927775842,313007.9736292964,0,0.8964481545626243,0.8824931037773057,0.02503911504941181,12.753399848937988
2013-01-03,151667.24017096413,312154.11266210704,0,0.8550339481869385,0.8768947558363337,-0.002727920817124696,12.785200119018555
2013-01-04,151706.5412455005,309924.69931482885,0,0.8539591522048967,0.8723104803001942,-0.007142027789624028,12.735799789428711
2013-01-07,151745.85250400577,310606.86895146867,0,0.8539591522048967,0.8681937275960525,0.0022010818697184575,12.760000228881836
2013-01-08,151785.1739491189,310780.7425335557,0,0.8526963340269483,0.862419348237261,0.0005597866611064539,12.792099952697754
2013-01-09,151824.50558347953,310229.5739672828,0,0.835654819938088,0.8502606813123537,-0.0017734965229174726,12.721599578857422
2013-01-10,151863.84740972795,308960.3268721972,0,0.8366551852239734,0.8465849287197607,-0.004091315598491074,12.594099998474121
2013-01-11,151491.37888867888,310781.77459481964,3,0.839717834745537,0.8437366652278888,0.0058954097474652745,12.651399612426758
2013-01-14,152758.67489638782,308026.122528965,3,0.839717834745537,0.8408884017360168,-0.008866839342324129,12.595399856567383
2013-01-15,155172.13808526925,306877.9836310017,3,0.8366551852239734,0.8376801719754218,-0.0037274075605561174,12.610600471496582
2013-01-16,153371.6484306925,308236.3620794865,3,0.8258606079655282,0.8357213295809098,0.0044264447791670936,12.615300178527832
2013-01-17,150642.87332136053,308772.9409518381,3,0.8284057997065344,0.8340714524774221,0.0017408032872294754,12.577099800109863
2013-01-18,152742.66528252262,310090.03268714534,3,0.8276807643449612,0.8316640383973068,0.004265567219870814,12.659000396728516
2013-01-22,151384.18415440712,309600.134585927,3,0.80648733365669,0.8250179381795375,-0.0015798576206176307,12.618300437927246
2013-01-23,149694.56797212214,313400.17929686117,3,0.8039421419156837,0.8184753295178796,0.012274040888310633,12.695699691772461
2013-01-24,154939.2794642751,307537.2261297817,3,0.8031362298152219,0.8139304538878183,-0.018707561623715452,12.631999969482422
2013-01-25,153373.2649302212,310539.66879823076,3,0.8210564537669034,0.812460584699892,0.00976285930075349,12.690600395202637
2013-01-28,153470.31580346843,313128.27822982223,3,0.8228766101463365,0.811499753860167,0.008335841413141365,12.767800331115723
2013-01-29,152617.90161593343,311860.0104706497,3,0.8228766101463365,0.8147776091580964,-0.004050313712777198,12.714200019836426
2013-01-30,153178.26603601052,311249.1431970966,3,0.8243296605034932,0.8188551128756583,-0.00195878680511552,12.715800285339355
2013-01-31,154055.36965311886,309805.24398190813,3,0.8106228577017459,0.8203524384529631,-0.004639046393371538,12.685199737548828
2013-02-01,147677.72656099105,311313.01035314094,3,0.8044855274918609,0.8170382531979546,0.004866820044275411,12.598099708557129
2013-02-04,156710.5312369917,308483.9476319302,3,0.8149191235570183,0.815446755880091,-0.009087518436834974,12.7052001953125
2013-02-05,148950.6258030497,311156.44064428244,3,0.8271728760016088,0.8163060090511454,0.008663313060104372,12.62909984588623
2013-02-06,150930.23453173137,311411.4694915259,3,0.8235073168353767,0.8161415403175221,0.0008196161606535135,12.680800437927246
2013-02-07,151000.56868562286,312694.64522068534,3,0.8137987561317925,0.8167767200035314,0.0041205153145278395,12.721699714660645
