Date,NAV
2023-11-17,185505.8046499405
2023-11-20,187261.25787932842
2023-11-21,186008.09336296492
2023-11-22,186107.86876427825
2023-11-24,186073.77695482655
2023-11-27,183915.81701954702
2023-11-28,184297.15814835732
2023-11-29,183368.22483583013
2023-11-30,183391.74688478143
2023-12-01,184424.49541101084
2023-12-04,184457.42835661993
2023-12-05,184490.36718311216
2023-12-06,184523.3118915377
2023-12-07,184556.2624829469
2023-12-08,184589.2189583903
2023-12-11,184622.18131891856
2023-12-12,186979.77343252976
2023-12-13,187951.64584023226
2023-12-14,188890.27108018158
2023-12-15,190180.45055996996
2023-12-18,192861.80862382377
2023-12-19,193785.1206946539
2023-12-20,191238.2102393398
2023-12-21,193330.07208870503
2023-12-22,192288.43197158744
2023-12-26,193662.1473709234
2023-12-27,193965.50723861295
2023-12-28,193683.1274918881
2023-12-29,192095.73162244383
2024-01-02,190028.75104150514
2024-01-03,189713.14146074874
2024-01-04,189734.65533741727
2024-01-05,189768.53652587035
2024-01-08,189802.42376453566
2024-01-09,189836.31705449361
2024-01-10,189870.21639682475
2024-01-11,189904.1217926099
2024-01-12,189938.03324293
2024-01-16,189971.95074886622
2024-01-17,190005.87431149994
2024-01-18,190039.8039319127
2024-01-19,190073.73961118623
2024-01-22,190565.09118806303
2024-01-23,190888.4125791213
2024-01-24,192336.9814492496
2024-01-25,192666.5890966886
2024-01-26,192147.9743140454
2024-01-29,193317.94308333047
2024-01-30,191655.84595659218
2024-01-31,189619.2791329684
2024-02-01,190704.55874768968
2024-02-02,190815.17636726296
2024-02-05,190511.41770324393
2024-02-06,189960.78648113913
2024-02-07,190297.22621167457
2024-02-08,190251.96255247935
2024-02-09,190892.0118518364
2024-02-12,190093.72137617983
2024-02-13,189529.82094372425
2024-02-14,189552.6396401346
2024-02-15,189586.48832578462
2024-02-16,188279.24573261692
2024-02-20,187604.01968276274
2024-02-21,188020.18825899213
2024-02-22,188795.40540663875
2024-02-23,189136.9546735104
2024-02-26,188940.76702955866
2024-02-27,188994.361274325
2024-02-28,189339.41611946048
2024-02-29,189944.65586987793
2024-03-01,192382.2150683366
2024-03-04,192615.4286138471
2024-03-05,189041.2858457424
2024-03-06,189593.58308573448
2024-03-07,191339.2812785377
2024-03-08,187470.13410225802
2024-03-11,186871.39923221798
2024-03-12,187420.33267532923
2024-03-13,187976.31999548862
2024-03-14,186814.97501020035
2024-03-15,186835.2896687074
2024-03-18,186868.6531132911
2024-03-19,187239.5359456382
2024-03-20,188072.94868000428
2024-03-21,188967.0207768962
2024-03-22,188210.33141488425
2024-03-25,187657.98092122044
2024-03-26,187386.3830544725
2024-03-27,188250.03428347223
2024-03-28,188704.1817594418
2024-04-01,189990.60915902478
2024-04-02,189654.50443830105
2024-04-03,190185.18757812353
2024-04-04,188902.5812660877
2024-04-05,189551.8841847558
2024-04-08,189484.4535011891
2024-04-09,189510.70640463303
2024-04-10,189544.54760220528
2024-04-11,189578.3948428485
2024-04-12,188264.4151812063
2024-04-15,188288.7213764384
2024-04-16,188322.34436239846
2024-04-17,188355.97335246316
2024-04-18,188389.60834770466
2024-04-19,188423.2493491953
2024-04-22,188456.89635800765
2024-04-23,188490.54937521444
2024-04-24,188524.20840188858
2024-04-25,188557.8734391032
2024-04-26,188606.5689597868
2024-04-29,188561.7134402968
2024-04-30,186804.66881927598
2024-05-01,185959.2947448843
2024-05-02,185909.0430033904
2024-05-03,185561.91406574345
2024-05-06,186062.65560962283
2024-05-07,186438.51392098004
2024-05-08,188687.59776586606
2024-05-09,188853.4069289656
2024-05-10,190051.6264690752
2024-05-13,190641.55201017714
2024-05-14,192690.4271895593
2024-05-15,194696.79830259067
2024-05-16,193807.40674351723
2024-05-17,194834.51253756648
2024-05-20,194020.17093701666
2024-05-21,195571.34156731507
2024-05-22,194176.8236382596
2024-05-23,193398.3182456345
2024-05-24,194734.37232757948
2024-05-28,195075.9335866281
2024-05-29,194824.3510436379
2024-05-30,193440.7794843286
2024-05-31,192988.80961555487
2024-06-03,193406.77214850014
2024-06-04,193264.1323272283
2024-06-05,193288.83928673406
2024-06-06,193323.3551508924
2024-06-07,193357.8771785979
2024-06-10,193392.40537095122
2024-06-11,194253.35380103957
2024-06-12,195700.93346989306
2024-06-13,203300.72441012843
2024-06-14,205638.95181171724
2024-06-17,210164.81655025756
2024-06-18,210085.44119030255
2024-06-20,206618.57017639105
2024-06-21,207465.4253445121
2024-06-24,205757.83224869828
2024-06-25,206125.87647147756
2024-06-26,206439.9890308974
2024-06-27,207723.33866420182
2024-06-28,207838.0618303466
2024-07-01,209943.96060957952
2024-07-02,211128.90666545095
2024-07-03,211105.76012157547
2024-07-05,210181.60365086613
2024-07-08,210337.65719430262
2024-07-09,210854.94932624587
2024-07-10,211237.2912383112
2024-07-11,210087.3397257636
2024-07-12,209236.62587997338
2024-07-15,211024.88223116548
2024-07-16,212281.66573470307
2024-07-17,213428.020794451
2024-07-18,211074.9488455243
2024-07-19,211030.68524027447
2024-07-22,211227.99520776208
2024-07-23,211270.01201904012
2024-07-24,210694.27348617726
2024-07-25,210717.49749129039
2024-07-26,210755.12561584238
2024-07-29,210792.76045970235
2024-07-30,210830.40202407012
2024-07-31,210868.05031014583
2024-08-01,211905.70531912977
2024-08-02,211943.54562365104
2024-08-05,211981.39268536953
2024-08-06,212019.2465054919
2024-08-07,212057.107085225
2024-08-08,212094.97442577593
2024-08-09,212132.84852835195
2024-08-12,212078.27050255451
2024-08-13,213428.92499375946
2024-08-14,214929.5479891101
2024-08-15,216572.2557221718
2024-08-16,218252.38260319113
2024-08-19,220381.76544680895
2024-08-20,220669.09470761684
2024-08-21,220549.72486288118
2024-08-22,219893.90051895764
2024-08-23,220961.55790970445
2024-08-26,220221.03289666548
2024-08-27,221519.87002058377
2024-08-28,220273.09397814737
2024-08-29,221132.83526285825
2024-08-30,223813.2253600398
2024-09-03,219276.94845124346
2024-09-04,219357.77662506318
2024-09-05,218816.50513411494
2024-09-06,217153.3366126302
2024-09-09,217178.22528077997
2024-09-10,217217.00710672294
2024-09-11,217255.795857992
2024-09-12,217294.59153582377
2024-09-13,217944.63751276003
2024-09-16,217246.32997286384
2024-09-17,216970.44834596384
2024-09-18,215178.25031264563
2024-09-19,217834.90445023382
2024-09-20,218262.93039108135
2024-09-23,219083.85617386297
2024-09-24,221167.99461203383
2024-09-25,221254.5404617982
2024-09-26,220778.7367963161
2024-09-27,219312.8650493433
2024-09-30,219486.71341427922
2024-10-01,219188.51783842972
2024-10-02,219845.30862200703
2024-10-03,220124.35987540713
2024-10-04,221107.09318349021
2024-10-07,220828.41427851506
2024-10-08,221901.36472767853
2024-10-09,223886.97652372735
2024-10-10,223917.2552749933
2024-10-11,225584.34666695236
2024-10-14,224483.91030897372
2024-10-15,223538.15504862025
2024-10-16,224157.60303026464
2024-10-17,224446.10144338774
2024-10-18,224800.36281059755
2024-10-21,224716.0854657936
2024-10-22,224414.4614186153
2024-10-23,222842.3110343119
2024-10-24,223870.24390958255
2024-10-25,222974.0102203503
2024-10-28,223590.7669189663
2024-10-29,223632.74625990598
2024-10-30,223656.8747038825
2024-10-31,223016.53737554955
2024-11-01,224035.2061944648
2024-11-04,224010.18007660634
2024-11-05,224036.62562429789
2024-11-06,224076.63216458794
2024-11-07,225635.1189613725
2024-11-08,225437.7837210456
2024-11-11,224817.26881854906
2024-11-12,225242.4625381808
2024-11-13,225392.17870032258
2024-11-14,226049.4979914334
2024-11-15,224816.20079995348
2024-11-18,227029.03400551478
2024-11-19,229353.62153320835
2024-11-20,230566.43233223428
2024-11-21,231883.4183916488
2024-11-22,231939.00444068157
2024-11-25,228915.89869397506
2024-11-26,229605.98960298827
2024-11-27,230081.11145810856
2024-11-29,231004.16859519464
2024-12-02,233065.49594550332
2024-12-03,233511.45511047504
2024-12-04,234379.78018720937
2024-12-05,234992.22081067713
2024-12-06,240057.46502911934
2024-12-09,237854.0201708412
2024-12-10,235119.37835515133
2024-12-11,239473.15776154085
2024-12-12,238535.45129508144
2024-12-13,255387.74506579817
2024-12-16,251132.6789619932
2024-12-17,251177.52408323638
2024-12-18,251222.37721253693
2024-12-19,251267.23835132486
2024-12-20,251312.10750103043
2024-12-23,251356.98466308418
2024-12-24,251401.86983891684
2024-12-26,251446.7630299595
2024-12-27,251491.6642376434
2024-12-30,251536.5734634001
2024-12-31,251581.4907086614
2025-01-02,252626.41597485938
2025-01-03,252671.52783485487
2025-01-06,252716.64775053965
2025-01-07,252761.7757233522
2025-01-08,252806.91175473138
2025-01-10,252852.05584611613
2025-01-13,252897.20799894579
2025-01-14,252942.36821465986
2025-01-15,252987.53649469817
2025-01-16,253032.71284050078
2025-01-17,253077.897253508
2025-01-21,253123.0897351604
2025-01-22,253168.29028689882
2025-01-23,255135.55283277095
2025-01-24,254712.02473135517
2025-01-27,254387.41132594438
2025-01-28,254418.12115645644
2025-01-29,254850.78226049006
2025-01-30,254575.95402635218
2025-01-31,254832.2282215003
2025-02-03,256004.0820809214
2025-02-04,257042.3754820762
2025-02-05,258100.20396489368
2025-02-06,258422.82876094917
2025-02-07,258347.29737195978
2025-02-10,259243.2368742278
2025-02-11,258033.53379234375
2025-02-12,259488.864574857
2025-02-13,260457.92923678702
2025-02-14,260969.9611469407
2025-02-18,258820.85602764075
2025-02-19,259352.9137302383
2025-02-20,258196.17594679008
2025-02-21,258229.3708972656
2025-02-24,258275.4832849258
