Date,strategy
2011-04-01,238939.60458794047
2011-04-04,239001.52028706585
2011-04-05,239063.4520302196
2011-04-06,239125.39982155917
2011-04-07,239187.3636652431
2011-04-08,239249.34356543096
2011-04-11,239311.33952628344
2011-04-12,239373.3515519623
2011-04-13,239435.37964663032
2011-04-14,239497.42381445144
2011-04-15,239559.48405959067
2011-04-18,239621.56038621406
2011-04-19,239683.65279848874
2011-04-20,239745.76130058296
2011-04-21,239807.885896666
2011-04-25,239870.02659090827
2011-04-26,239932.18338748123
2011-04-27,239994.35629055742
2011-04-28,240056.5453043105
2011-04-29,240118.75043291517
2011-05-02,240180.9716805472
2011-05-03,240243.20905138348
2011-05-04,240305.46254960197
2011-05-05,240367.73217938168
2011-05-06,240430.01794490276
2011-05-09,240492.31985034642
2011-05-10,240554.63789989494
2011-05-11,240616.9720977317
2011-05-12,240679.32244804114
2011-05-13,240741.68895500884
2011-05-16,240804.0716228214
2011-05-17,240866.4704556665
2011-05-18,240928.885457733
2011-05-19,240991.31663321075
2011-05-20,241053.76398629072
2011-05-23,241116.22752116495
2011-05-24,241178.7072420266
2011-05-25,241241.2031530699
2011-05-26,241303.71525849012
2011-05-27,241366.2435624837
2011-05-31,241428.7880692481
2011-06-01,241491.34878298192
2011-06-02,241553.9257078848
2011-06-03,241616.51884815752
2011-06-06,241679.1282080019
2011-06-07,241741.7537916209
2011-06-08,241804.3956032185
2011-06-09,241867.05364699982
2011-06-10,241929.72792717104
2011-06-13,241992.41844793948
2011-06-14,242055.1252135135
2011-06-15,242117.84822810255
2011-06-16,242180.58749591722
2011-06-17,242243.34302116913
2011-06-20,242306.11480807106
2011-06-21,242368.9028608368
2011-06-22,242431.70718368128
2011-06-23,242494.52778082056
2011-06-24,242557.3646564717
2011-06-27,242620.21781485292
2011-06-28,242683.08726018353
2011-06-29,242745.97299668388
2011-06-30,242808.87502857548
2011-07-01,242871.7933600809
2011-07-05,242934.7279954238
2011-07-06,242997.67893882896
2011-07-07,243060.64619452224
2011-07-08,243123.6297667306
2011-07-11,243186.62965968205
2011-07-12,243249.64587760577
2011-07-13,243312.678424732
2011-07-14,243375.72730529206
2011-07-15,242733.00291433308
2011-07-18,238343.2971005522
2011-07-19,253669.81920605214
2011-07-20,249861.72318234452
2011-07-21,253789.36722104115
2011-07-22,262680.7030534896
2011-07-25,261380.66468426448
2011-07-26,262586.3718964113
2011-07-27,243121.55376236554
2011-07-28,245748.54835115833
2011-07-29,243575.61251844474
2011-08-01,240039.04866561663
2011-08-02,224129.21740256963
2011-08-03,229339.1277379806
2011-08-04,201671.86675735982
2011-08-05,201724.1253799759
2011-08-08,201776.39754421127
2011-08-09,201828.6832535749
2011-08-10,201880.98251157673
2011-08-11,201933.29532172755
2011-08-12,201985.6216875391
2011-08-15,202037.961612524
2011-08-16,202090.31510019582
2011-08-17,202142.682154069
2011-08-18,202195.06277765895
2011-08-19,202247.4569744819
2011-08-22,202299.86474805506
2011-08-23,202352.28610189652
2011-08-24,202404.72103952532
2011-08-25,202457.16956446136
2011-08-26,202509.6316802255
2011-08-29,202562.10739033946
2011-08-30,202614.5966983259
2011-08-31,202667.09960770846
2011-09-01,202719.61612201156
2011-09-02,202772.14624476063
2011-09-06,202824.689979482
2011-09-07,202877.2473297029
2011-09-08,202929.81829895143
2011-09-09,202982.40289075667
2011-09-12,203035.0011086486
2011-09-13,203087.61295615812
2011-09-14,203140.238436817
2011-09-15,203192.87755415795
2011-09-16,203245.53031171465
2011-09-19,203298.1967130216
2011-09-20,203350.87676161432
2011-09-21,203403.57046102913
2011-09-22,203456.27781480335
2011-09-23,203508.9988264752
2011-09-26,203561.73349958382
2011-09-27,203614.48183766924
2011-09-28,203667.24384427242
2011-09-29,203720.01952293524
2011-09-30,203772.8088772005
2011-10-03,203825.61191061194
2011-10-04,203878.4286267142
2011-10-05,203931.25902905277
2011-10-06,203984.1031211742
2011-10-07,204036.96090662584
2011-10-10,204089.832388956
2011-10-11,204142.71757171396
2011-10-12,204195.6164584498
2011-10-13,204248.52905271464
2011-10-14,204301.45535806046
2011-10-17,204354.39537804015
2011-10-18,204407.34911620757
2011-10-19,204460.31657611745
2011-10-20,204513.29776132546
2011-10-21,204566.29267538822
2011-10-24,204619.30132186323
2011-10-25,204672.32370430895
2011-10-26,204725.35982628472
2011-10-27,204778.40969135083
2011-10-28,204831.47330306846
2011-10-31,204884.55066499978
2011-11-01,204937.6417807078
2011-11-02,204990.74665375653
2011-11-03,205043.86528771085
2011-11-04,205096.9976861366
2011-11-07,205150.1438526005
2011-11-08,205203.30379067027
2011-11-09,205256.47750391444
2011-11-10,205309.66499590257
2011-11-11,205362.8662702051
2011-11-14,205416.08133039335
2011-11-15,205469.3101800397
2011-11-16,205522.55282271732
2011-11-17,205575.80926200034
2011-11-18,205629.0795014639
2011-11-21,205682.3635446839
2011-11-22,205735.66139523734
2011-11-23,205788.97305670206
2011-11-25,205842.29853265683
2011-11-28,205895.63782668137
2011-11-29,205948.9909423563
2011-11-30,206002.35788326318
2011-12-01,206055.73865298452
2011-12-02,206109.13325510372
2011-12-05,206162.54169320513
2011-12-06,206215.96397087406
2011-12-07,206269.40009169668
2011-12-08,206322.85005926012
2011-12-09,206376.31387715245
2011-12-12,206429.79154896268
2011-12-13,206483.2830782807
2011-12-14,206536.78846869743
2011-12-15,206590.3077238046
2011-12-16,206643.84084719495
2011-12-19,206697.3878424621
2011-12-20,206750.94871320066
2011-12-21,206804.5234630061
2011-12-22,206858.1120954749
2011-12-23,206911.71461420442
2011-12-27,206965.33102279296
2011-12-28,207018.96132483974
2011-12-29,207072.60552394495
2011-12-30,207126.2636237097
2012-01-03,207179.935627736
2012-01-04,207233.62153962685
2012-01-05,207287.32136298614
2012-01-06,207341.0351014187
2012-01-09,207394.7627585303
2012-01-10,207448.50433792765
2012-01-11,207502.2598432184
2012-01-12,207556.02927801112
2012-01-13,207609.8126459153
2012-01-17,207663.60995054143
2012-01-18,207717.42119550085
2012-01-19,207771.24638440588
2012-01-20,207825.0855208698
2012-01-23,207878.93860850675
2012-01-24,207932.8056509319
2012-01-25,207986.6866517613
2012-01-26,208040.58161461193
2012-01-27,208094.49054310174
2012-01-30,208148.41344084963
2012-01-31,208202.35031147537
2012-02-01,208256.30115859973
2012-02-02,208310.2659858444
2012-02-03,208364.244796832
2012-02-06,208418.2375951861
2012-02-07,208472.24438453122
2012-02-08,208526.26516849277
2012-02-09,208580.29995069714
2012-02-10,208634.34873477166
2012-02-13,208688.4115243446
2012-02-14,208742.48832304517
2012-02-15,208796.5791345035
2012-02-16,208850.68396235065
2012-02-17,208904.80281021868
2012-02-21,208958.93568174055
2012-02-22,209013.08258055014
2012-02-23,209067.24351028234
2012-02-24,209121.4184745729
2012-02-27,209175.6074770586
2012-02-28,209229.81052137708
2012-02-29,209284.02761116694
2012-03-01,209338.25875006776
2012-03-02,209392.50394172006
2012-03-05,209446.76318976528
2012-03-06,209501.0364978458
2012-03-07,209555.32386960497
2012-03-08,209609.62530868704
2012-03-09,209663.94081873726
2012-03-12,209718.2704034018
2012-03-13,209772.61406632778
2012-03-14,209826.9718111632
2012-03-15,209881.34364155715
2012-03-16,209935.7295611595
2012-03-19,209990.12957362118
2012-03-20,210044.54368259403
2012-03-21,210098.97189173082
2012-03-22,210153.4142046853
2012-03-23,210207.87062511215
2012-03-26,210262.34115666698
2012-03-27,210316.8258030064
2012-03-28,210371.32456778787
2012-03-29,210425.83745466993
2012-03-30,210480.36446731197
2012-04-02,210534.90560937434
2012-04-03,210589.46088451837
2012-04-04,210644.0302964063
2012-04-05,210698.61384870135
2012-04-09,210753.2115450677
2012-04-10,210807.82338917046
2012-04-11,210862.44938467568
2012-04-12,210917.08953525036
2012-04-13,210971.74384456247
2012-04-16,211026.41231628094
2012-04-17,211081.0949540756
2012-04-18,211135.7917616173
2012-04-19,211190.50274257775
2012-04-20,211245.2279006297
2012-04-23,211299.9672394468
2012-04-24,211354.72076270368
2012-04-25,211409.48847407592
2012-04-26,211464.27037724003
2012-04-27,210905.8200917795
2012-04-30,205933.1371901926
2012-05-01,205986.5000229645
2012-05-02,206039.87668348633
2012-05-03,206093.26717534123
2012-05-04,206146.67150211325
2012-05-07,206200.08966738742
2012-05-08,206253.52167474965
2012-05-09,206306.9675277868
2012-05-10,206360.42723008664
2012-05-11,206413.90078523793
2012-05-14,206467.3881968303
2012-05-15,206520.88946845432
2012-05-16,206574.4046037015
2012-05-17,206627.93360616427
2012-05-18,206681.47647943604
2012-05-21,206735.03322711107
2012-05-22,206788.6038527846
2012-05-23,206842.18836005282
2012-05-24,206895.7867525128
2012-05-25,206949.39903376254
2012-05-29,207003.02520740105
2012-05-30,207056.6652770282
2012-05-31,207110.31924624482
2012-06-01,207163.98711865267
2012-06-04,207217.66889785446
2012-06-05,207271.36458745378
2012-06-06,207325.0741910552
2012-06-07,207378.79771226423
2012-06-08,207432.5351546873
2012-06-11,207486.28652193176
2012-06-12,207540.0518176059
2012-06-13,207593.83104531898
2012-06-14,207647.6242086811
2012-06-15,207701.43131130343
2012-06-18,207755.25235679798
2012-06-19,207809.08734877774
2012-06-20,207862.93629085663
2012-06-21,207916.79918664947
2012-06-22,207970.67603977205
2012-06-25,208024.5668538411
2012-06-26,208078.47163247425
2012-06-27,208132.39037929013
2012-06-28,208186.32309790826
2012-06-29,208240.2697919491
2012-07-02,208294.23046503408
2012-07-03,208348.20512078554
2012-07-05,208402.19376282676
2012-07-06,208456.19639478196
2012-07-09,208510.21302027634
2012-07-10,208564.24364293597
2012-07-11,208618.28826638788
2012-07-12,208672.3468942601
2012-07-13,208726.4195301815
2012-07-16,208780.506177782
2012-07-17,208834.60684069234
2012-07-18,208888.7215225443
2012-07-19,208942.8502269706
2012-07-20,208996.99295760482
2012-07-23,209051.14971808152
2012-07-24,209105.32051203624
2012-07-25,209159.50534310544
2012-07-26,209213.7042149265
2012-07-27,209267.91713113774
2012-07-30,209322.14409537846
2012-07-31,209376.3851112889
2012-08-01,209430.6401825102
2012-08-02,209484.90931268447
2012-08-03,209539.1925054548
2012-08-06,209593.48976446514
2012-08-07,209647.80109336047
2012-08-08,209702.12649578665
2012-08-09,209756.4659753905
2012-08-10,209810.81953581984
2012-08-13,209865.18718072338
2012-08-14,209919.5689137508
2012-08-15,209973.96473855263
2012-08-16,210028.37465878052
2012-08-17,210082.79867808695
2012-08-20,210137.23680012536
2012-08-21,210191.68902855017
2012-08-22,210246.1553670167
2012-08-23,210300.63581918125
2012-08-24,210355.13038870107
2012-08-27,210409.63907923433
2012-08-28,210464.16189444019
2012-08-29,210518.6988379787
2012-08-30,210573.24991351092
2012-08-31,210627.81512469883
2012-09-04,210682.39447520534
2012-09-05,210736.98796869436
2012-09-06,210791.59560883068
2012-09-07,210846.2173992801
2012-09-10,210900.85334370937
2012-09-11,210955.50344578613
2012-09-12,211010.16770917902
2012-09-13,211064.84613755764
2012-09-14,211119.5387345925
2012-09-17,211174.24550395508
2012-09-18,211228.9664493178
2012-09-19,211283.70157435408
2012-09-20,211338.45088273822
2012-09-21,211393.21437814555
2012-09-24,211447.99206425226
2012-09-25,211502.7839447356
2012-09-26,211557.59002327366
2012-09-27,211612.41030354556
2012-09-28,211667.24478923136
2012-10-01,211722.09348401206
2012-10-02,211776.95639156963
2012-10-03,211831.83351558697
2012-10-04,211886.72485974795
2012-10-05,211941.6304277374
2012-10-08,211996.5502232411
2012-10-09,212051.48424994576
2012-10-10,212106.4325115391
2012-10-11,212161.39501170977
2012-10-12,212216.37175414735
2012-10-15,212271.36274254238
2012-10-16,212326.3679805864
2012-10-17,212381.38747197183
2012-10-18,212436.42122039216
2012-10-19,212491.46922954175
2012-10-22,212546.53150311593
2012-10-23,212601.60804481097
2012-10-24,212656.69885832418
2012-10-25,212711.80394735374
2012-10-26,212766.92331559883
2012-10-31,212822.05696675958
2012-11-01,212877.2049045371
2012-11-02,212932.3671326334
2012-11-05,212987.5436547515
2012-11-06,213042.73447459537
2012-11-07,213097.93959586995
2012-11-08,213153.1590222811
2012-11-09,213208.39275753568
2012-11-12,213263.6408053415
2012-11-13,213318.90316940733
2012-11-14,213374.1798534429
2012-11-15,213429.47086115892
2012-11-16,213484.776196267
2012-11-19,213540.09586247976
2012-11-20,213595.4298635108
2012-11-21,213650.77820307465
2012-11-23,213706.1408848868
2012-11-26,213761.5179126637
2012-11-27,213816.9092901228
2012-11-28,213872.3150209825
2012-11-29,213927.73510896214
2012-11-30,213983.16955778204
2012-12-03,214038.61837116347
2012-12-04,214094.0815528287
2012-12-05,214149.5591065009
2012-12-06,214205.0510359043
2012-12-07,214260.557344764
2012-12-10,214316.07803680614
2012-12-11,214371.61311575773
2012-12-12,214427.16258534687
2012-12-13,214482.7264493025
2012-12-14,214538.30471135466
2012-12-17,214593.89737523423
2012-12-18,214649.50444467313
2012-12-19,214705.12592340424
2012-12-20,214760.7618151614
2012-12-21,214816.41212367936
2012-12-24,214872.07685269395
2012-12-26,214927.7560059419
2012-12-27,214983.4495871609
2012-12-28,215039.15760008965
2012-12-31,215094.88004846778
2013-01-02,215150.6169360359
2013-01-03,215206.3682665356
2013-01-04,215262.13404370943
2013-01-07,215317.91427130092
2013-01-08,215373.70895305456
2013-01-09,215429.51809271582
2013-01-10,215485.3416940311
2013-01-11,215541.17976074785
2013-01-14,215597.03229661443
2013-01-15,215652.89930538018
2013-01-16,215708.78079079543
2013-01-17,215764.67675661144
2013-01-18,215820.58720658053
2013-01-22,215876.5121444559
2013-01-23,215932.45157399174
2013-01-24,215988.40549894326
2013-01-25,216044.3739230666
2013-01-28,216100.3568501189
2013-01-29,216156.35428385824
2013-01-30,216212.3662280437
2013-01-31,216268.39268643534
2013-02-01,216324.43366279418
2013-02-04,216380.4891608822
2013-02-05,216436.55918446239
2013-02-06,216492.64373729867
2013-02-07,216548.742823156
2013-02-08,216604.85644580025
2013-02-11,216660.98460899832
2013-02-12,216717.12731651805
2013-02-13,216773.28457212824
2013-02-14,216829.4563795987
2013-02-15,216885.64274270023
2013-02-19,216941.8436652046
2013-02-20,216998.0591508845
2013-02-21,217054.2892035137
2013-02-22,217110.53382686683
2013-02-25,217166.79302471958
2013-02-26,217223.0668008486
2013-02-27,217279.35515903152
2013-02-28,217335.65810304694
2013-03-01,217391.97563667444
2013-03-04,217448.30776369458
2013-03-05,217504.6544878889
2013-03-06,217561.01581303994
2013-03-07,217617.39174293118
2013-03-08,217673.7822813471
2013-03-11,217730.1874320732
2013-03-12,217786.6071988959
2013-03-13,217843.0415856026
2013-03-14,217899.4905959817
2013-03-15,217955.95423382265
2013-03-18,218012.4325029158
2013-03-19,218068.92540705248
2013-03-20,218125.43295002502
2013-03-21,218181.95513562675
2013-03-22,218238.49196765196
2013-03-25,218295.04344989598
2013-03-26,218351.609586155
2013-03-27,218408.19038022636
2013-03-28,218464.78583590823
2013-04-01,218521.39595699986
2013-04-02,218578.0207473014
2013-04-03,218634.6602106141
2013-04-04,218691.3143507401
2013-04-05,218747.9831714826
2013-04-08,218804.6666766457
2013-04-09,218861.36487003454
2013-04-10,218918.07775545522
2013-04-11,218974.80533671487
2013-04-12,219031.54761762157
2013-04-15,219088.3046019844
2013-04-16,219145.0762936134
2013-04-17,219201.86269631964
2013-04-18,219258.66381391516
2013-04-19,219315.47965021298
2013-04-22,219372.3102090271
2013-04-23,219429.15549417256
2013-04-24,219486.0155094653
2013-04-25,219542.89025872233
2013-04-26,219599.7797457616
2013-04-29,219656.68397440205
2013-04-30,219713.60294846367
2013-05-01,219770.5366717674
2013-05-02,219827.4851481351
2013-05-03,219884.44838138975
2013-05-06,219941.42637535525
2013-05-07,219998.41913385649
2013-05-08,220055.42666071936
2013-05-09,220112.44895977073
2013-05-10,220169.48603483848
2013-05-13,220226.5378897515
2013-05-14,220283.60452833958
2013-05-15,220340.68595443363
2013-05-16,220397.7821718655
2013-05-17,220454.89318446798
2013-05-20,220512.0189960749
2013-05-21,220569.1596105211
2013-05-22,220626.3150316424
2013-05-23,220683.48526327562
2013-05-24,220740.67030925854
2013-05-28,220797.87017342995
2013-05-29,220855.08485962966
2013-05-30,220912.31437169845
2013-05-31,220969.5587134781
2013-06-03,221026.8178888114
2013-06-04,221084.09190154212
2013-06-05,221141.38075551504
2013-06-06,221198.6844545759
2013-06-07,221256.0030025715
2013-06-10,221313.33640334956
2013-06-11,221370.68466075885
2013-06-12,221428.0477786491
2013-06-13,221485.42576087112
2013-06-14,221542.81861127663
2013-06-17,221600.22633371837
2013-06-18,221657.6489320501
2013-06-19,221715.08641012653
2013-06-20,221772.53877180343
2013-06-21,221830.00602093755
2013-06-24,221887.48816138663
2013-06-25,221944.9851970094
2013-06-26,222002.49713166562
2013-06-27,222060.023969216
2013-06-28,222117.56571352232
2013-07-01,222175.12236844728
2013-07-02,221588.38608298617
2013-07-03,222743.69581345734
2013-07-05,230488.1281141899
2013-07-08,228008.30686463628
2013-07-09,232385.95515471295
2013-07-10,233518.4554423774
2013-07-11,233578.96637547418
2013-07-12,233639.49298858654
2013-07-15,233700.03528577765
2013-07-16,233760.59327111163
2013-07-17,233821.16694865373
2013-07-18,233881.7563224702
2013-07-19,233942.36139662837
2013-07-22,234002.98217519664
2013-07-23,234063.6186622444
2013-07-24,234124.2708618422
2013-07-25,234184.93877806157
2013-07-26,234245.62241497508
2013-07-29,234306.32177665643
2013-07-30,234367.03686718032
2013-07-31,234427.76769062248
2013-08-01,234488.51425105977
2013-08-02,234549.27655257005
2013-08-05,234610.0545992323
2013-08-06,234670.84839512646
2013-08-07,234731.65794433362
2013-08-08,234792.48325093588
2013-08-09,234853.3243190164
2013-08-12,234914.18115265938
2013-08-13,234975.05375595012
2013-08-14,235035.94213297497
2013-08-15,235096.84628782133
2013-08-16,235157.76622457767
2013-08-19,235218.7019473335
2013-08-20,235279.65346017937
2013-08-21,235340.62076720694
2013-08-22,235401.60387250892
2013-08-23,235462.60278017906
2013-08-26,235523.61749431217
2013-08-27,235584.64801900415
2013-08-28,235645.69435835193
2013-08-29,235706.75651645352
2013-08-30,235767.83449740798
2013-09-03,235828.92830531544
2013-09-04,235890.0379442771
2013-09-05,235951.1634183952
2013-09-06,236012.30473177307
2013-09-09,236073.46188851507
2013-09-10,236134.63489272667
2013-09-11,236195.82374851435
2013-09-12,236257.02845998568
2013-09-13,236318.24903124932
2013-09-16,236379.48546641495
2013-09-17,236440.73776959334
2013-09-18,236502.00594489634
2013-09-19,236563.28999643683
2013-09-20,236624.58992832876
2013-09-23,236685.9057446872
2013-09-24,236747.23744962818
2013-09-25,236808.58504726892
2013-09-26,236869.94854172762
2013-09-27,236931.32793712354
2013-09-30,236992.7232375771
2013-10-01,237054.13444720968
2013-10-02,237115.56157014382
2013-10-03,237177.00461050306
2013-10-04,237238.46357241206
2013-10-07,237299.9384599965
2013-10-08,237361.42927738317
2013-10-09,237422.93602869989
2013-10-10,237484.4587180756
2013-10-11,237545.99734964024
2013-10-14,237607.55192752488
2013-10-15,237669.12245586165
2013-10-16,237730.70893878376
2013-10-17,237792.31138042544
2013-10-18,237853.92978492205
2013-10-21,237915.56415640996
2013-10-22,237977.21449902668
2013-10-23,238038.88081691077
2013-10-24,238100.56311420182
2013-10-25,238162.26139504055
2013-10-28,238223.9756635687
2013-10-29,238285.70592392914
2013-10-30,238347.45218026577
2013-10-31,238409.2144367236
2013-11-01,238470.99269744867
2013-11-04,238532.78696658814
2013-11-05,238594.5972482902
2013-11-06,238656.42354670414
2013-11-07,238718.26586598033
2013-11-08,238780.1242102702
2013-11-11,238841.9985837263
2013-11-12,238903.88899050216
2013-11-13,238965.79543475248
2013-11-14,239027.717920633
2013-11-15,239089.65645230055
2013-11-18,239151.611033913
2013-11-19,239213.58166962935
2013-11-20,239275.5683636096
2013-11-21,239337.57112001494
2013-11-22,239399.58994300754
2013-11-25,239461.6248367507
2013-11-26,239523.6758054088
2013-11-27,239585.74285314727
2013-11-29,239647.82598413262
2013-12-02,239709.92520253247
2013-12-03,239772.04051251552
2013-12-04,239834.17191825152
2013-12-05,239896.3194239113
2013-12-06,239958.4830336668
2013-12-09,240020.662751691
2013-12-10,240082.85858215802
2013-12-11,240145.070529243
2013-12-12,240207.29859712222
2013-12-13,240269.542789973
2013-12-16,240331.80311197374
2013-12-17,240394.07956730394
2013-12-18,240456.3721601442
2013-12-19,240518.6808946762
2013-12-20,240581.00577508262
2013-12-23,240643.34680554736
2013-12-24,240705.7039902553
2013-12-26,240768.07733339246
2013-12-27,240830.46683914593
2013-12-30,240892.87251170384
2013-12-31,240955.2943552555
2014-01-02,241017.7323739912
2014-01-03,241080.1865721024
2014-01-06,241142.6569537816
2014-01-07,241205.14352322242
2014-01-08,241267.64628461952
2014-01-09,241330.16524216867
2014-01-10,241392.70040006674
2014-01-13,241455.25176251167
2014-01-14,241517.81933370253
2014-01-15,241580.4031178394
2014-01-16,241643.00311912352
2014-01-17,241705.61934175718
2014-01-21,241768.25178994375
2014-01-22,241830.90046788772
2014-01-23,241893.5653797947
2014-01-24,241956.24652987128
2014-01-27,242018.94392232524
2014-01-28,242081.65756136543
2014-01-29,242144.38745120176
2014-01-30,242207.13359604529
2014-01-31,242269.89600010807
2014-02-03,242332.67466760334
2014-02-04,242395.46960274538
2014-02-05,242458.2808097496
2014-02-06,242521.10829283245
2014-02-07,242583.9520562115
2014-02-10,242646.81210410545
2014-02-11,242709.68844073403
2014-02-12,242772.5810703181
2014-02-13,242835.48999707957
2014-02-14,242898.4152252415
2014-02-18,242961.35675902804
2014-02-19,243024.3146026644
2014-02-20,243087.28876037692
2014-02-21,243150.279236393
2014-02-24,243213.28603494115
2014-02-25,243276.309160251
2014-02-26,243339.34861655324
2014-02-27,243402.4044080797
2014-02-28,243465.4765390632
2014-03-03,243528.56501373783
2014-03-04,243591.6698363386
2014-03-05,243654.79101110177
2014-03-06,243717.92854226456
2014-03-07,243781.0824340654
2014-03-10,243844.25269074377
2014-03-11,243907.43931654023
2014-03-12,243970.64231569646
2014-03-13,244033.86169245525
2014-03-14,244097.0974510605
2014-03-17,244160.34959575714
2014-03-18,244223.6181307913
2014-03-19,244286.9030604101
2014-03-20,244350.2043888619
2014-03-21,244413.522120396
2014-03-24,244476.85625926292
2014-03-25,244540.20680971423
2014-03-26,244603.57377600262
2014-03-27,244666.95716238188
2014-03-28,244730.3569731069
2014-03-31,244793.77321243365
2014-04-01,244857.20588461927
2014-04-02,244920.65499392193
2014-04-03,244984.1205446009
2014-04-04,245047.60254091665
2014-04-07,245111.10098713063
2014-04-08,245174.61588750547
2014-04-09,245238.1472463049
2014-04-10,245301.69506779374
2014-04-11,245365.2593562379
2014-04-14,245428.8401159044
2014-04-15,245492.4373510614
2014-04-16,245556.0510659782
2014-04-17,245619.68126492505
2014-04-21,245683.32795217345
2014-04-22,245746.99113199598
2014-04-23,245810.6708086663
2014-04-24,245874.36698645918
2014-04-25,245938.07966965053
2014-04-28,246001.8088625173
2014-04-29,246065.55456933763
2014-04-30,246129.31679439073
2014-05-01,246193.0955419569
2014-05-02,246256.89081631758
2014-05-05,246320.7026217553
2014-05-06,246384.53096255372
2014-05-07,246448.3758429976
2014-05-08,246512.23726737278
2014-05-09,246576.11523996628
2014-05-12,246640.00976506618
2014-05-13,246703.92084696164
2014-05-14,246767.84848994302
2014-05-15,246831.79269830172
2014-05-16,246895.75347633028
2014-05-19,246959.73082832235
2014-05-20,247023.7247585727
2014-05-21,247087.7352713772
2014-05-22,247151.76237103285
2014-05-23,247215.80606183773
2014-05-27,247279.86634809108
2014-05-28,247343.9432340932
2014-05-29,247408.03672414552
2014-05-30,247472.14682255063
2014-06-02,247536.2735336122
2014-06-03,247600.416861635
2014-06-04,247664.57681092495
2014-06-05,247728.75338578905
2014-06-06,247792.94659053546
2014-06-09,247857.1564294734
2014-06-10,247921.38290691326
2014-06-11,247985.62602716652
2014-06-12,248049.8857945458
2014-06-13,248114.16221336476
2014-06-16,248178.4552879383
2014-06-17,248242.76502258235
2014-06-18,248307.091421614
2014-06-19,248371.43448935144
2014-06-20,248435.79423011397
2014-06-23,248500.170648222
2014-06-24,248564.56374799713
2014-06-25,248628.973533762
2014-06-26,248693.4000098404
2014-06-27,248757.84318055725
2014-06-30,248822.30305023855
2014-07-01,248886.7796232115
2014-07-02,248951.27290380435
2014-07-03,249015.7828963465
2014-07-07,249080.30960516844
2014-07-08,249144.85303460184
2014-07-09,249209.41318897947
2014-07-10,249273.99007263518
2014-07-11,249338.58368990402
2014-07-14,249403.19404512207
2014-07-15,249467.82114262664
2014-07-16,249532.46498675607
2014-07-17,249597.12558184986
2014-07-18,249661.80293224865
2014-07-21,249726.49704229418
2014-07-22,249791.20791632935
2014-07-23,249855.93555869814
2014-07-24,249920.6799737457
2014-07-25,249985.44116581825
2014-07-28,250050.2191392632
2014-07-29,250115.01389842905
2014-07-30,250179.82544766544
2014-07-31,250244.6537913231
2014-08-01,250309.49893375396
2014-08-04,250374.36087931102
2014-08-05,250439.2396323484
2014-08-06,250504.1351972214
2014-08-07,250569.04757828638
2014-08-08,250633.97677990093
2014-08-11,250698.92280642365
2014-08-12,250763.88566221436
2014-08-13,250828.86535163398
2014-08-14,250893.86187904456
2014-08-15,250958.87524880926
2014-08-18,251023.9054652924
2014-08-19,251088.9525328594
2014-08-20,251154.01645587684
2014-08-21,251219.09723871245
2014-08-22,251284.19488573502
2014-08-25,251349.30940131453
2014-08-26,251414.4407898221
2014-08-27,251479.58905562994
2014-08-28,251544.75420311143
2014-08-29,251609.93623664105
2014-09-02,251675.13516059445
2014-09-03,251740.35097934838
2014-09-04,251805.58369728073
2014-09-05,251870.83331877054
2014-09-08,251936.09984819798
2014-09-09,252001.38328994435
2014-09-10,252066.68364839212
2014-09-11,252132.00092792482
2014-09-12,252197.33513292717
2014-09-15,252262.68626778503
2014-09-16,252328.05433688537
2014-09-17,252393.43934461632
2014-09-18,252458.84129536714
2014-09-19,252524.2601935282
2014-09-22,252589.69604349104
2014-09-23,252655.14884964834
2014-09-24,252720.6186163939
2014-09-25,252786.10534812268
2014-09-26,252851.60904923076
2014-09-29,252917.12972411534
2014-09-30,252982.6673771748
2014-10-01,253048.22201280866
2014-10-02,253113.79363541753
2014-10-03,253179.38224940322
2014-10-06,253244.98785916864
2014-10-07,253310.61046911788
2014-10-08,253376.2500836561
2014-10-09,253441.9067071897
2014-10-10,253507.58034412612
2014-10-13,253573.27099887404
2014-10-14,253638.9786758432
2014-10-15,253704.70337944452
2014-10-16,253770.44511409008
2014-10-17,253836.20388419306
2014-10-20,253165.85470290366
2014-10-21,233025.2255606509
2014-10-22,236167.57403613508
2014-10-23,236228.77142734366
2014-10-24,236289.98467644764
2014-10-27,236351.21378755625
2014-10-28,236412.45876477976
2014-10-29,236473.71961222953
2014-10-30,236534.99633401795
2014-10-31,236596.28893425848
2014-11-03,236657.59741706567
2014-11-04,236718.9217865551
2014-11-05,236780.26204684345
2014-11-06,236841.61820204844
2014-11-07,236902.9902562889
2014-11-10,236964.3782136847
2014-11-11,237025.78207835671
2014-11-12,236399.8270863998
2014-11-13,240385.93795408073
2014-11-14,241263.7863983957
2014-11-17,239914.15714393219
2014-11-18,244971.33613282078
2014-11-19,243037.51551582964
2014-11-20,246714.47173184768
2014-11-21,247674.30757507254
2014-11-24,254153.00600052823
2014-11-25,255258.0826647389
2014-11-26,261462.70978926562
2014-11-28,268486.29186505947
2014-12-01,259591.61782853657
2014-12-02,264721.7723300792
2014-12-03,267097.6943159549
2014-12-04,267202.3267727175
2014-12-05,271168.7806026791
2014-12-08,265895.19009681075
2014-12-09,269391.40919025894
2014-12-10,257816.78525619165
2014-12-11,257883.5925422124
2014-12-12,257950.4171398037
2014-12-15,258017.25905345145
2014-12-16,258084.1182876427
